Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Galletita Don Satur Bizcochos  dulce 200 g,https://www.mercadolibre.com.ar/galletita-don-satur-bizcochos-dulce-200g/p/MLA16176019?pdp_filters=category:MLA1423#searchVariation=MLA16176019&position=2&search_layout=stack&type=product&tracking_id=685d9b75-e43b-4cb7-bc5e-83c052590071,667,MEJORPRECIO.COM.AR,Nuevo  |  +50mil vendidos,(37 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1141296773,2024-01-30 12:16:20,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletita Club Social Display x 6 Uni,https://www.mercadolibre.com.ar/galletita-club-social-display-x-6-uni/p/MLA16176152?pdp_filters=category:MLA1423#searchVariation=MLA16176152&position=6&search_layout=stack&type=product&tracking_id=685d9b75-e43b-4cb7-bc5e-83c052590071,1.349,TAP GROCERY,Nuevo  |  +5mil vendidos,(28 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1141227285,2024-01-30 12:16:20,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Pepas Trio Membrillo Mermelada Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-pepas-trio-membrillo-mermelada-galletas-dulces/p/MLA19734071?pdp_filters=category:MLA1423#searchVariation=MLA19734071&position=4&search_layout=stack&type=product&tracking_id=685d9b75-e43b-4cb7-bc5e-83c052590071,1.194,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(784 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1218949523,2024-01-30 12:16:20,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Traviata Pack Familiar Tripack Chico,https://www.mercadolibre.com.ar/galletitas-traviata-pack-familiar-tripack-chico/p/MLA22938396?pdp_filters=category:MLA1423#searchVariation=MLA22938396&position=3&search_layout=stack&type=product&tracking_id=685d9b75-e43b-4cb7-bc5e-83c052590071,1.325,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(258 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1446782052,2024-01-30 12:16:20,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Caja Milka Oreo Bombon pack x 13 unidades - 247g,https://www.mercadolibre.com.ar/caja-milka-oreo-bombon-pack-x-13-unidades-247g/p/MLA20028578?pdp_filters=category:MLA1423#searchVariation=MLA20028578&position=5&search_layout=stack&type=product&tracking_id=685d9b75-e43b-4cb7-bc5e-83c052590071,3.400,OPEN25HS ML,Nuevo  |  +1000 vendidos,(1109 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1368703767,2024-01-30 12:16:20,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Chocolates,nan
Galletas De La Fortuna A Granel X 250 U,https://www.mercadolibre.com.ar/galletas-de-la-fortuna-a-granel-x-250-u/p/MLA22939864?pdp_filters=category:MLA1423#searchVariation=MLA22939864&position=1&search_layout=stack&type=product&tracking_id=685d9b75-e43b-4cb7-bc5e-83c052590071,17.999,LEPOTMARKET,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1378254855,2024-01-30 12:16:20,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Frutigran Avena Y Pasas Galletas Granix,https://www.mercadolibre.com.ar/galletitas-frutigran-avena-y-pasas-galletas-granix/p/MLA19531303?pdp_filters=category:MLA1423#searchVariation=MLA19531303&position=10&search_layout=stack&type=product&tracking_id=685d9b75-e43b-4cb7-bc5e-83c052590071,1.258,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(68 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156529409,2024-01-30 12:16:20,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Macrobioticas Galletas De Arroz Integral Con Sal Sesamo 102g,https://www.mercadolibre.com.ar/macrobioticas-galletas-de-arroz-integral-con-sal-sesamo-102g/p/MLA20941264?pdp_filters=category:MLA1423#searchVariation=MLA20941264&position=12&search_layout=stack&type=product&tracking_id=685d9b75-e43b-4cb7-bc5e-83c052590071,1.332,CAPSULANDIA,Nuevo  |  +1000 vendidos,(83 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1297548558,2024-01-30 12:16:20,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
"Almadre Thins Galletas De Masa Madre Sésamo/sal Marina, 200g",https://www.mercadolibre.com.ar/almadre-thins-galletas-de-masa-madre-sesamosal-marina-200g/p/MLA20728407?pdp_filters=category:MLA1423#searchVariation=MLA20728407&position=8&search_layout=stack&type=product&tracking_id=685d9b75-e43b-4cb7-bc5e-83c052590071,1.442,GREENANDML,Nuevo  |  +100 vendidos,(4 disponibles),Nuevo  |  +100 vendidos,No disponible,#1558247732,2024-01-30 12:16:20,Alimentos y Bebidas,Almacén,Snacks,Snacks Salados,nan
Tripack Galletitas Pepitos Con Chips De Chocolate Cadbury 357g,https://www.mercadolibre.com.ar/tripack-galletitas-pepitos-con-chips-de-chocolate-cadbury-357g/p/MLA24311043?pdp_filters=category:MLA1423#searchVariation=MLA24311043&position=9&search_layout=stack&type=product&tracking_id=685d9b75-e43b-4cb7-bc5e-83c052590071,2.016,ARTICULOS MOHE,Nuevo  |  +1000 vendidos,(119 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1446327764,2024-01-30 12:16:20,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
