Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Capelettini Lucchetti Lucchettinis Jamon Y Queso X 500g,https://www.mercadolibre.com.ar/capelettini-lucchetti-lucchettinis-jamon-y-queso-x-500g/p/MLA21459203?pdp_filters=category:MLA1403#searchVariation=MLA21459203&position=2&search_layout=stack&type=product&tracking_id=44123b22-9d5c-4738-acab-5c9fedb07164,3.180,TAP GROCERY,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1330473026,2024-04-16 13:35:14,Alimentos y Bebidas,Almacén,Pastas,nan
Krachitos Bastonsitos Extra Queso Snacks X300 Grs,https://www.mercadolibre.com.ar/krachitos-bastonsitos-extra-queso-snacks-x300-grs/p/MLA20024515?pdp_filters=category:MLA1403#searchVariation=MLA20024515&position=3&search_layout=stack&type=product&tracking_id=44123b22-9d5c-4738-acab-5c9fedb07164,3.299,CAPSULANDIA,Nuevo  |  +500 vendidos,(+50 disponibles),Nuevo  |  +500 vendidos,No disponible,#1292491528,2024-04-16 13:35:14,Alimentos y Bebidas,Almacén,Snacks,Snacks Salados
Cintitas Crocantes Tostex Grisines Talitas Sabor Queso,https://www.mercadolibre.com.ar/cintitas-crocantes-tostex-grisines-talitas-sabor-queso/p/MLA26455375?pdp_filters=category:MLA1403#searchVariation=MLA26455375&position=4&search_layout=stack&type=product&tracking_id=44123b22-9d5c-4738-acab-5c9fedb07164,999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1385965901,2024-04-16 13:35:14,Alimentos y Bebidas,Almacén,Galletitas,nan
Queso Rallado X 1 Kg La Quesera,https://www.mercadolibre.com.ar/queso-rallado-x-1-kg-la-quesera/p/MLA24833708?pdp_filters=category:MLA1403#searchVariation=MLA24833708&position=5&search_layout=stack&type=product&tracking_id=44123b22-9d5c-4738-acab-5c9fedb07164,13.895,Provifood,Nuevo  |  +100 vendidos,(+5 disponibles),Nuevo  |  +100 vendidos,No disponible,#1379232893,2024-04-16 13:35:14,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado La Quesera Bolsa x 3 Kg,https://www.mercadolibre.com.ar/queso-rallado-la-quesera-bolsa-x-3-kg/p/MLA24748688?pdp_filters=category:MLA1403#searchVariation=MLA24748688&position=6&search_layout=stack&type=product&tracking_id=44123b22-9d5c-4738-acab-5c9fedb07164,38.300,Provifood,Nuevo  |  +100 vendidos,(+5 disponibles),Nuevo  |  +100 vendidos,No disponible,#1404377091,2024-04-16 13:35:14,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Serenisima Reggianito Rallado Sobre 35grs Pack 10 Unid,https://www.mercadolibre.com.ar/queso-serenisima-reggianito-rallado-sobre-35grs-pack-10-unid/p/MLA26287234?pdp_filters=category:MLA1403#searchVariation=MLA26287234&position=7&search_layout=stack&type=product&tracking_id=44123b22-9d5c-4738-acab-5c9fedb07164,12.976,Mayorista Masivos,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1479309264,2024-04-16 13:35:14,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Aceite De Oliva Zuelo Clasico 500ml Extra Virgen Sin Taac,https://www.mercadolibre.com.ar/aceite-de-oliva-zuelo-clasico-500ml-extra-virgen-sin-taac/p/MLA19686645?pdp_filters=category:MLA1403#searchVariation=MLA19686645&position=8&search_layout=stack&type=product&tracking_id=44123b22-9d5c-4738-acab-5c9fedb07164,10.443,ACEITESORGANICOS,Nuevo  |  +5mil vendidos,(+10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1416429231,2024-04-16 13:35:14,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Queso Rallado X 100 Gr La Quesera ( X 6 Unidades),https://www.mercadolibre.com.ar/queso-rallado-x-100-gr-la-quesera-x-6-unidades/p/MLA24833709?pdp_filters=category:MLA1403#searchVariation=MLA24833709&position=11&search_layout=stack&type=product&tracking_id=44123b22-9d5c-4738-acab-5c9fedb07164,9.467,Provifood,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1458238748,2024-04-16 13:35:14,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Aceite Oliva Extra Virgen Finca San Gerardo Caja X 3 1000ml,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=GeQGcd0xV5iGYyjpSZzZvJgE2suG8qKqqmzk6jzsl0nOOq4X5YmyCoIyGxoFGBNbS4BbDselXXtR%2BHuBRlbGBsVjS2vBBJkhRDVraJb4VUTN5m%2Fudw2baakOyqZ8TGyPSyJapBsoDgu3txAwh%2F8Tj4b6ABjPCfEQR0qgIvqIJ0Ud3URbjZB9Tn9MFbIxaEKxCcwPONc6o8PQ3uzxa38XmFOQUOASome3EoGD6J7rxP3%2BYo%2FDLujRNneXgBw%2FmkyFTPGYOeuN7iNF%2BI3GKtJUhC7vcfI5H4KmwR8DfNYwj1znpKGvWybRp9dYkakZ6wOPGHRMi9LjgWUX09F6uZeh%2FWpLi4O0tMexJDE0JM9yuCg6Z8vJLuQQ6%2BsXyS2rm5yujV%2F6wcpaBjzZTzX0y2bG0uHsWHDhAIsNydjswO3ovnWcn8FQVxvd9c6X%2FpUPuoacJvEw2GFG44var1%2BESdW1HD7ID04AK1WyJO5jHqKn5mtLr9Vk2Dzm2i6ePjrostnx5u26YdfLJuYOZICqm70WbCibJwDU1%2BYCbR2LxI5rd1Nfmz8Mb%2B0O%2Fhvg9rkL7LNaU5hTuloqgC14O%2F8%2FEkJEBNpLkZQL1%2BPLB5YySq3Ay%2F6RIJW93JMi%2BlO3jAhzIkq55l5PFcj8g0tHlXcGlEc%2FqFXNYFR%2Fde67yrAHPBimEuP5HoUR6M8W4tuMWgnDll62nULK5kq4cZlATdNAioeX0%2B4jwGZn&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,76.680,FINCA SANGERARDO,Nuevo  |  +25 vendidos,(+50 disponibles),Nuevo  |  +25 vendidos,No disponible,#1141285689,2024-04-16 13:35:14,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Queso Gouda De Quesos Fonte Horma Completa 2.5 Kg Aprox,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=XDe1QdydiXPrBRhZXnoDdiPwKacl8Hgh3X88ob3X%2BtxkJpMT30MeTpSNSNUh0NnG8B89FC0yn663zRaYCUihkcAHra62uqUEXO%2B0Xbr70%2Fk8YPRc1PmRVKSk0uUzhlAHUpsyN7cSk5TrLuPix0SmaN08H5jFHJK1Bw9Fyu339dy3Y6mUhmFMRsxb7NePxowhzlu%2BOi%2BI5nSd8hiEqQwUapQBk1qW%2BpClVBLlSlkyITAHg3CmhT7zneaQb9q%2Fj8t%2FaeJVlrlOQUefUPZjtZZPUhJxfJ6gx4usTzPyJ00RDn49ZozimnFJCqIA5I2IywH911VlYhCN878QlJeAvW2GlNu7ELFaFcjW%2ByzjHx4%2F2gI5q2hqgjhBNf0pTlKnVd%2BP2K85vClN%2BsM46GzGp4%2FfWHGx7giqnjOgfHIANatgOP1aAi3ugFWNLFzhBZg3gF5q4cusBrTiHj370vb9Rta2VEEvovI7GBqADm%2B8i%2BB1LAT876RtLunNdmJWZkb%2F%2F0RxupR%2B9%2FszOVrrAyZrbxO66v2YfgmiXt5RXZihs8Ih9pcq%2FvN4uL7VV3ZwtVlGeIOzPJSEpEF3QJHRn%2B1uGH7DV9sRN1tFmNQ1%2Fkk1%2Bvz8nfTtzkIhDYG2xumdGwL3slPx%2F6AtpuBnLz1dy%2B9beVxLIIAyjyrTBhEv6l34t8%2BD0yebaoVdBczy80yYCAaA7bn2BJFHuAADt8uLXVvFD6U0IyjYSQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,41.326,FONTEQUESOS,Nuevo  |  +50 vendidos,(+50 disponibles),Nuevo  |  +50 vendidos,No disponible,#1438513384,2024-04-16 13:35:14,Alimentos y Bebidas,Frescos,Lácteos,Quesos
