Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Galletita Don Satur Bizcochos  dulce 200 g,https://www.mercadolibre.com.ar/galletita-don-satur-bizcochos-dulce-200g/p/MLA16176019?pdp_filters=category:MLA1423#searchVariation=MLA16176019&position=2&search_layout=stack&type=product&tracking_id=668c9d7e-3508-4ae8-802f-b418182f9fb5,792,MEJORPRECIO.COM.AR,Nuevo  |  +50mil vendidos,(1932 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1141296773,2024-04-01 00:52:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Pepas Trio Membrillo Mermelada Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-pepas-trio-membrillo-mermelada-galletas-dulces/p/MLA19734071?pdp_filters=category:MLA1423#searchVariation=MLA19734071&position=3&search_layout=stack&type=product&tracking_id=668c9d7e-3508-4ae8-802f-b418182f9fb5,1.374,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(488 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1218949523,2024-04-01 00:52:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Frutigran Avena Y Pasas Galletas Granix,https://www.mercadolibre.com.ar/galletitas-frutigran-avena-y-pasas-galletas-granix/p/MLA19531303?pdp_filters=category:MLA1423#searchVariation=MLA19531303&position=4&search_layout=stack&type=product&tracking_id=668c9d7e-3508-4ae8-802f-b418182f9fb5,1.422,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(242 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156529409,2024-04-01 00:52:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletas De La Fortuna A Granel X 250 U,https://www.mercadolibre.com.ar/galletas-de-la-fortuna-a-granel-x-250-u/p/MLA22939864?pdp_filters=category:MLA1423#searchVariation=MLA22939864&position=5&search_layout=stack&type=product&tracking_id=668c9d7e-3508-4ae8-802f-b418182f9fb5,21.050,LEPOTMARKET,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1378254855,2024-04-01 00:52:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Tostadas de Arroz Molinos Del Bosque Clasicas sabor original sin TACC 150 g,https://www.mercadolibre.com.ar/tostadas-de-arroz-molinos-del-bosque-clasicas-sabor-original-sin-tacc-150g/p/MLA16176351?pdp_filters=category:MLA1423#searchVariation=MLA16176351&position=6&search_layout=stack&type=product&tracking_id=668c9d7e-3508-4ae8-802f-b418182f9fb5,1.510,TIENDA-EL PORTUGUÉS,Nuevo  |  +10mil vendidos,(18 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1141453087,2024-04-01 00:52:01,Alimentos y Bebidas,Almacén,Panadería,Tostadas y Grisines,nan
Galletitas Melitas Clasicas Con Miel Mediana,https://www.mercadolibre.com.ar/galletitas-melitas-clasicas-con-miel-mediana/p/MLA22835242?pdp_filters=category:MLA1423#searchVariation=MLA22835242&position=7&search_layout=stack&type=product&tracking_id=668c9d7e-3508-4ae8-802f-b418182f9fb5,750,TAP GROCERY,Nuevo  |  +5mil vendidos,(15 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1387547973,2024-04-01 00:52:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletas De Arroz Integral Grano Entero Arrocitas 3 Cereales,https://www.mercadolibre.com.ar/galletas-de-arroz-integral-grano-entero-arrocitas-3-cereales/p/MLA21237442?pdp_filters=category:MLA1423#searchVariation=MLA21237442&position=8&search_layout=stack&type=product&tracking_id=668c9d7e-3508-4ae8-802f-b418182f9fb5,1.836,MIALMACENAMIGO,Nuevo  |  +1000 vendidos,(264 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1409679247,2024-04-01 00:52:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Mini Pitusas Rello De Limon X160 Grs Parnor,https://www.mercadolibre.com.ar/galletitas-mini-pitusas-rello-de-limon-x160-grs-parnor/p/MLA20003451?pdp_filters=category:MLA1423#searchVariation=MLA20003451&position=9&search_layout=stack&type=product&tracking_id=668c9d7e-3508-4ae8-802f-b418182f9fb5,764,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(92 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1281066912,2024-04-01 00:52:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas De Chocolate Rellenas Dulces Smams Sin Tacc 105 G,https://www.mercadolibre.com.ar/galletitas-de-chocolate-rellenas-dulces-smams-sin-tacc-105-g/p/MLA22146499?pdp_filters=category:MLA1423#searchVariation=MLA22146499&position=10&search_layout=stack&type=product&tracking_id=668c9d7e-3508-4ae8-802f-b418182f9fb5,1.342,PURAVIDA STORE,Nuevo  |  +1000 vendidos,(99 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1447331818,2024-04-01 00:52:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Pimienta Limon Badia X 184.3 Gr,https://www.mercadolibre.com.ar/pimienta-limon-badia-x-1843-gr/p/MLA21362422?pdp_filters=category:MLA1423#searchVariation=MLA21362422&position=17&search_layout=stack&type=product&tracking_id=668c9d7e-3508-4ae8-802f-b418182f9fb5,10.780,Uriburu Frutos Secos,Nuevo  |  +1000 vendidos,(14 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1350449995,2024-04-01 00:52:01,Alimentos y Bebidas,Almacén,Salsas y Condimentos,Especias,nan
