Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=2&search_layout=stack&type=product&tracking_id=1b0c09ab-ded2-41f2-8dc8-09a0d2b7cd63,16.124,Mayorista Masivos,Nuevo  |  +1000 vendidos,(65 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1629372090,2024-01-26 13:44:44,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Clásica 1kg,https://articulo.mercadolibre.com.ar/MLA-1317424046-azucar-ledesma-clasica-1kg-_JM#position=28&search_layout=stack&type=item&tracking_id=1b0c09ab-ded2-41f2-8dc8-09a0d2b7cd63,1.989,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(3070 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1317424046,2024-01-26 13:44:44,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar rubia Chango en sobres 100 unidades por 5g,https://www.mercadolibre.com.ar/azucar-rubia-chango-en-sobres-100-unidades-por-5g/p/MLA21888697?pdp_filters=category:MLA1423#searchVariation=MLA21888697&position=3&search_layout=stack&type=product&tracking_id=1b0c09ab-ded2-41f2-8dc8-09a0d2b7cd63,2.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(13 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1480984926,2024-01-26 13:44:44,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=4&search_layout=stack&type=product&tracking_id=1b0c09ab-ded2-41f2-8dc8-09a0d2b7cd63,2.958,DULCECOCOSTORE,Nuevo  |  +10mil vendidos,(5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1414760022,2024-01-26 13:44:44,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Pasta De Mani Natural Mani King X 485g Sin Tacc,https://www.mercadolibre.com.ar/pasta-de-mani-natural-mani-king-x-485g-sin-tacc/p/MLA19973606?pdp_filters=category:MLA1423#searchVariation=MLA19973606&position=5&search_layout=stack&type=product&tracking_id=1b0c09ab-ded2-41f2-8dc8-09a0d2b7cd63,3.189,CAPSULANDIA,Nuevo  |  +10mil vendidos,(855 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1311935118,2024-01-26 13:44:44,Alimentos y Bebidas,Almacén,"Mermeladas, Dulces y Miel",Mantequillas de Maní,nan
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=6&search_layout=stack&type=product&tracking_id=1b0c09ab-ded2-41f2-8dc8-09a0d2b7cd63,15.190,POSTA LOCALES,Nuevo  |  +1000 vendidos,(5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-01-26 13:44:44,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=7&search_layout=stack&type=product&tracking_id=1b0c09ab-ded2-41f2-8dc8-09a0d2b7cd63,1.991,Mayorista Masivos,Nuevo  |  +50mil vendidos,(1096 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-01-26 13:44:44,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA1423#searchVariation=MLA20721602&position=8&search_layout=stack&type=product&tracking_id=1b0c09ab-ded2-41f2-8dc8-09a0d2b7cd63,11.970,Cafe Martinez,Nuevo  |  +1000 vendidos,(240 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-01-26 13:44:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azucar Impalpable Talco Dewey X 10 Kg Cotillon Sergio Once,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=4Z10Vos%2FKDgkBnyOS3qyAZGahK3w7h150lLup1iRwEBg3nK0xDa6tvChnnxonuMiGEn7Pe0v0aQdeP4kSJWoqd8BPMgyj4RqUfS%2F6Ej4lqaZ0AIVx9PQ6RA8a47vKI0fwqWV16yIiCMArSOE3KeGG87yyvdb2%2BKLa%2F5Yb%2BHT9FnF46PNQbunIRgw4vQB3E2%2FIFvQ9yE8j0Vy6MWXtbvCPMgEcnuzec3vt14GS84k8Pkn%2FCXEWbE2er5kq0TC8BIBeuzTg4lbZCbD0snleY27HpSxZ0CvV%2Fi7FtYH3qGsNGMMXHvMd2Tnv7ai%2BRfxiTnQL1iWg3NyLTDcaYRjUZTB7VahCJuExM4ZIbpf5EzikENixIYqdUO3U1vXuQI7NC1Maxi0KcBIJOTwciUBSEGt4jwdueKJ%2FVhpnVRF0gc0ktz4LPctM4N%2FhxGdVRy8i2NIIDlsQu%2BU%2B4tAH6EBwFcno59XL%2BvIQbTvnKSbETGhoGyFXaqD5ug4Kf%2BHgq745DE85fWi7Q4gx%2BPQDyYpDSUnfmiOKBq2FW4bgO9SC91TOiMfFpnVkaptLLb96d1t80w5RsxFweqnYEHONFVvVvK2ZSpMhFboQ%2FfPzytghWp0LfDjAVOntYHcYK4ljVIt2uk7T3kdYzsxIoCPiwIlWz2ykxw0BoowqQpmAqxq3DZriw7ZA9VS4%2B%2FItmkgc6GXZZEboqmpniEYo0u7gGWAcYr4ai%2B%2F4r4%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,37.999,COTILLONSERGIO ONCE,Nuevo  |  +1000 vendidos,(28 disponibles),Nuevo  |  +1000 vendidos,No disponible,#616052591,2024-01-26 13:44:44,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Rubia X 1 Kg. ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=YL6gEvDkLRHTh7k8oLRqz%2BukOfiOLVhaOPIeyREqXLUBFfUUGn6YpTS9Lot7%2F5v4PSU9GaEdqHnBkvpRdTolzvlKWgS08DdD8v9atJkysCv8xPrd9nr48kqAw%2BHDE21EA3QTS9S1NswzHBXpkmyYOZwnHN71nhIWci4zdWWEQaJ8hZB8W23hk7mOW8xVoQbMBjjcR8vv0RF7WuQ6sx94Z4y36uAYHHHyaHY6fgXhcharcUNW4f8qakr7Ba9VTYftsM2J7MJBZX6aTAlzVRbg6zz4QoU%2BaaLmgvJsBFalwa03A3bBrAcDtPaPhjPYkt71g7nEPS6fBFjycl6ntE1%2BRlBwTjOD%2FJDrVM8QW5IsFhvTmso3WLClhlT1nl%2B6UBYYa%2FWeNmr6432BWWSRlqMly1EEy2sFqRFArH0kNhrqTrsZ6EPbyy7xLIX%2BRB1GLpNw5nhjG85xeCWREuNq5c9yDPtOzAyvQVlY8Yrtd8TEvd085qVsIitqlWuZDuHhUTQARPjBWy2rT2MAM06b3y7lboH%2B3LUQ7u7YB9t4D%2FB%2B8ACFZ%2FS5ozYdAqQdvLPk%2B7MAj%2FsgFnF%2BqHnsG0xWjANd00g6WRq1gqpoDtxMSmtbc4WgbEVmHi%2FqadAlBQY87IF8AfXpdjCCslFj35CHPMbdjZP5puUaJetHnOCjHQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,2.453,NEWGARDEN.COM.AR,Nuevo  |  +100 vendidos,(8 disponibles),Nuevo  |  +100 vendidos,No disponible,#915167890,2024-01-26 13:44:44,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
