Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=1&search_layout=stack&type=product&tracking_id=daae1cf9-ea06-4964-a01b-bf4a6062f978,2.659,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1167986225,2024-04-08 15:16:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Ekland Instantáneo Sabor Limón X 350 Grs.,https://www.mercadolibre.com.ar/te-ekland-instantaneo-sabor-limon-x-350-grs/p/MLA19735170#searchVariation=MLA19735170&position=3&search_layout=stack&type=product&tracking_id=daae1cf9-ea06-4964-a01b-bf4a6062f978,6.601,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1218639951,2024-04-08 15:16:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Capsulas Nespresso Recargables Ecologicas X 12 - Caffettino ,https://www.mercadolibre.com.ar/capsulas-nespresso-recargables-ecologicas-x-12-caffettino/p/MLA19815010#searchVariation=MLA19815010&position=2&search_layout=stack&type=product&tracking_id=daae1cf9-ea06-4964-a01b-bf4a6062f978,23.800,BLIP,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1262820502,2024-04-08 15:16:56,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=5&search_layout=stack&type=product&tracking_id=daae1cf9-ea06-4964-a01b-bf4a6062f978,7.500,NUTRIBYLUC,Nuevo  |  +10mil vendidos,(+10 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1419790063,2024-04-08 15:16:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Buena Cepa Despolvillador Unidad 1 Negro,https://www.mercadolibre.com.ar/buena-cepa-despolvillador-unidad-1-negro/p/MLA27803604#searchVariation=MLA27803604&position=6&search_layout=stack&type=product&tracking_id=daae1cf9-ea06-4964-a01b-bf4a6062f978,6.264,ELBAROUGIER,Nuevo  |  +10mil vendidos,(+10 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1407242627,2024-04-08 15:16:56,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Despolvillador de Yerba
Hibiscus En Flores Para Infusion X 1 Kg,https://www.mercadolibre.com.ar/hibiscus-en-flores-para-infusion-x-1-kg/p/MLA21238782#searchVariation=MLA21238782&position=4&search_layout=stack&type=product&tracking_id=daae1cf9-ea06-4964-a01b-bf4a6062f978,35.502,IMPORTADORANACCATO,Nuevo  |  +5mil vendidos,(+20 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1322677787,2024-04-08 15:16:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus Para Infusiones. Flor De Jamaica. 100grs ,https://articulo.mercadolibre.com.ar/MLA-871863001-hibiscus-para-infusiones-flor-de-jamaica-100grs-_JM#position=51&search_layout=stack&type=item&tracking_id=daae1cf9-ea06-4964-a01b-bf4a6062f978,6.990,TIENDA-SANA,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#871863001,2024-04-08 15:16:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Bolsas Papel Aspiradora X 5 Unidades Th Y Te Vc 1820 Einhell,https://www.mercadolibre.com.ar/bolsas-papel-aspiradora-x-5-unidades-th-y-te-vc-1820-einhell/p/MLA19939024#searchVariation=MLA19939024&position=8&search_layout=stack&type=product&tracking_id=daae1cf9-ea06-4964-a01b-bf4a6062f978,20.299,PIDEWEB,Nuevo  |  +5mil vendidos,(+10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1292223906,2024-04-08 15:16:56,"Hogar, Muebles y Jardín",Cuidado del Hogar y Lavandería,Desechables,Bolsas para Aspiradoras,nan
Té Negro Dilmah Earl Grey Importado 10 saquitos,https://www.mercadolibre.com.ar/te-negro-dilmah-earl-grey-importado-10-saquitos/p/MLA19543792#searchVariation=MLA19543792&position=10&search_layout=stack&type=product&tracking_id=daae1cf9-ea06-4964-a01b-bf4a6062f978,3.220,CONFECTIONERY FINE FOODS,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1158583219,2024-04-08 15:16:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Té Twinings Earl Grey 50 Saquitos ,https://www.mercadolibre.com.ar/te-twinings-earl-grey-50-saquitos/p/MLA19735219#searchVariation=MLA19735219&position=12&search_layout=stack&type=product&tracking_id=daae1cf9-ea06-4964-a01b-bf4a6062f978,21.590,AVFX1,Nuevo  |  +5mil vendidos,(5 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1689302384,2024-04-08 15:16:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
