Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Fideos Spaghetti libre de gluten sin tacc Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-libre-de-gluten-sin-tacc-matarazzo-500g/p/MLA20949980?pdp_filters=category:MLA1423#searchVariation=MLA20949980&position=8&search_layout=stack&type=product&tracking_id=8c656a8b-ef60-463f-b269-f1948d23a843,1.633,ECOMODICO,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1591960492,2024-05-18 15:15:17,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tallarín Don Vicente 500g,https://www.mercadolibre.com.ar/fideos-tallarin-don-vicente-500g/p/MLA19964512?pdp_filters=category:MLA1423#searchVariation=MLA19964512&position=7&search_layout=stack&type=product&tracking_id=8c656a8b-ef60-463f-b269-f1948d23a843,1.473,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1688078382,2024-05-18 15:15:17,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Terrabusi 3 Vegetales Fusilli 500gr,https://www.mercadolibre.com.ar/fideos-terrabusi-3-vegetales-fusilli-500gr/p/MLA28569927?pdp_filters=category:MLA1423#searchVariation=MLA28569927&position=4&search_layout=stack&type=product&tracking_id=8c656a8b-ef60-463f-b269-f1948d23a843,930,TAP GROCERY,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1660241072,2024-05-18 15:15:17,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tallarín Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-tallarin-matarazzo-500g/p/MLA19937131?pdp_filters=category:MLA1423#searchVariation=MLA19937131&position=2&search_layout=stack&type=product&tracking_id=8c656a8b-ef60-463f-b269-f1948d23a843,851,Ecomodico,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1580931330,2024-05-18 15:15:17,Alimentos y Bebidas,Almacén,Pastas,nan
Favorita fideos tallarín hierro 500g,https://www.mercadolibre.com.ar/favorita-fideos-tallarin-hierro-500g/p/MLA28766309?pdp_filters=category:MLA1423#searchVariation=MLA28766309&position=5&search_layout=stack&type=product&tracking_id=8c656a8b-ef60-463f-b269-f1948d23a843,710,TAP GROCERY,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1422581715,2024-05-18 15:15:17,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos penne rigate Matarazzo sin tacc libre de gluten 500g,https://www.mercadolibre.com.ar/fideos-penne-rigate-matarazzo-sin-tacc-libre-de-gluten-500g/p/MLA20882391?pdp_filters=category:MLA1423#searchVariation=MLA20882391&position=11&search_layout=stack&type=product&tracking_id=8c656a8b-ef60-463f-b269-f1948d23a843,1.834,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1581448696,2024-05-18 15:15:17,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Verizzia 500gr,https://articulo.mercadolibre.com.ar/MLA-1284845345-fideos-tirabuzon-verizzia-500gr-_JM#position=49&search_layout=stack&type=item&tracking_id=8c656a8b-ef60-463f-b269-f1948d23a843,765,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1284845345,2024-05-18 15:15:17,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Spaghetti Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-matarazzo-500g/p/MLA19943735?pdp_filters=category:MLA1423#searchVariation=MLA19943735&position=1&search_layout=stack&type=product&tracking_id=8c656a8b-ef60-463f-b269-f1948d23a843,1.109,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1580995776,2024-05-18 15:15:17,Alimentos y Bebidas,Almacén,Pastas,nan
Ramen Nissin Pollo 85 Gr. Pack X6 U. Fideos En 3 Minutos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=vCc8eIY%2FmS39MbDXdjMzahRX%2F3vY6zM6232Gt5AteGNoGZU2jPM68zmsOXSFnmX4Ht5LOFBTi%2BCQ7zy1OGsjdyKb%2BzgeDdE5oZceDY1NJkoMGmYsx7ZmSmZHDBiGufvlQlkJBoEwgkBVzCM0NumluWUH5sQ2icnYNM5oTjvWVM5GK%2Bw90%2BuLnmdR1crzZTtbYhkY%2B5RXAPU92QubKm0PpjCc72ehoWOeN0dM4%2BTbsc9Q4Q6OCDDiLWg0BB0Wh7zT1TNbmPapDxG1f65Q6H4it931jOyVnbu5kvyBY2onqObgYVhqWM%2FWqbdvz7LA7Z%2FGC%2BFudLII1gUCoaOyic0WiwcYQKFgV%2FniwTSheMLP8EVUV958L30rhfkjStgDM3myYpJGCKRCVnv2sESpmtslscC2ykN0Pu3yQD%2Bp158%2BhymGwaPEsbCG1OcVYdfIMHjCejrI3W%2FV%2BTNhM2XEqEDsj%2FZeJVcMfYGEM9Sv9zPXOq8CdxZ%2BrHvqFWnPGF6Rbgy6x8sNX%2FgRjs82uatAytiDcDt4WL%2BJh8mv5JzvFvFCcmEYAJCCttV3vqb96W73k8H%2BBwas7hAFuJbYWkn9LEswwxxsQD3n9znrscct%2FDWK6bgf7ZCemqkcJc3UfAVPETVToAPViFoZr8JoQoYxMCYP2FqAB5JW051jhvPi0ZJVQ4KazCbtdQ7RUFQVQLSgqDClj886g%2FIU5BiAowDRLPch&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,8.419,MERCADO GOURMET ONLINE,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#870735990,2024-05-18 15:15:17,Alimentos y Bebidas,Almacén,Alimentos Instantáneos,Fideos Instantáneos
Pasta Rigatoni  Divella 500 Gr,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=rlYt1NmGSlg0EH3mPqaYVw2YXCvgmbdmTFOo6BulXH3LhRx02xZYTrgyY%2FowEotU3ky%2BGLcoI8zXeA4iYV%2BkbmZIj2FmioXBRG4mk2q43fCEspwnYxokncZRKGdScVK0QjtGFO4reOgmvZGSAtioADMmni8Q9Ae1DT8qv4HHFTmNLbqcXD3bAJq0PeJYLtlKJj%2BUkdyeTZywGA9LY%2Fl4WFvvHoufVWQ%2B5xmHiKZMKqXEjemTds0aEIPRlRxp%2B4%2Bn2shQWQFXkOg0lrV5qEtSSroZzYG4mrKIM0OLIJUkkreKyIuee7%2F%2FOvfmN8sEOivzrgdC4H2J8AFBCE1o5gboZRq%2Br3wcsbSTnCe%2BRSaBxQPogXUH157r8UPp3ABdORpRJUr1zllNcvX25Cp13DVAhx87IW6JMsQLxWFakJW0lMiq6dO1O4Oz%2F6DgatPYTeec6SynwDxiK8n%2BKyn5yHxQ5AWb%2FcuOjzRFzNi4iKNK4t9hctnwWCfkK7rS2DuKQwXbdFAijXupuzeMZyRoUzqoC1pIc9oHpQIcd78ABVzTitZj04kjMXRIATMQqjmFjeZYEaimOpyax0mi2rahddBKvV%2FL%2Bd19NRnrxd0rL35nxu6JmqE5NdXdnZzoPyImrPjoGxrMMmIdGsgaSeCtEClNpML3Ix%2BG5R2svzIZWEVvPEuQu2tGB0bPiPg%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,6.530,BON MARCHE,Nuevo  |  +50 vendidos,(+5 disponibles),Nuevo  |  +50 vendidos,No disponible,#1421677496,2024-05-18 15:15:17,Alimentos y Bebidas,Almacén,Pastas,nan
