Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Yerba mate Canarias sabor tradicional 1kg,https://www.mercadolibre.com.ar/yerba-mate-canarias-sabor-tradicional-1kg/p/MLA19839481?pdp_filters=category:MLA409408#searchVariation=MLA19839481&position=11&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,6.930,OPEN25HS ML,Nuevo  |  +50mil vendidos,(984 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1362453418,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Playadito suave 1000g,https://www.mercadolibre.com.ar/yerba-mate-playadito-suave-1000g/p/MLA21017193?pdp_filters=category:MLA409408#searchVariation=MLA21017193&position=12&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,4.395,MEJORPRECIO.COM.AR,Nuevo  |  +50mil vendidos,(407 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1301686575,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Canarias 500g Sab. Tradicional Original Importada,https://www.mercadolibre.com.ar/yerba-mate-canarias-500g-sab-tradicional-original-importada/p/MLA19957013?pdp_filters=category:MLA409408#searchVariation=MLA19957013&position=8&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,3.612,OPEN25HS ML,Nuevo  |  +10mil vendidos,(1759 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1362363578,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Kurupí paraguaya menta y boldo 500g,https://www.mercadolibre.com.ar/yerba-mate-kurupi-paraguaya-menta-y-boldo-500g/p/MLA20008348?pdp_filters=category:MLA409408#searchVariation=MLA20008348&position=4&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,3.800,YERBAMATEORGANICA.,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1376025612,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Tucangua Misionera X5kg,https://www.mercadolibre.com.ar/yerba-tucangua-misionera-x5kg/p/MLA22308446?pdp_filters=category:MLA409408#searchVariation=MLA22308446&position=7&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,15.600,TIENDA.ANDALHUE,Nuevo  |  +1000 vendidos,(62 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1376169199,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Canarias Serena 1kg,https://www.mercadolibre.com.ar/yerba-mate-canarias-serena-1kg/p/MLA20008630?pdp_filters=category:MLA409408#searchVariation=MLA20008630&position=1&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,7.599,OPEN25HS ML,Nuevo  |  +5mil vendidos,(180 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1355571413,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Grapia Milenaria 1 Kg. Estacionamiento Natural,https://www.mercadolibre.com.ar/yerba-mate-grapia-milenaria-1-kg-estacionamiento-natural/p/MLA21361701?pdp_filters=category:MLA409408#searchVariation=MLA21361701&position=6&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,4.370,Alma Nativa,Nuevo  |  +5mil vendidos,(368 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1324550609,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Organica Porongo,https://www.mercadolibre.com.ar/yerba-mate-organica-porongo/p/MLA19991738?pdp_filters=category:MLA409408#searchVariation=MLA19991738&position=3&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,3.399,CAPSULANDIA,Nuevo  |  +5mil vendidos,(39 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1280493067,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Orgánico Mate & Co 6 X 500 Gr - Sin Tacc,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=8MFK5Vo4uqSupfwJjRjUqTr91Of%2FURthVdz3CUhO0w37FrHfsWwq0McnZpDCKaMBEKLR6qaSytTeLfTNTg6JY7AsS6fZoT4fM7NZT4wvyHUlmF0wKqIINY%2FPucKxW5f8am%2Bi6GEl%2F2DMkkJsxZO87QHDKHjxJoq2o47nyxJvh2P7cIxtcNkE2lJiaULcCktOR43fcnBUIPfRZv6aRTrkIuLi0Ko%2Bosbd7NohjxFaWNErHsXxRsmdNv1d8xTjABaYpULWk%2BTsGM%2BNti3ugsYy1zcuqAlz7WPrFgutAOqdpx92%2FjNzvxR48LMosZeNb9FZxR2H0aMZpsbBKJiOFzSr3pyPDLqPMDou6i8qBeYD7S4n0fNXIPl1ZzOb6YNRwyoLWCNuVFwPIE%2FPUPCtCAqQ5FHCLMi10Yqqgfb8jUesp6c0hUxDEho1ck%2FKQ1FoxmEqkT3GpZuEEqOe7LknQE2jaa8HW7pCj1VK9ZKyR5kU%2F%2BghP%2BJtw3D%2BfBUrZqUb7bKd1KGJNIWMU6d%2BvqjqsUtXAzgGTjFmToJlwgZsAqUGCgTWHKVlJuANIS%2BMn4NZfjoy%2B6gn3AMHRXaXZxkgf3vdkaztaJb31O7g8xTrCHxx3WSeaTlI%2FDUKMVeNh3mGsy8KTVMFWZ9VLR1oRe9ZgUKBnAoeVwk8t3OES9OaLToVOKGoyOCry8TX4yWLecrWTZnQS7WplhSJpobGZg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,34.641,SEMILLA VIVA,Nuevo  |  +50 vendidos,(2 disponibles),Nuevo  |  +50 vendidos,No disponible,#1165933355,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
"Yerba Con Arandano, Te Verde Y Cascaras De Naranja",https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=cmKbjcjvVTS%2BTP1ULnZhY93tj5YgRqulxCtBtkLrGBPz5XmH3mY8DhnN6bY5E6UGJ%2BqsaufQIY%2FxkL9BVn0wzH0y9td1zb%2Fvzb4RI2yErxmnUIkhEZY2A%2FgeudRzIp6jleFsol8U9JNPv4%2BFLj%2BVRJxYdaZGkh%2BL2mMyFUd%2B2zVOC1je63Oaomt9XzPN6mkbZRkOJMx6qN8wIyWX7XZREZHmxERCeYJBhrwzNLxxzsxI60rs7QZc%2F5XcmLEucF%2BhXDreAsX44q6OPcdTk%2FmaaRnUttKHPnlsi5%2FGquW4%2FDlIEylhCIHxB4FYf2DWpbhlfRhuHXD01wESn41s92dqb4Ns%2B0%2F%2BbesOOm9WNeowtTbns2tvRlsV88TOwNczrQAttUeKpAunovztq7vZftwcVJonSON8VLcW1nYS4KXCkyDgQrjfUYSbwNifSCSfSo9WzVnEyylsm4PdSz9XlmJLuEZSORmrfHEkzGyiJOq0fNa%2F25w8tYsYsn5JclSuVlvDybu8IhP1BzC1BcEKMx9%2FmIBy8h%2B2OqQy70hliSQxsLR2gAT4eunY%2Bdatp65NKqxSmotk87yEJ8o8k%2BAMb1e5R3XtD0w3ViQ%2BNAj8eRND%2FwAD05RAe44AppNsMm%2BaEbBtci3wY%2Fg8%2ByeH1igkRe6gLcw3bCYNBcjafruObYiOaTDe9SwhV%2FP29S8BgI80wsg1FqCFnRvEzZNA7g%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,3.801,NEWGARDEN.COM.AR,Nuevo  |  +1000 vendidos,(18 disponibles),Nuevo  |  +1000 vendidos,No disponible,#834308479,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Convencional Tucanguá 2kg suave y natural,https://www.mercadolibre.com.ar/yerba-mate-convencional-tucangua-2kg-suave-y-natural/p/MLA22766461?pdp_filters=category:MLA409408#searchVariation=MLA22766461&position=5&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,7.050,TIENDA.ANDALHUE,Nuevo  |  +1000 vendidos,(444 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1376609595,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Mañanita 4flex 500g,https://www.mercadolibre.com.ar/yerba-mate-mananita-4flex-500g/p/MLA20719063?pdp_filters=category:MLA409408#searchVariation=MLA20719063&position=2&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,2.360,OPEN25HS ML,Nuevo  |  +10mil vendidos,(1898 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1631079952,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Las Tunas estacionamiento natural 1Kg,https://www.mercadolibre.com.ar/yerba-mate-las-tunas-estacionamiento-natural-1kg/p/MLA20641267?pdp_filters=category:MLA409408#searchVariation=MLA20641267&position=14&search_layout=stack&type=product&tracking_id=7d405a02-5ed9-4c4a-acbf-d1a33e5f2142,3.724,TIENDA.ANDALHUE,Nuevo  |  +1000 vendidos,(84 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1287641259,2024-01-31 18:02:29,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
