Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Masticables Dropsy Yogur X 700gr Frutilla Vainilla,https://www.mercadolibre.com.ar/caramelos-masticables-dropsy-yogur-x-700gr-frutilla-vainilla/p/MLA21563021#searchVariation=MLA21563021&position=15&search_layout=stack&type=product&tracking_id=e94b4154-8d22-4825-986a-ff2f61a2412a,4.050,OPEN25HS ,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1377034711,2024-04-22 10:33:47,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Confites Billiken Yogur Caja X 12un,https://www.mercadolibre.com.ar/confites-billiken-yogur-caja-x-12un/p/MLA29137192#searchVariation=MLA29137192&position=24&search_layout=stack&type=product&tracking_id=e94b4154-8d22-4825-986a-ff2f61a2412a,7.300,OPEN25HS ,Nuevo  |  +5 vendidos,(+10 disponibles),Nuevo  |  +5 vendidos,No disponible,#1399840639,2024-04-22 10:33:47,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
 Caramelos Flynn Paff Yogur Masticables Sin Tacc Caja X70,https://www.mercadolibre.com.ar/caramelos-flynn-paff-yogur-masticables-sin-tacc-caja-x70/p/MLA21127487#searchVariation=MLA21127487&position=21&search_layout=stack&type=product&tracking_id=e94b4154-8d22-4825-986a-ff2f61a2412a,9.499,CAPSULANDIA,Nuevo  |  +50 vendidos,(+5 disponibles),Nuevo  |  +50 vendidos,No disponible,#1713820878,2024-04-22 10:33:47,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogur En Polvo Con Probioticos 6 Cepas Yogur Now - 1 Sobre,https://www.mercadolibre.com.ar/yogur-en-polvo-con-probioticos-6-cepas-yogur-now-1-sobre/p/MLA19920545#searchVariation=MLA19920545&position=7&search_layout=stack&type=product&tracking_id=e94b4154-8d22-4825-986a-ff2f61a2412a,2.800,PROBIOTICAR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1272835344,2024-04-22 10:33:47,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=18&search_layout=stack&type=product&tracking_id=e94b4154-8d22-4825-986a-ff2f61a2412a,3.090,SWEET MARKET,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1517201524,2024-04-22 10:33:47,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogurt Griego Natural Sin Azúcar Pack 2 Und - 910ml C/u,https://articulo.mercadolibre.com.ar/MLA-1413143391-yogurt-griego-natural-sin-azucar-pack-2-und-910ml-cu-_JM#position=27&search_layout=stack&type=item&tracking_id=e94b4154-8d22-4825-986a-ff2f61a2412a,13.300,PANEALEJANDRA,Nuevo  |  +5 vendidos,(3 disponibles),Nuevo  |  +5 vendidos,No disponible,#1413143391,2024-04-22 10:33:47,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=17&search_layout=stack&type=product&tracking_id=e94b4154-8d22-4825-986a-ff2f61a2412a,32.005,PHOTOSTORE,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1381384131,2024-04-22 10:33:47,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Bebida Yogurt 500ml,https://www.mercadolibre.com.ar/bebida-yogurt-500ml/p/MLA29529040#searchVariation=MLA29529040&position=25&search_layout=stack&type=product&tracking_id=e94b4154-8d22-4825-986a-ff2f61a2412a,3.375,ASIA ORIENTAL,Nuevo  |  1 vendido,(4 disponibles),Nuevo  |  1 vendido,No disponible,#1401628755,2024-04-22 10:33:47,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
 Iniciador De Yogur En Polvo Con Probióticos Yogur Now X 5un,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=b2v%2F3MUA93Vw9a7gMxwvoPV9G56ff5XJpbIzfEM%2BL5%2B9jaD7021gsE6qE5Jgz5zOGUviHCQ6T71pohmHKjthIiVOe9pHhT7sSgHyPGquAugX423glRKJ7ed9dZ6wDCefX0MLnpVXLsSJCfAAKyoYmhuQxGTm1LhxE52lZex4WL51kdgMvL%2F06KDHKKVDTaZK8YcMdNoRay3c%2FiLeR5EedJisjYzz%2BYU9K94fkTveAK3ecWTgDAwf%2Fs1vPp4k0KMNOXjH8VqOy%2FHajiI1UbLQ2oAnSBEaTRV56Kk6ed6cJhuh%2FnW3qkqeJEvQRTwfEzID78YTXCpT9P5EAE3D%2F5qBG8lG2pOGsGpcaagwE8Iq%2BOVAsuCVfBiLkilDqaV7%2BZjPdhCUuAVP948ql3xpqOi4S6dj4qYvo4Ia765hBFrrpqzjKkgTocbQ4wofKfwaYMgarur0vtQLA246NNwQnHDzfUv3nLV1sVLWwqHiUpde0VaiWunTi6DKveHuk9gpfiStNE2WRV69zUq8EU%2F%2B4mwMt5n6aQmxrlRDKonGibf%2FVnltVANjav28zDmfwXqWZrCRlFZvb8KcvaH%2BQyc9x2wmVNAUqMEZqE02uSHRTS6dJSLB18T%2B99r9aQNT6SruTH0JsVqVkKMsK7pSP9hQK7diEu4EXlXGLaGg0Scxn9IJdOI8BCGCxzCGDxq33%2FzMKxMB1rTfu1XVmpF7VUc0u9j1dBfnrdYVu40uMRHKuyxa17mfSK8gHpi9UcYEzLSLKJVdrzWDrCl3kbkdgx5BZSmMT3174bqVFoHihh8WBaRvbbK5%2Br2%2F7ih0ltE%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,14.900,TUDIETETICAONLINE2,Nuevo  |  +25 vendidos,(+20 disponibles),Nuevo  |  +25 vendidos,No disponible,#1388740775,2024-04-22 10:33:47,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Iniciador Fermento Probioticos Para Yogurt Yogur Now Pack X5,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=NOyn%2BjnQUsAb58btGjosyLe%2BOvjM%2FJ7INp1pCs%2FFG5aPPuiKg0UaPVbbqY7dWcNxgKD%2Beeo3UBOBO4kT6t2iYZWdEOc5q8nSStQhvJx7prey8jqfPHynd1Ey3rDFQx2gUtUxwHaJNrELAhtOw6AFtmyVdIQguXcgPyhbCeqPf02CLVKZ9J4LGPciH1dT6c4BHcxHDdgPhtKpyVa%2FDRitkBlZsrjMdTh6qggriA3I0amjbl29uP6Wgm5Pmt8f1xhwbo6jhDmAYMpHngHizO3yYqIffWii8iTv9SwBzFsLIhfZPepIDx9JudauyA581bFFCDMse2q1d5XzdoE%2FFzvKYSctEd3Bt3YLzvmCCjaNKKpUmI5X%2BrO97y0u3tZmkB8xFwPeHSW9CLda03sPevF9Pu%2BxQlN8dTABVbyDwi%2BbAfCENSRZeTWDPfjFwYO%2BJdfJKJ4s66jMg%2B0z9P6z%2FJMuy6MrcBieTTFMYtPmbub2rUv%2FtMexK83AzPSjk7g40vhJ6rqMqsf8C5%2BTmesI7N%2FS9J7PsXc6uKpVxahFQEmY8oIbnlmbbYdToffFzIV17h9Cb1CNv5ZjeY02g89wjKMUh354D7RuHfTIARF%2BqF1xYj3oxA2L%2Bm48RjW67nCTSSCFg1yFea1NPXtTe6%2FoLSwjCoRPUA0XZDkAtZIWhQyaa4TDUv4pcQwyDV%2BgNNjXewiWhIk%2BmxThC6d%2BQNpReJ2kp1G8MgLpZNxxpaQ%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,14.900,TUTIENDASUSTENTABLE,Nuevo  |  +50 vendidos,(+20 disponibles),Nuevo  |  +50 vendidos,No disponible,#1570066352,2024-04-22 10:33:47,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
"Yogurtera Smart-Tek YM750 Digital 7 Recip Vidrio 1,2 Litros Color Plateado 220V",https://www.mercadolibre.com.ar/yogurtera-smart-tek-ym750-digital-7-recip-vidrio-12-litros-color-plateado-220v/p/MLA26925122#searchVariation=MLA26925122&position=1&search_layout=stack&type=product&tracking_id=e94b4154-8d22-4825-986a-ff2f61a2412a,65.410,Smart-Tek,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1505288490,2024-04-22 10:33:47,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
