Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Aceite de girasol Natura botellasin TACC 1.5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-15-l/p/MLA16010049?pdp_filters=category:MLA114008#searchVariation=MLA16010049&position=1&search_layout=stack&type=product&tracking_id=f78386b3-7121-4b0c-b05f-35da110fa39f,3.117,ECOMODICO,Nuevo  |  +50mil vendidos,(768 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1114123456,2024-02-26 10:46:17,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Girasol Natura - Botella - 900 mL,https://www.mercadolibre.com.ar/girasol-natura-botella-900-ml/p/MLA16010013?pdp_filters=category:MLA114008#searchVariation=MLA16010013&position=2&search_layout=stack&type=product&tracking_id=f78386b3-7121-4b0c-b05f-35da110fa39f,1.971,ECOMODICO,Nuevo  |  +10mil vendidos,(766 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1114093225,2024-02-26 10:46:17,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botella3 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botella3-l/p/MLA16010002?pdp_filters=category:MLA114008#searchVariation=MLA16010002&position=6&search_layout=stack&type=product&tracking_id=f78386b3-7121-4b0c-b05f-35da110fa39f,5.980,ENOGARAGE,Nuevo  |  +10mil vendidos,(31 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1668603328,2024-02-26 10:46:17,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botellasin TACC 5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-5-l/p/MLA16010012?pdp_filters=category:MLA114008#searchVariation=MLA16010012&position=3&search_layout=stack&type=product&tracking_id=f78386b3-7121-4b0c-b05f-35da110fa39f,11.939,LENTEI,Nuevo  |  +10mil vendidos,(8 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1150555303,2024-02-26 10:46:17,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Girasol Plus Cocinero Vitamina E Omega 9 1,5l",https://www.mercadolibre.com.ar/aceite-girasol-plus-cocinero-vitamina-e-omega-9-15l/p/MLA19538642?pdp_filters=category:MLA114008#searchVariation=MLA19538642&position=4&search_layout=stack&type=product&tracking_id=f78386b3-7121-4b0c-b05f-35da110fa39f,3.157,ECOMODICO,Nuevo  |  +10mil vendidos,(444 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1155991556,2024-02-26 10:46:17,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Lira Oliva Y Girasol 1,5 Lt",https://www.mercadolibre.com.ar/aceite-lira-oliva-y-girasol-15-lt/p/MLA23689710?pdp_filters=category:MLA114008#searchVariation=MLA23689710&position=5&search_layout=stack&type=product&tracking_id=f78386b3-7121-4b0c-b05f-35da110fa39f,6.950,Ecomodico,Nuevo  |  +1000 vendidos,(262 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1372848003,2024-02-26 10:46:17,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Natura Girasol Bid. 5l,https://www.mercadolibre.com.ar/aceite-natura-girasol-bid-5l/p/MLA21393491?pdp_filters=category:MLA114008#searchVariation=MLA21393491&position=14&search_layout=stack&type=product&tracking_id=f78386b3-7121-4b0c-b05f-35da110fa39f,12.995,ROXYRO68,Nuevo  |  +1000 vendidos,(20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1510666850,2024-02-26 10:46:17,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Caja Aceite Girasol Molinos Cañuelas Vitamina E Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1387125576-caja-aceite-girasol-molinos-canuelas-vitamina-e-mejor-precio-_JM#position=25&search_layout=stack&type=item&tracking_id=f78386b3-7121-4b0c-b05f-35da110fa39f,41.439,MEJORPRECIO.COM.AR,Nuevo  |  +500 vendidos,(22 disponibles),Nuevo  |  +500 vendidos,No disponible,#1387125576,2024-02-26 10:46:17,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Girasol Natura 5lt Caja De 4 Unidades,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=1JfXRvO0X75utXQ3T6Ue8wosTAQV13ThewhY%2B7%2BihoN7eH1DYSVYwSg7aXY2E6%2BSmvsnZjBipNzf42nmwASNCRojwZUkG21vslTHRyI5iasaS5XH4ugKOc73qRvM5lfESDO3TEoh%2BD7pLNo0hwkdbc71jAPQOmD2gcPIH8A49uS%2BS7GtKLmWPek3rZQZCuLgUgTVTe%2BZthCFee4NbkIj219HFh0dgoERMJPvNIMGRtylixr8WUiGT7YuttvJs5Gsp9zE6bISS5r3G0hoRy%2Bs3%2B2%2FTxuK7%2Fy3tTHENvb4pCQ%2BT1V1i%2BTRBQlulkSP7tUktZYMvioDsrnrcML5deh0EGsPPEY8gJTFv1v2Uvf9Ad7vkLK%2F5yjG18vqNQkak9%2FWUsgL1IB2xGO%2B%2B4IHU76voNGMWB4%2BrG7TPzt%2BO95WXuUeLF6SfFjTDxDSFg3uvkMVfbOQDMXSWGLtxcqj0%2Fc3SdzP%2B2wV5NmXMditzzaGfdLjmOVDgLgesZXSeDMj6uRuIl2TXWYj1kCIo68OM2FU%2BM3Im8HdH23H%2FgjTPtfNy32aT6yL4qnh0y6n9hzouOkx8I4pSrSCLnT3NGnGz7fq39ON%2BUiG7tRpFBSOz%2B1%2BLUXb%2FEZ25jjPA5HB6muTId%2FHezRzzg%2FE4JZdg%2Bt9G4PJcig%2FTxElGZEEDu2xbhl5%2B1S1bX71EMe9C2wu9Eh77%2BjAoiVSsAHTbg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349&rb=x,55.055,POSTA LOCALES,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#1110774237,2024-02-26 10:46:17,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Pack 6 Un. Aceite De Girasol Alto Oleico Granix X 750 Ml,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=9AKu38Z6IuvtlY9NspWyhn8PekCcwv5DoX%2FViCq7H%2BI5JQVIiQDBugf1qzdbRgeraE3%2BaK2yjhuVRoyKWg1U7Ty%2Fx9sxg5CmzKM8tVqugIMnA3OT6VllYEDi5LmIJkwwJzwOZCsmcLc7RkeV2VksBmUR6rF9zApS97peWig1h03bngTd%2BcMHfs%2ByaN0dWnpUHfnLyMzVCQoFJwWTCucjVKjRulvaq%2BfGA%2BS%2BI9fbBUicMneljgEOZZiOQGn7nKgp64juXzB0IqUnQSfOx%2F7DICVS%2Bo8b3FNWTQYqdDkz0bDuwmqoCWdF9yfQuFylwhTXjIBynaLj%2FgrCI1alwNIWVYeo7j%2BccyQtsYF7TDTjeSfSyCrTBmcxYIgmb%2FaHIcZcYHGyEqdj3jFMr6HIrpuhLQlgZownlH7tCl6ONIFRGR5ZnzJXyR71mSQMXv7qTC3sR%2FwrniKTsvnPvP3wcRoBw187uAhc4pZ2kkuOmqvRNrIyQOcV0qu2JVn%2FqvtKLeRu1xM%2BSU%2Fp5hs10fF5NZ62nvZUjXPu%2B4cdNDf6%2BlCZQIFt9Fui9C4%2BbtFcN9QIOOjEUNmvCWUbzo0oUPjXkThjOf8E0jXtMz9qWu8MXEjqIzbu8Qi4c8cv7mdUxaant2XGFFT%2Fa6N4f6jK1n74btnCtjwgF%2Fj3DbzUBk6ZWFyCHiQFdp6ApOyBUBjgDlT6JfWfFyurdMngaoBdsd7LYSQdZdLZUw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349&rb=x,25.423,LEONVEGANO,Nuevo  |  +50 vendidos,(14 disponibles),Nuevo  |  +50 vendidos,No disponible,#1101065749,2024-02-26 10:46:17,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
