Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Masticables Dropsy Yogur X 700gr Frutilla Vainilla,https://www.mercadolibre.com.ar/caramelos-masticables-dropsy-yogur-x-700gr-frutilla-vainilla/p/MLA21563021#searchVariation=MLA21563021&position=14&search_layout=stack&type=product&tracking_id=6e544d5a-0791-439a-94bc-bbc243366cba,4.050,OPEN25HS ,Nuevo  |  +100 vendidos,(+20 disponibles),Nuevo  |  +100 vendidos,No disponible,#1377034711,2024-04-16 13:43:11,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Tableta chocolate Cadbury yoghurt frutilla 162g,https://www.mercadolibre.com.ar/tableta-chocolate-cadbury-yoghurt-frutilla-162g/p/MLA20719509#searchVariation=MLA20719509&position=18&search_layout=stack&type=product&tracking_id=6e544d5a-0791-439a-94bc-bbc243366cba,3.952,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1446817784,2024-04-16 13:43:11,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Chocolates,nan
Oblea De Arroz Gallo Snacks Relleno De Yogur Frutilla X24 U,https://articulo.mercadolibre.com.ar/MLA-1142044025-oblea-de-arroz-gallo-snacks-relleno-de-yogur-frutilla-x24-u-_JM#position=27&search_layout=stack&type=item&tracking_id=6e544d5a-0791-439a-94bc-bbc243366cba,10.669,MEJORPRECIO.COM.AR,Nuevo  |  +100 vendidos,(4 disponibles),Nuevo  |  +100 vendidos,No disponible,#1142044025,2024-04-16 13:43:11,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogur En Polvo Con Probioticos 6 Cepas Yogur Now - 1 Sobre,https://www.mercadolibre.com.ar/yogur-en-polvo-con-probioticos-6-cepas-yogur-now-1-sobre/p/MLA19920545#searchVariation=MLA19920545&position=24&search_layout=stack&type=product&tracking_id=6e544d5a-0791-439a-94bc-bbc243366cba,2.800,PROBIOTICAR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1272835344,2024-04-16 13:43:11,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=3&search_layout=stack&type=product&tracking_id=6e544d5a-0791-439a-94bc-bbc243366cba,3.090,SWEET MARKET,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1517201524,2024-04-16 13:43:11,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Bebida Yogurt 500ml,https://www.mercadolibre.com.ar/bebida-yogurt-500ml/p/MLA29529040#searchVariation=MLA29529040&position=8&search_layout=stack&type=product&tracking_id=6e544d5a-0791-439a-94bc-bbc243366cba,3.375,ASIA ORIENTAL,Nuevo  |  1 vendido,(4 disponibles),Nuevo  |  1 vendido,No disponible,#1401628755,2024-04-16 13:43:11,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=5&search_layout=stack&type=product&tracking_id=6e544d5a-0791-439a-94bc-bbc243366cba,31.899,PHOTOSTORE,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1381384131,2024-04-16 13:43:11,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Yogurt Natural Griego Artesanal Sin Azucar (500 Gr),https://articulo.mercadolibre.com.ar/MLA-899178210-yogurt-natural-griego-artesanal-sin-azucar-500-gr-_JM#position=28&search_layout=stack&type=item&tracking_id=6e544d5a-0791-439a-94bc-bbc243366cba,4.300,KIMCHI_BUENOSAIRES,Nuevo  |  +100 vendidos,(+5 disponibles),Nuevo  |  +100 vendidos,No disponible,#899178210,2024-04-16 13:43:11,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Iniciador Fermento Probioticos Para Yogurt Yogur Now Pack X5,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=kPa3nt9zlwzeYfa2yaEa8O430rlblQUh9%2F%2BDtomKGKcQkT1QI8Hyy7QhUBPLrJJu2dvaLzvX4P2qAb1mDbfoKoeeyPdBWq%2BLgF%2BIQeZm%2FqIPqqb0NES47YLawYKn69hFTmsWvYkVbsXiTO5ZfAU1g44yH3gj8sKIH8BW2iW60xSVOHnmN8puWhAjmTe1HqkRovxtZulQJHTZsnwChAU62Qu9e0nXixLa8JJe%2BHmWcvOVzFDiUN7YQ%2FphsVEe85hNJ2IhOTm%2FlcKv2RWlHBbSyhe1QjTDWjfRc7pMjlNH6z5uwnLboIqTe2HiyNJ6%2BTjPvyeOaJIZiosg3hp9w92divYA%2B57mVdW0ER0xXcjteXhTrHx3IHiiL1C%2Bdb4j4Ux03OLCbquLZnuVUOzKdSKmd8ZiXBqdM7cYM0o75pN%2FYpbg5aH7xmn1Tgx1WEgLAVN4NjnmVOcof4JpwrseOZnTCopX%2BaNd2rvm%2BKadloLM2xOnGNm%2B0MHJOA147scIn8LeDOSoeq27yUsFqMrQUUTyIjiIchW7S9RD9Q2RoceGhuNF2BEolq6AK3hQYxuJVYgmXvMVnG%2BBLZiIDPboJUIqkSh8oS2V6PtFgwFeuEIqGsrLfwkBildfBqPWTnOxfJTEUUJLQd453tHtgv%2FDRnB2d3ydxFxHDJ8B%2B1wldeDOj5%2BNjUIZsd7cCjlMdjSsTEu1PlR9HAm47iWxkQWjv4kGJ573lBNhx7G%2B%2Fw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,14.900,TUTIENDASUSTENTABLE,Nuevo  |  +50 vendidos,(+20 disponibles),Nuevo  |  +50 vendidos,No disponible,#1570066352,2024-04-16 13:43:11,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
 Iniciador De Yogur En Polvo Con Probióticos Yogur Now X 5un,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=PaPmU%2BG1wmXJA7itmEEXaEKvXBPRGotbt2BhscgtfkJvjqnxgTsvU4epkItKrxyOOf4qVnQudB0lO0CY1RiKcxbcgDclnvBYf4v7rm%2BDvy%2BKCoEwEeC9PuFoWeKepLZui7nu08nIUutlS5RH5QWRda7eo%2FNrFcEVImPWvgL8w6khCailHmJrkdyvCDIg6sCQjP8HpNnmML2ZSMqhiDzZKhri7bEdX1m%2FkWZXaAWMCGVxw%2FsbCFDb60dljhiQdGmnjB6UnEaFU6UOEga5wIhI0v1U6BuBXVFuqH3Jcmtv8LFmHL802qfeWqhCGkIjWsRgKE6IcBy9oxowE5HcJQ0L79IPRpH7R%2FX8dDT%2Fn4dWqsAzhX4WtkmrSq0jt%2BFS6h6p7VJyqR%2FFtaFX2JrmMofGQ78aquYhcnNZcfAdtO6v0G2b10ZKH%2F%2BtgLZm7vZ1GIFRZJmbi3xoAdSLkTNicKSFyvEv%2BpPndqsV798%2FcTAFSVgr2iO4lCkmCLugFmkDrzaD%2Fp1PWxH8RlTxkYOrdBAHDvU9VrkawfSqA1KLiE5K72njSIry5iwRSSQfSt0MBLj7d2nEucBnnIAQZbfCOU3aXCKcWqL4jBalcIB5W%2FmVhqWBn2RQEuj2IybPPphigyXzdlbIgOkp%2BDB5ND1rD4TIP0aNxMDlXHzW%2FZmxFiA4w9tCs6LxBbf1prWJ7JvI7ZIIIl8wRi8oc%2B2OJ%2BIn%2B3KvQgZPpHGkdSh%2F0%2B0nYlQkPdRXyDDBE4%2BS7p1pBwlGLN0KubDX%2BEM1USahLhy2qA7J0iBCFeZP0GHGGYFKGvvb6tgMMJ29BEgn77tcdLg%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,14.900,TUDIETETICAONLINE2,Nuevo  |  +25 vendidos,(+20 disponibles),Nuevo  |  +25 vendidos,No disponible,#1388740775,2024-04-16 13:43:11,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
