Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Capelettini Lucchetti Lucchettinis Jamon Y Queso X 500g,https://www.mercadolibre.com.ar/capelettini-lucchetti-lucchettinis-jamon-y-queso-x-500g/p/MLA21459203?pdp_filters=category:MLA1403#searchVariation=MLA21459203&position=5&search_layout=stack&type=product&tracking_id=b6112e8f-f5b9-45a5-81b9-a5ad84748e59,2.568,TAP GROCERY,Nuevo  |  +10mil vendidos,(441 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1330473026,2024-02-26 11:04:19,Alimentos y Bebidas,Almacén,Pastas,nan,
Doritos Queso X 129 Gr | Snacks Pepsico Picadas Cumpleaños,https://www.mercadolibre.com.ar/doritos-queso-x-129-gr-snacks-pepsico-picadas-cumpleanos/p/MLA28051233?pdp_filters=category:MLA1403#searchVariation=MLA28051233&position=7&search_layout=stack&type=product&tracking_id=b6112e8f-f5b9-45a5-81b9-a5ad84748e59,2.910,PepsiCo,Nuevo  |  +500 vendidos,(38 disponibles),Nuevo  |  +500 vendidos,No disponible,#1561198532,2024-02-26 11:04:19,Alimentos y Bebidas,Almacén,Snacks,Snacks Salados,
Galletitas Kesitas Snacks Sabor Queso Mediana,https://articulo.mercadolibre.com.ar/MLA-1247180901-galletitas-kesitas-snacks-sabor-queso-mediana-_JM#position=33&search_layout=stack&type=item&tracking_id=b6112e8f-f5b9-45a5-81b9-a5ad84748e59,992,TAP GROCERY,Nuevo  |  +5mil vendidos,(58 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1247180901,2024-02-26 11:04:19,Alimentos y Bebidas,Almacén,Snacks,Snacks Salados,
Queso Rallado X 1 Kg La Quesera,https://www.mercadolibre.com.ar/queso-rallado-x-1-kg-la-quesera/p/MLA24833708?pdp_filters=category:MLA1403#searchVariation=MLA24833708&position=11&search_layout=stack&type=product&tracking_id=b6112e8f-f5b9-45a5-81b9-a5ad84748e59,12.751,Provifood,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1379232893,2024-02-26 11:04:19,Alimentos y Bebidas,Frescos,Lácteos,Quesos,
Queso Rallado Individual (100 Unid. X 8 Gr C/una) La Quesera,https://articulo.mercadolibre.com.ar/MLA-932572679-queso-rallado-individual-100-unid-x-8-gr-cuna-la-quesera-_JM#position=34&search_layout=stack&type=item&tracking_id=b6112e8f-f5b9-45a5-81b9-a5ad84748e59,15.551,Provifood,Nuevo  |  +100 vendidos,(7 disponibles),Nuevo  |  +100 vendidos,No disponible,#932572679,2024-02-26 11:04:19,Alimentos y Bebidas,Frescos,Lácteos,Quesos,
Barra Queso Cheedar Feteado Milkaut Apta Celiacos,https://articulo.mercadolibre.com.ar/MLA-668152954-barra-queso-cheedar-feteado-milkaut-apta-celiacos-_JM#position=35&search_layout=stack&type=item&tracking_id=b6112e8f-f5b9-45a5-81b9-a5ad84748e59,27.630,LAJUGADA_OFICIAL,Nuevo  |  +1000 vendidos,(8 disponibles),Nuevo  |  +1000 vendidos,No disponible,#668152954,2024-02-26 11:04:19,Alimentos y Bebidas,Frescos,Lácteos,Quesos,
Queso Azul O Roquefrot La Quesera Apto Céliaco,https://articulo.mercadolibre.com.ar/MLA-690380703-queso-azul-o-roquefrot-la-quesera-apto-celiaco-_JM#position=36&search_layout=stack&type=item&tracking_id=b6112e8f-f5b9-45a5-81b9-a5ad84748e59,16.988,LAJUGADA_OFICIAL,Nuevo  |  +50 vendidos,(5 disponibles),Nuevo  |  +50 vendidos,No disponible,#690380703,2024-02-26 11:04:19,Alimentos y Bebidas,Frescos,Lácteos,Quesos,
Queso Sin Tacc Sardo Cotahua Raggio Di Sole Horma 3 Kg Aprox,https://articulo.mercadolibre.com.ar/MLA-1501273850-queso-sin-tacc-sardo-cotahua-raggio-di-sole-horma-3-kg-aprox-_JM#position=37&search_layout=stack&type=item&tracking_id=b6112e8f-f5b9-45a5-81b9-a5ad84748e59,37.390,LATIENDA RAMOSGENERALES,Nuevo  |  +25 vendidos,(57 disponibles),Nuevo  |  +25 vendidos,No disponible,#1501273850,2024-02-26 11:04:19,Alimentos y Bebidas,Frescos,Lácteos,Quesos,
Levadura De Cerveza Queso Calsa Virgen Nutrileva X200 Gr,https://www.mercadolibre.com.ar/levadura-de-cerveza-queso-calsa-virgen-nutrileva-x200-gr/p/MLA21606042?pdp_filters=category:MLA1403#searchVariation=MLA21606042&position=2&search_layout=stack&type=product&tracking_id=b6112e8f-f5b9-45a5-81b9-a5ad84748e59,3.713,FARMABELEN.,Nuevo  |  +1000 vendidos,(117 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1344480035,2024-02-26 11:04:19,Alimentos y Bebidas,Almacén,Levaduras,nan,
Queso En Hebras Parmesano La Paulina X 1kg - Mataderos -,https://articulo.mercadolibre.com.ar/MLA-871744484-queso-en-hebras-parmesano-la-paulina-x-1kg-mataderos--_JM#position=38&search_layout=stack&type=item&tracking_id=b6112e8f-f5b9-45a5-81b9-a5ad84748e59,13.895,ROXYRO68,Nuevo  |  +100 vendidos,(14 disponibles),Nuevo  |  +100 vendidos,No disponible,#871744484,2024-02-26 11:04:19,Alimentos y Bebidas,Frescos,Lácteos,Quesos,
