Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Galletitas Pepas Trio Membrillo Mermelada Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-pepas-trio-membrillo-mermelada-galletas-dulces/p/MLA19734071?pdp_filters=category:MLA1423#searchVariation=MLA19734071&position=1&search_layout=stack&type=product&tracking_id=42a2e23a-fecc-401d-8f94-4b521946d23d,1.237,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1218949523,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Galletitas,nan,
Bizcochos 9 De Oro Agridulces Galletitas,https://www.mercadolibre.com.ar/bizcochos-9-de-oro-agridulces-galletitas/p/MLA19531322?pdp_filters=category:MLA1423#searchVariation=MLA19531322&position=2&search_layout=stack&type=product&tracking_id=42a2e23a-fecc-401d-8f94-4b521946d23d,818,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156522788,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Frutigran Avena Y Pasas Galletas Granix,https://www.mercadolibre.com.ar/galletitas-frutigran-avena-y-pasas-galletas-granix/p/MLA19531303?pdp_filters=category:MLA1423#searchVariation=MLA19531303&position=3&search_layout=stack&type=product&tracking_id=42a2e23a-fecc-401d-8f94-4b521946d23d,1.422,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156529409,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Pitusas Chocolate Mini Galletas Dulces Rellenas,https://www.mercadolibre.com.ar/galletitas-pitusas-chocolate-mini-galletas-dulces-rellenas/p/MLA25871962?pdp_filters=category:MLA1423#searchVariation=MLA25871962&position=5&search_layout=stack&type=product&tracking_id=42a2e23a-fecc-401d-8f94-4b521946d23d,764,MEJORPRECIO.COM.AR,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1469931860,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Galletitas,nan,
Pimienta Limon Badia X 184.3 Gr,https://www.mercadolibre.com.ar/pimienta-limon-badia-x-1843-gr/p/MLA21362422?pdp_filters=category:MLA1423#searchVariation=MLA21362422&position=4&search_layout=stack&type=product&tracking_id=42a2e23a-fecc-401d-8f94-4b521946d23d,10.461,01MERCADO,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1323495749,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Salsas y Condimentos,Especias,
Arrocitas 3 Cereales galletas de arroz integral grano entero,https://www.mercadolibre.com.ar/arrocitas-3-cereales-galletas-de-arroz-integral-grano-entero/p/MLA21237442?pdp_filters=category:MLA1423#searchVariation=MLA21237442&position=7&search_layout=stack&type=product&tracking_id=42a2e23a-fecc-401d-8f94-4b521946d23d,1.199,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1318175903,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletita Club Social Display x 6 Uni,https://www.mercadolibre.com.ar/galletita-club-social-display-x-6-uni/p/MLA16176152?pdp_filters=category:MLA1423#searchVariation=MLA16176152&position=8&search_layout=stack&type=product&tracking_id=42a2e23a-fecc-401d-8f94-4b521946d23d,1.799,TAP GROCERY,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1141227285,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Fibra Diet Nature Sin Azucar Gullon X 170 Gr,https://www.mercadolibre.com.ar/galletitas-fibra-diet-nature-sin-azucar-gullon-x-170-gr/p/MLA21697480?pdp_filters=category:MLA1423#searchVariation=MLA21697480&position=6&search_layout=stack&type=product&tracking_id=42a2e23a-fecc-401d-8f94-4b521946d23d,3.525,GOLOSINAS SUR,Nuevo  |  +5mil vendidos,(+10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1352419943,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Galletitas,nan,
10 Cajas Galletas De La Fortuna X12 Uni. Marca Family,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=X%2Bb6y6QdET7byobE4RViv8oCYy5JVMlr363%2FciSzdVNnQsgGw8F%2BNZV3SfCfToGJ7JUEmDeA31zrfF6G6b6KufQhiD4siNo6Ma%2BlkN2ZzvMKh09g0pUURGYRzjFA0xAqHWMkSHXTQ2I8pkg9NOhi6WACVxF9%2BUpIeDGImE8wkbqBWvLzAtsT7w8Fy3wazR6ZngRaTQ1noO0DfSfzBSXVrKkHqu6YZC96C%2BVRHBDu6w6Xb0Sq92T%2F2u1Croz%2BuTRSt5AVKPnyby0OqP3aVV0ehN%2Fcr5w3ZhHJw6nlr8hcp1mze9A6mvKk9IYuUBitxGglUWDW8Edv%2Bikx2M0xigQA8IfXrMa9dT2ZhUpZU5Fwe9WqXwohBmfaJ9YmpSvcDniZIPvtFMT9saEn4r4H5p0mWUsr9mWIcxQNWIBK08pb5v%2FYK%2FV9ZxNphLmzLlFdlCdG4PdLrmW%2F3re%2FPEGGTXCaYt94oTzEHk2FMQQEJgqcubtoQo5rxILLBb4BlWB7l%2BUaCUbsws%2F%2FVvbM6SLIwhZwOus0cfFZmbmFQII%2Fcjk0VQb4DlESkva%2BGGyRbO5GpRjWbfO%2F3GfqZtEs8tbln4WQhWTBx%2FmtIBuaCmzHpiCWdKuo%2FZRR3BnSBx0Jss9Ix59WqAneo3j%2FWTL7mV%2Fj%2BAWEjqYossQIE9qGPtrMJSRWgWwRqMp1stIVomXOOBGLdkUNwg%2FgiBgbqXpfP8Dg3w%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,14.125,ASIA ORIENTAL,Nuevo  |  +100 vendidos,(5 disponibles),Nuevo  |  +100 vendidos,No disponible,#832092395,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Galletitas,nan,
5 Cajas Galletas De La Fortuna X12 Uni. Marca Family,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=AMYiXQ%2BNVLRuBYh0mCREXs0YAW0dBuJVND%2BwW%2Fme%2BV%2FHnWrI6CDQkLvPgjGyOdIGWnbIH1%2FEBqrV30Hg5ajG6q8kdop5rkGqTBCha741LdFHZoLIcJIvRzvAGlHgQy0BFK3OchpYMBig3jmIC1%2FGie%2Fmudu1T285w4c%2B4zgUkq6QWayiOYvFA60JoxvOn24ComNDP8J1zEOrOdoZ%2FgdqhfAutd%2Bf8AJgZfuVQ06m8JJxEaEbRtUjTmJT481gRb%2BMYbW5GJ2pEebT85Wd5OYWMM%2B%2B%2BqNyO2ui7Nu1XiNOttkxLccI2Ret5kmIRHpftXcQ6KcB8GEVZQzip%2Fu1TQSaNw47hI2aIPASqf9H6YH5Sqfk1QZlFA1YYmLeenzfE9%2FzbxD03GJb4Bx3rm6K2ssPBIpFPyxiq5lZYQ6vFzInfEQ95%2Fsv6q4f06zWWNgp4R1xRSUH4g%2FYbJ%2BK%2B2xerkR0u8fdQqeSRoXKvWDCWCCLO9HyFaY353gpllMk7XxsD%2FU3%2BJmfTnxpw%2FKqO8D0XHgKFlZ4Cw7qcSvNN9vkq9PMRl73sVQW576LNEgK79bqDxcyLz1QeSEjlJwYCsyE%2FD5Ju7VgWn%2FW5vWzcm7piTQzUC9ucM2Zn%2FOolUT2fs8wFcHt9N3q91%2Fs%2B0HPS%2Fo%2BU2WVmhLuhBxWHvt0UjinWr%2Be7H0WgVLF43LdIN6jeOrkbbcfpAJ1cNMP2BjiyqTxtug%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,7.570,ASIA ORIENTAL,Nuevo  |  +500 vendidos,(5 disponibles),Nuevo  |  +500 vendidos,No disponible,#832092406,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Celosas Tradicionales Semibañadas Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-celosas-tradicionales-semibanadas-galletas-dulces/p/MLA21237455?pdp_filters=category:MLA1423#searchVariation=MLA21237455&position=14&search_layout=stack&type=product&tracking_id=42a2e23a-fecc-401d-8f94-4b521946d23d,1.678,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1328791861,2024-04-22 10:16:36,Alimentos y Bebidas,Almacén,Galletitas,nan,
