Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Organikal Superfoods Matcha Jengibre Y Limon X 50g,https://www.mercadolibre.com.ar/organikal-superfoods-matcha-jengibre-y-limon-x-50g/p/MLA19972700#searchVariation=MLA19972700&position=2&search_layout=stack&type=product&tracking_id=4017be36-ca2c-4951-aafb-bfbc918dbf69,6.730,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(7 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1391211235,2024-03-04 10:54:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te En Saquitos La Virginia Clasico X 100 Sobres,https://www.mercadolibre.com.ar/te-en-saquitos-la-virginia-clasico-x-100-sobres/p/MLA19835209#searchVariation=MLA19835209&position=3&search_layout=stack&type=product&tracking_id=4017be36-ca2c-4951-aafb-bfbc918dbf69,3.045,Ecomodico,Nuevo  |  +5mil vendidos,(86 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1635338952,2024-03-04 10:54:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Nespresso 4 Capsulas Recargables Cafe Caffettino Ret.,https://www.mercadolibre.com.ar/nespresso-4-capsulas-recargables-cafe-caffettino-ret/p/MLA23532308#searchVariation=MLA23532308&position=4&search_layout=stack&type=product&tracking_id=4017be36-ca2c-4951-aafb-bfbc918dbf69,10.500,MOTOR ARTE,Nuevo  |  +10mil vendidos,(34 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1594856054,2024-03-04 10:54:15,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=37&search_layout=stack&type=item&tracking_id=4017be36-ca2c-4951-aafb-bfbc918dbf69,8.850,TEES FACTORY,Nuevo  |  +100mil vendidos,(963 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-03-04 10:54:15,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=5&search_layout=stack&type=product&tracking_id=4017be36-ca2c-4951-aafb-bfbc918dbf69,10.500,SANTA.ANA FARMA,Nuevo  |  +10mil vendidos,(116 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1634112820,2024-03-04 10:54:15,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=6&search_layout=stack&type=product&tracking_id=4017be36-ca2c-4951-aafb-bfbc918dbf69,6.700,VIDASANANUTRI,Nuevo  |  +10mil vendidos,(22 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1411507657,2024-03-04 10:54:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mate Listo Autocebante Automatico Terere Termo Acero 750 Ml,https://articulo.mercadolibre.com.ar/MLA-1129863580-mate-listo-autocebante-automatico-terere-termo-acero-750-ml-_JM#position=38&search_layout=stack&type=item&tracking_id=4017be36-ca2c-4951-aafb-bfbc918dbf69,19.979,TIENDA CAMELI,Nuevo  |  +1000 vendidos,(43 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1129863580,2024-03-04 10:54:15,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Mates
Hibiscus Para Infusiones. Flor De Jamaica. 100grs ,https://articulo.mercadolibre.com.ar/MLA-871863001-hibiscus-para-infusiones-flor-de-jamaica-100grs-_JM#position=39&search_layout=stack&type=item&tracking_id=4017be36-ca2c-4951-aafb-bfbc918dbf69,6.990,TIENDA-SANA,Nuevo  |  +1000 vendidos,(18 disponibles),Nuevo  |  +1000 vendidos,No disponible,#871863001,2024-03-04 10:54:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus En Flor Premium Deshidratado 1kg | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=uvAI6EHhlGC1S5gx0%2FsauGtXBFjK1t9IU78gU24hNA5xtfgjw%2B7XY1bAXHbG11T%2F7ghHhaoGcywRUGjJoztyj%2FCVuxKp1uKK%2BPVmKzXQZGlASmjl7xVQOFT9G3X6IgnR0plo2%2B8BB6epw8SA%2FxQtNVo4KuIvYaNtmGH6%2BqlBc%2BLcdgm3BI5dNvHnhwlfW0NsrL3c%2F1WVbFPW2aLqGObmixj%2FJXKrNAlmYnik3EWkJZzufiwMkJPpmRE8IMK5Kd02WGUibVEQwOJXMMIz7zJlxe9vKhDyTVcYd8RNsdVmZDdL61DmsmzOnRfnnp8Bmv3tkIjKvic64P6GB2KXu2wn3TlkQELT6PR4Sy7Z%2Bxu9%2FqEMikY%2FGej%2FT6NQ9zvFHEt6EL3PQ0sHGLLIWwzsjQWVH6pC7ifmpzhlSq2P4Ayz4UyKMDalxnmKdV5%2FWcBIwQMioM%2BMv0gSEzR7TfTqHxoLRz74JsG7l50DqEXSUh0u6x7coc9gNp1lVd5iorqtL5EWnaxeNpI94zWOu8qOTljF7On86YJ8GzRecm98VgKxL1YneahoFEVFdxj7tvzuJpEVsEQPb12FCaYuU3%2BYA9iVOk0PtjbDph1LpCIf8Derp4O7HNB1kFpDZHN%2BatnG21SvtsTs3a5ciGNotxYZqV8S8l5pcqTWmwSHUwhEqacgRm%2FKYwNurig8qTnZxGWqBMj8zddn8zp8GZIYJA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,36.320,SIR NEKO,Nuevo  |  +100 vendidos,(12 disponibles),Nuevo  |  +100 vendidos,No disponible,#918534304,2024-03-04 10:54:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=PlcHhqY1u5%2BWTmpZ6LHAjfFti%2F3CIMDH1QiIGcF6Pz%2FmR4OVVpBuwZbF6yNy1umzO7ca2hjp6%2FIk8Lz0BE9MTt5bk7H%2BA6zNpgcHHW8DWBV8V1JKq0LVyH14YRKwRdgpCOdUMeD%2FlSIk9QFvbl%2B2Zt5temyVhBXO%2B3FVdsB3lp1Yo7dG2y1Ik%2B%2BA5ZyWCzlJIn%2BTLt%2F%2BgAzeblgpcdynpYM%2FWBAOBJ5P4DUqfTiFQV2nwlpxNlG28PNXV0AX1BTJymqb7Rz6WzOguXLskD6j6AswJSJ02tGIkRiVldODM3ZEintOeC1x3%2FOHnSzQ9NuJD7EWOEF320u4H%2Bfdioq4dlVqTYDeuLFMNcvht7uuQaaqWzLMlGZ4%2FV%2BjRGpm8oLJHufN6V3iaQw8ZCfT856TRKxzzWTNxTMXlpqUm4lzW1jFN%2BHk%2B%2FAuyLKBQmMKrspn9Wnjr75H%2BZr4TN9jm%2B2XwQG%2BVcDcZa4w%2BUpfYJjWpBeAc%2Blhe%2FbjIx9ADxYouFLAnkLs6sXJkdkocdPyqnL4%2FwszC7BQQpixAxvsD8R3SNhPiIRrFymhFkxbwSSqAEKUxZE%2F45NFiGLvtRk3djHRqr5crIOpuetIQZJfXrKz9%2FfZXCVvl9w%2B3RDvLrFk2WgnAz4jAzu1ggLKHeqNAUFwD9Bga6c9sYh5zF5VMi6ZOsF7bBpjqUaXdWCdwo5bVvFYGV%2FUjBYm&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,8.850,TEES FACTORY,Nuevo  |  +100mil vendidos,(963 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-03-04 10:54:15,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
