Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Leche Descremada Larga Vida X 1 L Tregar ,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-x-1-l-tregar/p/MLA19939007?pdp_filters=category:MLA417098#searchVariation=MLA19939007&position=2&search_layout=stack&type=product&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,1.048,TAP GROCERY,Nuevo  |  +100mil vendidos,(2166 disponibles),Nuevo  |  +100mil vendidos,No disponible,#1272805664,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Larga Vida Tregar X 12 Unidades,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-tregar-x-12-unidades/p/MLA27864781?pdp_filters=category:MLA417098#searchVariation=MLA27864781&position=3&search_layout=stack&type=product&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,12.328,TAP GROCERY,Nuevo  |  +5mil vendidos,(148 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1550210076,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Sobres Descremada Ilolay X 30u 5g Sin Tacc,https://www.mercadolibre.com.ar/leche-en-polvo-sobres-descremada-ilolay-x-30u-5g-sin-tacc/p/MLA24750643?pdp_filters=category:MLA417098#searchVariation=MLA24750643&position=4&search_layout=stack&type=product&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,5.258,Ecomodico,Nuevo  |  +5mil vendidos,(112 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1495963960,2024-04-01 00:57:42,Alimentos y Bebidas,Bebidas,Leche,nan,nan
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://www.mercadolibre.com.ar/leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un/p/MLA29596579?pdp_filters=category:MLA417098#searchVariation=MLA29596579&position=5&search_layout=stack&type=product&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,21.171,Ecomodico,Nuevo  |  +1000 vendidos,(201 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1700032386,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Larga Vida Parcialmente Descremada La Serenisima 1l,https://www.mercadolibre.com.ar/leche-larga-vida-parcialmente-descremada-la-serenisima-1l/p/MLA29551212?pdp_filters=category:MLA417098#searchVariation=MLA29551212&position=6&search_layout=stack&type=product&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,1.790,ARTICULOS MOHE,Nuevo  |  +1000 vendidos,(69 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1626454308,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Suipachense Descremada 1 Litro,https://www.mercadolibre.com.ar/leche-la-suipachense-descremada-1-litro/p/MLA29911624?pdp_filters=category:MLA417098#searchVariation=MLA29911624&position=7&search_layout=stack&type=product&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,1.390,Mayorista Masivos,Nuevo  |  +500 vendidos,(23 disponibles),Nuevo  |  +500 vendidos,No disponible,#1404320075,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Caja leche en polvo descremada en sobrecitos por 100 unidades,https://www.mercadolibre.com.ar/caja-leche-en-polvo-descremada-en-sobrecitos-por-100-unidades/p/MLA21268135?pdp_filters=category:MLA417098#searchVariation=MLA21268135&position=8&search_layout=stack&type=product&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,15.000,LENTEI,Nuevo  |  +500 vendidos,(5 disponibles),Nuevo  |  +500 vendidos,No disponible,#1390107977,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Larga Vida Liviana Sin Tacc 1 Litro,https://www.mercadolibre.com.ar/leche-la-serenisima-larga-vida-liviana-sin-tacc-1-litro/p/MLA21767101?pdp_filters=category:MLA417098#searchVariation=MLA21767101&position=11&search_layout=stack&type=product&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,2.700,JUMBALAY,Nuevo  |  +10mil vendidos,(38 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1506998880,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Veronica Descremada Larga Vida 12u X 1lt Mataderos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=dvMDLmRDOHclFaqyQDQKeaeQ2MhEfrURDid7dKuV7u3gZBVFxWPeErpO13fMDD1GIiBfRXWyG%2B5t8E1aIRb6ALgv%2FK6NbyGMeyLT0Np%2FNtMpnVQ1iyek1MLIoxqkiNuOl5g34rNIw2JO0pqevgd8qjAdJHbG6DwQw68OejQI5LwVtKboAvclcldqHmYXapJZweAP5N30BndIgeLKPAfcXnBd5tGtxmMJug%2B0xuv5kojZLm0oL6CL5GwRqNVCu8%2FUqd0TjLo2F8DU1xkg5g%2FQJpPe3HW3hn%2B7oRVdO0GH6%2Fnv9Nn2iRowF8dffs%2FGlOym9M%2FzSgCU23VdNM%2B9qdPPETF4SFKfNyb1WK%2FcvMFOEu8FeCF69mkppEzNrSGxOo0ft6%2FgmFGZQGJlXl56KMkchIJM93F3ZNkSYj6gn9knNjmixPeQ3rdcXBAtAs6mPi%2BRCcgtEnGD4als09kD952Vi%2BMzU5v27HDnDv8Dx1eTG5lsbi3uhSWz%2B7ICYxTfS70thfWNKbqY%2FFix%2B1wf10DglS1K01mGm4qgryOXSB9Pqx3m3LI4Ekq5m%2Bq24hklAWNI4P%2BxWcMobmf%2BqdtqcRvAxZwnOrUJhouElHl%2BBNHYSAz36VOjVeQCYhFnpNv3XDKiUD5ca5OQnlE%2B4CPhLEuxydi7zGIdpUowLH2yOqh%2FEw4sOmKmU6EKKpIkmnSYCBtTfDjEY%2FDIvbGsr7Oo9Oxg&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,17.995,ROXYRO68,Nuevo  |  +500 vendidos,(5 disponibles),Nuevo  |  +500 vendidos,No disponible,#848372419,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Sin Lactosa Barista 1 L Botella X 6u ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=SwbrDXHc8%2FOP9QPHPoj7sUifat56FyzXWBMs4au4QYGZISFYPZMWCQjfyP0KiwMXq6R44SPES9djLuC4Ja56cKcLq8ygy1P4RU3CQaeSUHPSHID7W5HBMpWXicYdwqvNV99ZtZ3YX8l6uxtSnMj21yvYBBMQzBajr9ws8d9BaZLT9LEbR%2BqYfZ9ebN3l0svCHNsfyQGbvM3O9GUAu65VF1vM379Fqt1D8GB19VX9%2Bmcu3N%2FiKOzqxwP2uoPfrBBhFx%2Fixt2J9zak9l3RLdMJolDRydYDS7crLTDK2d88iX7CyQjZeALHxgs1%2FP2rQMzVWq9MyAxOEzzKytpLcC2tgY4bSy%2BsGu5yeXYMKYPpEWwGatz3dd1a7EeVyfMB5pNFOFWVQFxS9wXygAU91E0ErGCbvrM9CD733Z%2Fuus%2FlcRBAh5Y4V2UsxoH%2FVdn9i4mWtjVf8kBLOUmMCa87pP1Ra8y3GSD4geiho81VngGSxDzoRYIzK%2F8aTrp4NzjtIqwiwzRariZ06V%2ByvtpSdjJNtZvkzNC3Kdnpmhy2ulpzABN6jMt9RlBB2MVBUH6Wm8Qe6bx%2FqeeDJSoYUUbwMcvTk6oixEe2KtDlfAiZJrYHdA%2FbPVb%2Flu%2FmzVU%2BW0TmA8N5QJy8F6aJQhr6aKc%2FckBoWAiQHPN81hFDdbNo72g2hVIetmRI2m%2FKeMPtzB8rO0c50j2ld5nOsLfcwGMyBV%2FcyNuC&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,14.000,JUMBALAY,Nuevo  |  +5 vendidos,(9 disponibles),Nuevo  |  +5 vendidos,No disponible,#1387397555,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Botella De Leche Descremada 1 Lt Serenísima Protein Sin Tacc,https://www.mercadolibre.com.ar/botella-de-leche-descremada-1-lt-serenisima-protein-sin-tacc/p/MLA33578910?pdp_filters=category:MLA417098#searchVariation=MLA33578910&position=12&search_layout=stack&type=product&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,1.610,AEH MALL,Nuevo  |  +50 vendidos,No disponible,Nuevo  |  +50 vendidos,No disponible,#1410124501,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387358841-leche-la-serenisima-descremada-zero-lactosa-1l-x-18u-botella-_JM#position=19&search_layout=stack&type=item&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,47.000,JUMBALAY,Nuevo  |  +100 vendidos,(16 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387358841,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Protein 1l X 18u Botella Proteina 46gr,https://articulo.mercadolibre.com.ar/MLA-1508598030-leche-la-serenisima-protein-1l-x-18u-botella-proteina-46gr-_JM#position=20&search_layout=stack&type=item&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,47.000,JUMBALAY,Nuevo  |  +50 vendidos,(2 disponibles),Nuevo  |  +50 vendidos,No disponible,#1508598030,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l Pack X 6u,https://articulo.mercadolibre.com.ar/MLA-1387435187-leche-la-serenisima-descremada-zero-lactosa-1l-pack-x-6u-_JM#position=21&search_layout=stack&type=item&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,16.000,JUMBALAY,Nuevo  |  +100 vendidos,(30 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387435187,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Svelty leche descremada x 1 kg nestlé leche en polvo,https://www.mercadolibre.com.ar/svelty-leche-descremada-x-1-kg-nestle-leche-en-polvo/p/MLA22120704?pdp_filters=category:MLA417098#searchVariation=MLA22120704&position=13&search_layout=stack&type=product&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,8.550,AMNA3991574,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1415864667,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Uat Proteina La Serenisima X 1 L Pack X 6u Descremada,https://articulo.mercadolibre.com.ar/MLA-1508638436-leche-uat-proteina-la-serenisima-x-1-l-pack-x-6u-descremada-_JM#position=22&search_layout=stack&type=item&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,16.000,JUMBALAY,Nuevo  |  +100 vendidos,(15 disponibles),Nuevo  |  +100 vendidos,No disponible,#1508638436,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Larga Vida X 1 L 1% X 12u ,https://articulo.mercadolibre.com.ar/MLA-1387886419-leche-la-serenisima-descremada-larga-vida-x-1-l-1-x-12u-_JM#position=23&search_layout=stack&type=item&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,22.990,JUMBALAY,Nuevo  |  +100 vendidos,(21 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387886419,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche De Cabra En Polvo Semidescremada La Primera 250g X6,https://articulo.mercadolibre.com.ar/MLA-1363210365-leche-de-cabra-en-polvo-semidescremada-la-primera-250g-x6-_JM#position=24&search_layout=stack&type=item&tracking_id=8b49c377-659a-414e-af46-dab9a652494c,68.956,OLIVADONMATEO,Nuevo  |  +5 vendidos,(20 disponibles),Nuevo  |  +5 vendidos,No disponible,#1363210365,2024-04-01 00:57:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
