Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Leche Descremada Larga Vida X 1 L Tregar ,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-x-1-l-tregar/p/MLA19939007?pdp_filters=category:MLA1403#searchVariation=MLA19939007&position=2&search_layout=stack&type=product&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,755,TAP GROCERY,Nuevo  |  +50mil vendidos,(15177 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1272805664,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://articulo.mercadolibre.com.ar/MLA-1380323275-leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un-_JM#position=15&search_layout=stack&type=item&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,9.373,ECOMODICO,Nuevo  |  +500 vendidos,(296 disponibles),Nuevo  |  +500 vendidos,No disponible,#1380323275,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387358841-leche-la-serenisima-descremada-zero-lactosa-1l-x-18u-botella-_JM#position=16&search_layout=stack&type=item&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,33.000,JUMBALAY,Nuevo  |  +100 vendidos,(8 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387358841,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Larga Vida Tregar X 12 Unidades,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-tregar-x-12-unidades/p/MLA27864781?pdp_filters=category:MLA1403#searchVariation=MLA27864781&position=3&search_layout=stack&type=product&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,11.590,ALMACEN MINGO,Nuevo  |  +5mil vendidos,(9 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1397942229,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Sobres Descremada Ilolay X 30u 5g Sin Tacc,https://www.mercadolibre.com.ar/leche-en-polvo-sobres-descremada-ilolay-x-30u-5g-sin-tacc/p/MLA24750643?pdp_filters=category:MLA1403#searchVariation=MLA24750643&position=4&search_layout=stack&type=product&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,3.468,EQUIPESHOP,Nuevo  |  +5mil vendidos,No disponible,Nuevo  |  +5mil vendidos,No disponible,#1380907099,2024-01-31 18:00:34,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
Leche La Suipachense Descremada 1 Litro,https://www.mercadolibre.com.ar/leche-la-suipachense-descremada-1-litro/p/MLA29911624?pdp_filters=category:MLA1403#searchVariation=MLA29911624&position=5&search_layout=stack&type=product&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,875,Mayorista Masivos,Nuevo  |  +500 vendidos,(76 disponibles),Nuevo  |  +500 vendidos,No disponible,#1404320075,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l Pack X 6u,https://articulo.mercadolibre.com.ar/MLA-1387435187-leche-la-serenisima-descremada-zero-lactosa-1l-pack-x-6u-_JM#position=17&search_layout=stack&type=item&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,10.200,JUMBALAY,Nuevo  |  +100 vendidos,(10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387435187,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
16 Cápsulas Dolce Gusto Cafe Au Lait Skinny Descremado Light,https://www.mercadolibre.com.ar/16-capsulas-dolce-gusto-cafe-au-lait-skinny-descremado-light/p/MLA19752327?pdp_filters=category:MLA1403#searchVariation=MLA19752327&position=6&search_layout=stack&type=product&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,9.999,CAPSULANDIA,Nuevo  |  +10mil vendidos,(471 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1505081250,2024-01-31 18:00:34,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Purísima Leche En Polvo Descremada Sticks 5gr (x20 Unidades),https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=J1cNto%2BUbt75lEpZylLe5ejZ4d9V3X8htkgIqzVpxh1pwu63rQVCyfclolEEr5UhNT4ZOGqr1fGhX9KELTXxwy9TUMzt4AMKxbYnMcUvN0AorVPb0KHbahOhNRJtWET%2FJGy%2BCwxi4nmZuZsbLQIubtr7%2F9JsI3q%2BEAIq3DRWUZRjeXKjjsPKAupWDDJ4GuFOxE8J%2ByEse8jOJGBmLDeUgzN5FTcFIWT9nwr3KMmnmKt1Z3lMEDjZI69XyUUVv%2F4YiZDGlkNFnwFqs0G47qhXGHu%2BEOw5OBhgKVxPjrMh6p1E0IA9SBqJPyo9JOmFv5dKDLJV6z2JFY%2FEWIb9C%2FUy0kozN7p1%2Br7ZTqnsEdCCVTP2IzDFpyhhJUJ63WmgleyL6HrGczfJ2oWt%2BMxyZJYiWWOWTfKSWiKlnGqOeFUPlyzQ3vXVI0HCH1XzepNcAjmnTZlUfPiREG1brkKEEWL%2BRa5rtvwA%2Fh90cbLnWF2OaiNR4%2FM5HqjQTBak4N5UEF0nCBHwq6cW9A49BpQFVCOmL6axO7kA0WkZESKSFzwE29X%2Fet0FELt7mG9VJdVpp65SNgVFrlHXizgUUUxM9NRcGM%2FNp%2BmPw0ve2JCKJhEWMuWLChXaxyNjV%2FRZ4FUcFI7UP%2FQtDArLXf5Dr5Gf0Pkq0APFlcHQhxA3tlvxpUrqJIAyWfRj6PbKNMi8tcUszJ7muVLoPp7eFZSLxJoKSka4Zr0%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,51.799,PURÍSIMA OFICIAL,Nuevo  |  +500 vendidos,(947 disponibles),Nuevo  |  +500 vendidos,No disponible,#910077079,2024-01-31 18:00:34,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
-veronica Descremada Larga Vida 12u X 1lt Mataderos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=tyw%2Bm8pTt%2FOuA6GB1dXATUFBcg%2F3XM6wflYulNEYveKij9TOVAU76mgGzpwwecriuPIDwytVdSgVF6CIaNZe4K8kgf5rr2A6rE7K4dbZjKHegEAN8uk1gh4HHThGNfaz4UqBV%2FYZMsc2K9KKPjKKm74SzuNGASgsb7RzPjIDb1XSK0C7T3hpwxVlqbf4uwOJ0maY6mLrV9AxsoERfyqs3fpINP56Vb23%2BesYbz1tHH2kPiFOSct3sRy91D4w8rclwI2yzXOcw9%2FWUEun36BB2DcVk1ex9Il3t3OycDNlix%2Frcl64KPIN%2FNt6ORaWsQ%2FJk1VpEAhtB9LhFv8xcTRnCEVUltVT9CoJfDDLNxicjrQHloiiaWHB2UBl68qD2F30Uo%2BEyYiHgKmI7fqxubbAqIYjkCerlqj37MXsF9QT7lVAkJE4j26faFkwcF2NLlCg2l3aVYMA4%2FLeIEbLv3WNaG%2BFTGqUBnht5Hha7EEQQ4RRNmYOcYaLfsj7EmnLo%2FhuZhSil2vDZMs%2FRc4ph68Bvy2baSxZmOUY9WrRgp7pEp6ESXLeOdIRPLF4hj9lbkiSqvPwy%2BJdQnnHWf7bKncYyy20GvxWbsYJ9C0ylyimFf94DVERWMUBVYPQcSnEFMFLMEUP5N1xmHz4cOpVAFF9qLPANaGtFisgUn1rlFsNv7TwvhManotNx0nYMxiEy3dIa%2BW7kxi%2FtkUy%2FW%2BeNg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,11.695,ROXYRO68,Nuevo  |  +1000 vendidos,(8 disponibles),Nuevo  |  +1000 vendidos,No disponible,#862181199,2024-01-31 18:00:34,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Leche Descremada Veronica Larga Vida 1 Lt X 12 Unidades,https://articulo.mercadolibre.com.ar/MLA-1390395463-leche-descremada-veronica-larga-vida-1-lt-x-12-unidades-_JM#position=18&search_layout=stack&type=item&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,11.679,GRUPO ELNENE,Nuevo  |  +100 vendidos,(62 disponibles),Nuevo  |  +100 vendidos,No disponible,#1390395463,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://articulo.mercadolibre.com.ar/MLA-1154272526-leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un-_JM#position=21&search_layout=stack&type=item&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,9.373,ECOMODICO,Nuevo  |  +500 vendidos,(201 disponibles),Nuevo  |  +500 vendidos,No disponible,#1154272526,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Uat Proteina La Serenisima X 1 L Pack X 6u Descremada,https://articulo.mercadolibre.com.ar/MLA-1508638436-leche-uat-proteina-la-serenisima-x-1-l-pack-x-6u-descremada-_JM#position=22&search_layout=stack&type=item&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,10.200,JUMBALAY,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#1508638436,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Sin Lactosa Barista 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387384891-leche-la-serenisima-sin-lactosa-barista-1l-x-18u-botella-_JM#position=23&search_layout=stack&type=item&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,29.990,JUMBALAY,Nuevo  |  +25 vendidos,(5 disponibles),Nuevo  |  +25 vendidos,No disponible,#1387384891,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
"Leche Descremada Svelty X 1 Kg, Nestlé, Leche En Polvo",https://www.mercadolibre.com.ar/leche-descremada-svelty-x-1-kg-nestle-leche-en-polvo/p/MLA22120704?pdp_filters=category:MLA1403#searchVariation=MLA22120704&position=7&search_layout=stack&type=product&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,8.180,Nestlé Professional,Nuevo  |  +1000 vendidos,(82 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1448046386,2024-01-31 18:00:34,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
Leche Parcialmente Descremada Milkaut X 1lt X 2 Unidades,https://articulo.mercadolibre.com.ar/MLA-1398830411-leche-parcialmente-descremada-milkaut-x-1lt-x-2-unidades-_JM#position=24&search_layout=stack&type=item&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,2.313,TAP GROCERY,Nuevo  |  2 vendidos,(10 disponibles),Nuevo  |  2 vendidos,No disponible,#1398830411,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Chocolatada La Serenisima X 200ml Pack X 24u Sin Tacc,https://articulo.mercadolibre.com.ar/MLA-1512189262-leche-chocolatada-la-serenisima-x-200ml-pack-x-24u-sin-tacc-_JM#position=25&search_layout=stack&type=item&tracking_id=ecba2e3e-2024-466c-ab1b-8ed6c4760629,23.000,JUMBALAY,Nuevo  |  +5 vendidos,(5 disponibles),Nuevo  |  +5 vendidos,No disponible,#1512189262,2024-01-31 18:00:34,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
