Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Oferta! Te Green Hills Clásico 100 Saquitos En Sobres,https://www.mercadolibre.com.ar/oferta-te-green-hills-clasico-100-saquitos-en-sobres/p/MLA19878263#searchVariation=MLA19878263&position=3&search_layout=stack&type=product&tracking_id=c62d1c7c-4b46-46bc-b0dd-3365cf020257,3.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(49 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1258819032,2024-01-26 13:53:53,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
! Te Green Hills Bienestar Manzanilla Menta 20 Saquitos,https://www.mercadolibre.com.ar/-te-green-hills-bienestar-manzanilla-menta-20-saquitos/p/MLA26432753#searchVariation=MLA26432753&position=4&search_layout=stack&type=product&tracking_id=c62d1c7c-4b46-46bc-b0dd-3365cf020257,1.999,CAPSULANDIA,Nuevo  |  +100 vendidos,(42 disponibles),Nuevo  |  +100 vendidos,No disponible,#1384734665,2024-01-26 13:53:53,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Nespresso 4 Capsulas Recargables Cafe Caffettino Ret.,https://www.mercadolibre.com.ar/nespresso-4-capsulas-recargables-cafe-caffettino-ret/p/MLA23532308#searchVariation=MLA23532308&position=1&search_layout=stack&type=product&tracking_id=c62d1c7c-4b46-46bc-b0dd-3365cf020257,9.120,LEVYSBAZAR,Nuevo  |  +10mil vendidos,(7301 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1511727148,2024-01-26 13:53:53,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=49&search_layout=stack&type=item&tracking_id=c62d1c7c-4b46-46bc-b0dd-3365cf020257,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(576 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-01-26 13:53:53,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Suplemento Keto Plus Diet - Dieta Avanzada !!! 60 Cápsulas Sabor Neutro,https://www.mercadolibre.com.ar/suplemento-keto-plus-diet-dieta-avanzada-60-capsulas-sabor-neutro/p/MLA25908710#searchVariation=MLA25908710&position=8&search_layout=stack&type=product&tracking_id=c62d1c7c-4b46-46bc-b0dd-3365cf020257,6.997,TIENDASUPRALIFE_SUPLEMENTSTORE,Nuevo  |  +1000 vendidos,(18 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384152713,2024-01-26 13:53:53,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Pump V8 Pre Workout Star Nutrition 285 Gr Cafeína Taurina Sabor Grape,https://www.mercadolibre.com.ar/pump-v8-pre-workout-star-nutrition-285-gr-cafeina-taurina-sabor-grape/p/MLA24200541#searchVariation=MLA24200541&position=5&search_layout=stack&type=product&tracking_id=c62d1c7c-4b46-46bc-b0dd-3365cf020257,18.135,STIDIGITAL.,Nuevo  |  +500 vendidos,(58 disponibles),Nuevo  |  +500 vendidos,OFERTA DEL DÍA,#1514812022,2024-01-26 13:53:53,Deportes y Fitness,Suplementos y Shakers,Suplementos Deportivos,na,nan
Ripped X Ena Sport Quemador De Grasas - Descenso De Peso Sabor Sin Sabor,https://www.mercadolibre.com.ar/ripped-x-ena-sport-quemador-de-grasas-descenso-de-peso-sabor-sin-sabor/p/MLA19544985#searchVariation=MLA19544985&position=2&search_layout=stack&type=product&tracking_id=c62d1c7c-4b46-46bc-b0dd-3365cf020257,7.369,TECNOFAST_,Nuevo  |  +10mil vendidos,(5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1470397762,2024-01-26 13:53:53,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=15&search_layout=stack&type=product&tracking_id=c62d1c7c-4b46-46bc-b0dd-3365cf020257,10.350,La Franco,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1233240454,2024-01-26 13:53:53,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Te Inti Zen Collection Nueva Caja Deco - Elegi Tu Preferida!,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=yV3I%2BKr%2FwJroUFOZwbwMHqlyoCxPcc4X6jqoYk8sEO77TBLoKvFicAOCKc0Docdn1nFd653SbSf5zkOD3pN3lZrDpFO%2B3b%2BHCjZhqyPZZJjg%2BvUIakObjEElQKHEVrGGsU%2FqzOYZA8ZhQ17SRhclYOIrNMMxPVc4nnHX8vb4qfV0HtYgia0K4jyNOGPsXsbZ3GiMrA41quF67U3xQTX8KLA9hch3wugWKIZCAqf2QEwQsKE8iNzr%2BBVXcNa6jVP6Ev%2BGoHZFUTDCsfe56kKHqttFY4u1rvTJFxLp1HZzd%2FhwOKpyQZIZM0lLExAJ1IeahdDnhlDIrGdRnYkdn52e3LTASDKt58asfOJZ1c073WJQY4NPN%2B%2BRswTg2o768CXy6WCiaW3ZRG85k0pFkTwODGI3dXl1Lc8JVE0uOoIM2ZKwsNhtttFBvS84%2BQS5F7r54OartsQiNchp2bEICNOnsAVSPey7oSqTA4gfJ1i7%2FTlmmCxaXfq7FyZQnqyA6VT1KzR5m5bzDijeYY7c22l6cSf26Sp95BH95su4rN214cza0NgEWcdAEnwAChsyP1HNG5Um%2BZqZOlcWfO5Bfe7dKzZ7yhkPGTc1e5PHMdvoRzdRmimv8YylWQd9PP5xy1fSd0MVlA%2BN514%2FvvOL9yVXQaDG6RBz4c5iqfAKEZiJ1DXoNbRKcc%2FIsXsRwZVb%2B9UAY%2BGffW1MotysSwoKAbGcth9wjsQzOCAHe2j%2BO1sIfdY%2BRYhp8s2tRgsXTRct2YOK3jsdor5F%2F2iODhLSfNYXy1rLFnjxl8KJsXPDc9ba8b9t%2FJWgMw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,11.745,TIENDA.ANDALHUE,Nuevo  |  +500 vendidos,(24 disponibles),Nuevo  |  +500 vendidos,No disponible,#1299074314,2024-01-26 13:53:53,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=1yGYJh5Ksg8KSvO6q3C3xBtyen4%2FtIiuW4cqPf8r7SZbYzxkOpcLHjyhyouang0R%2Bo7YtGfitKUCCMyEyKEQch62xtZBDKR8N5kNvkaifZHcjxQxQAwkaJ12n9jo26y1EbGtBKYwkAruBQfQJCaidnYyn9pfuZdYI6NeQJKwxnEBxBdOOIq6ETBavndcfIIAvOTxuA4QOyY2qc5sc03HtBQ5dPNZ0MXGeFX2Mc9wtniT30dCMR%2FrJJh0Fgy8uvnHjkMymEWC6sTmqOuJB32S7y6TMJMH1c6fMzoJO6SZ2sZsmnG8wGg5Xbsxlh4v5t8fcW0UsdS%2F8I%2Fv0RU0qu2QJikockC3oLBnDBLubYs8QZtUZZcaC92q%2FYTmNqqGPzX%2FO669JaIvdhZUfhp7NYU3OdA%2BzXXnNrG%2F6ex8aN5dMNa6jbiKYf7XFO20Pv8J2vJ11svAQt68%2F2SO%2FoPwxcnr97YRq4KdIsR5AQIhV19HPU7enhCo0nPnSVXLGi5BPmi316YyEVcMsmQBg2qID5ZdK69fQxuJ66YYGelGp%2BO11iN4sxC6%2BCn%2FIXgEzQElXLpukCTt%2Bnuq1oK8C4CWE9ScCnLeZHl8ILm%2FFr7MMNP0wLyqeTHWJ8HLIeUd2OWJIAztyt0Ju2QwgqB3XUPJLXW68705kZZChsENEzM5xpoGK4al%2FDmAezbZh2tUgcfourGtK%2Fq%2Bki8%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(576 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-01-26 13:53:53,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
