Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Masticables Dropsy Yogur X 700gr Frutilla Vainilla,https://www.mercadolibre.com.ar/caramelos-masticables-dropsy-yogur-x-700gr-frutilla-vainilla/p/MLA21563021#searchVariation=MLA21563021&position=4&search_layout=stack&type=product&tracking_id=9cb727fd-adf7-41da-b179-83f46133b70e,4.050,OPEN25HS ,Nuevo  |  +100 vendidos,(+20 disponibles),Nuevo  |  +100 vendidos,No disponible,#1377034711,2024-04-17 17:28:01,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Oblea De Arroz Gallo Snacks Relleno De Yogur Frutilla X24 U,https://articulo.mercadolibre.com.ar/MLA-1142044025-oblea-de-arroz-gallo-snacks-relleno-de-yogur-frutilla-x24-u-_JM#position=27&search_layout=stack&type=item&tracking_id=9cb727fd-adf7-41da-b179-83f46133b70e,10.135,MEJORPRECIO.COM.AR,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1142044025,2024-04-17 17:28:01,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
 Caramelos Flynn Paff Yogur Masticables Sin Tacc Caja X70,https://www.mercadolibre.com.ar/caramelos-flynn-paff-yogur-masticables-sin-tacc-caja-x70/p/MLA21127487#searchVariation=MLA21127487&position=15&search_layout=stack&type=product&tracking_id=9cb727fd-adf7-41da-b179-83f46133b70e,9.499,CAPSULANDIA,Nuevo  |  +50 vendidos,(+5 disponibles),Nuevo  |  +50 vendidos,No disponible,#1713820878,2024-04-17 17:28:01,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogur En Polvo Con Probioticos 6 Cepas Yogur Now - 1 Sobre,https://www.mercadolibre.com.ar/yogur-en-polvo-con-probioticos-6-cepas-yogur-now-1-sobre/p/MLA19920545#searchVariation=MLA19920545&position=24&search_layout=stack&type=product&tracking_id=9cb727fd-adf7-41da-b179-83f46133b70e,2.800,PROBIOTICAR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1272835344,2024-04-17 17:28:01,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=25&search_layout=stack&type=product&tracking_id=9cb727fd-adf7-41da-b179-83f46133b70e,3.090,SWEET MARKET,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1517201524,2024-04-17 17:28:01,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Bebida Yogurt 500ml,https://www.mercadolibre.com.ar/bebida-yogurt-500ml/p/MLA29529040#searchVariation=MLA29529040&position=18&search_layout=stack&type=product&tracking_id=9cb727fd-adf7-41da-b179-83f46133b70e,3.375,ASIA ORIENTAL,Nuevo  |  1 vendido,(4 disponibles),Nuevo  |  1 vendido,No disponible,#1401628755,2024-04-17 17:28:01,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=22&search_layout=stack&type=product&tracking_id=9cb727fd-adf7-41da-b179-83f46133b70e,31.999,MUNDOJW ,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1395170261,2024-04-17 17:28:01,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Yogurt Natural Griego Artesanal Sin Azucar (500 Gr),https://articulo.mercadolibre.com.ar/MLA-899178210-yogurt-natural-griego-artesanal-sin-azucar-500-gr-_JM#position=28&search_layout=stack&type=item&tracking_id=9cb727fd-adf7-41da-b179-83f46133b70e,4.300,KIMCHI_BUENOSAIRES,Nuevo  |  +100 vendidos,(+5 disponibles),Nuevo  |  +100 vendidos,No disponible,#899178210,2024-04-17 17:28:01,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Iniciador Fermento Probioticos Para Yogurt Yogur Now Pack X5,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=c%2FxYDSvfAVhljW%2BDTGYe7Vg7JW0%2Bo2lsteXAy%2FI3S9kUqkCTkPpPe%2BotqhkgmcOuAiGbMGVlxL1X%2B56V9bYcxjXgOOgNbS83h7A1ldxHUaSBBedYE41jKPprT0SRioP1GEnrmWTSNz7iu6tLO8RyZ%2FLTlz%2BtfjsVStHmAotXy4H1GOxaDvcq8np1VeELb2QXQDw6wcel61ZPBevAwFSF9c19XnZQK1bytDNJKpBzhbvxB83HkDbcVu05s%2BtzQuIdu03tWZeSLii6Ccp2amPmIP%2BHi2INCC1XWVfRVxNPrQHSdpRcS%2Fe9MfdXhtnirto4jxB59ASqT7Ax5zSU9J65i4S0t65ccUYmKcJ2OYetm8psNG06wAHKRsy17tnsX9OvkXClKLgeyyVDzvCUNCLYEFdlfYFo2wrqI3xJGm197CpvYz3YnnMhCrqFsFM3PGyxmiqGX7VyUZeirIapA2I69%2FchALAIHmjqtXPtRc4lgwx9TUhXYcESOep6U83w6YPr680BGYvF7qCaBoJD6zhd8vjy%2FEL9L4wTbObOP0Q0wJFm0409FmUmE41kqYtdM7fhlIQozxciu8BZrOjwHYr%2BCyRhzClG8MldRYXjUj82rcEwmlCVCWZ1t407nQ1JXKKLUwPFAWXPigIB%2F%2F77jh71LAdBkiAsH%2FrKpLjoLPQPixSj6xVr8KlrSFMe9NkWJkkx332VY4jPhGEFCKXFTre4rtEYOwR5D7s%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,14.900,TUTIENDASUSTENTABLE,Nuevo  |  +50 vendidos,(+20 disponibles),Nuevo  |  +50 vendidos,No disponible,#1570066352,2024-04-17 17:28:01,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Yogurt Griego Natural Sin Azúcar Pack 2 Und - 910ml C/u,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=790vkujj68Akh3V4ohdVzRUPcp0eaZLbzeTyYpVS8O3LkYeCO2PyFfj9xGpVE54CqPhaVU5%2F5lKB6uvcZxrlTAy%2FVJYqvzX3Hp3ovgoPJb9w95w%2Bezu6vGJpmSkYIpeO4yBhMtqbKYQG5iOpAmTJB%2FvCZCvZrwaxxq4sal9uPHCTtPbaQ2Lv7zt7YxrvSCsDV0bySN%2FMt3IrtjJsg099WaPGO5GiLL09YA15oRNue63mFAuSSKrqO5527bjIw60Kl441ElwKiVBt87kOn%2FJbQMYZfd%2Fic5jAR9%2FNWtaEESUCvW09lXejUXDl8gAm468%2FHagQUJDHAqRBV5phOTWaltQR5f%2FG4eIaYJxbP1invcuPE%2Falff1XvYs8KCZ1wMAiwHSrqMNi8O8SBeIsc%2FsbmAioEqDbUhwzx%2Ff3Re%2B2OSUhC0TqdEkvF6Jrug%2Fc4lXFgD3cuXj3qa%2FZpHcVTmmJp9LvXqJKqZNpwPYkrGdVMuly0erz8zwJVYpBHvoe9C50gJddPV8CbAP5oRy%2BTVV6SMoU6tEaQk7dZALyGrrVPK5szAhhUPz7ZBnVo8Fh1awfjz3fV8WAVYvmXrtXXN%2FmthooGNrv%2Feb9t5waDTiWHFJlvm5yLB8xLa0JNsFVp5XLRRoNCtVeNSS5BtX1saprNY6iZ%2Fz1L393wd49Ky%2FWhnwDuT%2BsD6JJzqM9jEyLUPY52JeYXqaFlJtgoD7gOAvKUxZCcg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,14.850,PANEALEJANDRA,Nuevo  |  1 vendido,(+10 disponibles),Nuevo  |  1 vendido,No disponible,#1695082732,2024-04-17 17:28:01,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
