Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=8&search_layout=stack&type=product&tracking_id=9a322ec7-b33b-4e90-8b61-1c2fb52bbece,3.070,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(22 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1278856888,2024-03-27 15:36:01,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelos Masticables Dropsy Yogur X 700gr Frutilla Vainilla,https://www.mercadolibre.com.ar/caramelos-masticables-dropsy-yogur-x-700gr-frutilla-vainilla/p/MLA21563021#searchVariation=MLA21563021&position=13&search_layout=stack&type=product&tracking_id=9a322ec7-b33b-4e90-8b61-1c2fb52bbece,4.000,OPEN25HS ,Nuevo  |  +100 vendidos,(37 disponibles),Nuevo  |  +100 vendidos,No disponible,#1377034711,2024-03-27 15:36:01,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelos Masticables Arcor Yogus X 396gr Sin Tacc Frutales,https://www.mercadolibre.com.ar/caramelos-masticables-arcor-yogus-x-396gr-sin-tacc-frutales/p/MLA21917340#searchVariation=MLA21917340&position=15&search_layout=stack&type=product&tracking_id=9a322ec7-b33b-4e90-8b61-1c2fb52bbece,3.299,CAPSULANDIA,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#1366956303,2024-03-27 15:36:01,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Bebida Yogurt 500ml,https://www.mercadolibre.com.ar/bebida-yogurt-500ml/p/MLA29529040#searchVariation=MLA29529040&position=3&search_layout=stack&type=product&tracking_id=9a322ec7-b33b-4e90-8b61-1c2fb52bbece,3.375,ASIA ORIENTAL,Nuevo  |  1 vendido,(4 disponibles),Nuevo  |  1 vendido,No disponible,#1401628755,2024-03-27 15:36:01,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=11&search_layout=stack&type=product&tracking_id=9a322ec7-b33b-4e90-8b61-1c2fb52bbece,31.000,PHOTOSTORE,Nuevo  |  +10mil vendidos,(494 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1381384131,2024-03-27 15:36:01,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Yogurt Griego Con Probióticos Naturales 910ml Sin Azúcares ,https://articulo.mercadolibre.com.ar/MLA-1380642299-yogurt-griego-con-probioticos-naturales-910ml-sin-azucares-_JM#position=24&search_layout=stack&type=item&tracking_id=9a322ec7-b33b-4e90-8b61-1c2fb52bbece,7.450,PANEALEJANDRA,Nuevo  |  +5 vendidos,(2944 disponibles),Nuevo  |  +5 vendidos,No disponible,#1380642299,2024-03-27 15:36:01,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
"Yogurtera Smart-Tek YM750 Digital 7 Recip Vidrio 1,2 Litros Color Plateado 220V",https://www.mercadolibre.com.ar/yogurtera-smart-tek-ym750-digital-7-recip-vidrio-12-litros-color-plateado-220v/p/MLA26925122#searchVariation=MLA26925122&position=5&search_layout=stack&type=product&tracking_id=9a322ec7-b33b-4e90-8b61-1c2fb52bbece,50.999,PHOTOSTORE,Nuevo  |  +5mil vendidos,(45 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1504950704,2024-03-27 15:36:01,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Gomitas conitos Arcor Mogul Yogus 500g,https://www.mercadolibre.com.ar/gomitas-conitos-arcor-mogul-yogus-500g/p/MLA20015617#searchVariation=MLA20015617&position=4&search_layout=stack&type=product&tracking_id=9a322ec7-b33b-4e90-8b61-1c2fb52bbece,4.098,DULCEPAUSAOK,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1404800040,2024-03-27 15:36:01,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Iniciador Fermento Probioticos Para Yogurt Yogur Now Pack X5,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=GmuRUJQxbNHqTA2eblSKuoWg7Ad8lps%2FTGECGPpnATh42MjHZLUPhTIJHkRIGq7%2B3nL4X9NyDIa5AZLuXHwh0VTl3r4NSN92ShC8fFZaA8E9l5Y5FxZLzylzc2hX7u06BtrCROceTqJWI8N%2F9UCjrdVieYKg8Pqb%2B7dVyACzTBnf0B10U%2Bx0Cx7%2FTfh4WWg8GR4YZ1Jjqe3Nzgw0lIF7PYbnIBJElhbtWkDrIOgUTptEjm8vAKo5UeyCdtxrJ4m%2Bjkj6gpzcZ9fmtt6YiU%2FqkKeubMSFlwOTjmLPgWYnZGNFPjcNkuAq30jsws%2FEAhQPBh8VGO1S7XY5KOdRdyFYcLryGRiqh2Mxjafln5WeYvUDEn%2BBzOdefhmFPIy83zV3rfqPBzQhr83pkpukTxJC5cQQwKhonZQip9cKfGV41Y1DBzTnxDdEjXOWjRnIQ%2BZTJYWb9Dq5RUto3yIjJTAlPmjDMlQ5fALXeDS9F7ellAEfGW78vp7SIMWprt8xwD%2BuCjchT93EUcllmrBPSr6m57Mt46XL5hDOk%2FqVEjAXBtD7sazURRBXLKkqpPvElFF%2FIsT6lmHAGxsTvYxXI6WNGGImGzm6CRd8tjIDCSIJVmM7Xe3hWFP4Eeu%2FMK5r%2BaAWjqvK1fm50AtbK0GimIOHKi4mHNtIecIot7NR2%2FdFjKwH2DXSJvttPX1%2BNwVQvtmUTMYZ%2ByzL45HWClbvqYIYGky157Jer6Ee&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,13.400,TUTIENDASUSTENTABLE,Nuevo  |  +50 vendidos,(51 disponibles),Nuevo  |  +50 vendidos,No disponible,#1570066352,2024-03-27 15:36:01,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
 Iniciador De Yogur En Polvo Con Probióticos Yogur Now X 5un,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=5GC%2F2uyksVLJxDreasZVhVjN3tz5gQ4d5JhrBxRjRi7K0cSQ08rAqy4qB%2FSGNx8U%2By6iLoztDCg6KjvorMluUbMR855z8jiOp1SNuZp0WafXmSULrW62D0QlM7m%2BmTcKha7FoxQiJu%2Bvhm%2FOse%2B62G33EiD1p1aJ6WbjLKWdva6Z%2FgwTUMBiI%2Fc%2FPzSqFc48DTzsvnkuXYkL5jz3OKc2AyKUabAyiv9h48GW%2FwuKU9J0FuIlV7s8Uayyc5vtiIGmzs1jwKLtIw0ToemS7iFut%2FVIxen4J1%2BQmvSdFs7%2BSP2%2BoYkTT%2BS6v9rnlyiHOePICg27OLOYZCzK1nnHigs%2B9dZboHKQ5L%2FdHPmFAjEBVPUUS%2FPPFo%2FKZQNdhWbv4dc8rDObrfTaEfPghQ00GeWAzRDdNQ0K2fKvcmiDbONowtSZfQqqtr%2F4%2BNvdrtHn%2BhR0kO61trZUEBgXLhdKN%2BiH50zkP3rZmTcQvnVNBJVwHuvXsv%2BYVUaS4vXW5ZzWFwhH9LNJhSlC49mEAZNcMdR95%2BTk3IXP22LvtSW7JO8Ib7XxlmRyA9TKeHv7MMbNpwKINkBXa%2BLHX2HuBRWFzQgNZVxDybDJGJnvcPK6CVhS%2FfZgFxHWG1sDhVopP%2FDaIqe2FPNxfHat1vk7EdvHbWsoMpWCHDmLkFFMw7zG9YeGIRiKl9Y3RP1s%2BEsx6cLA6vKLo7gIlaifr%2Boz98Yct7pzIuWVBzTNUiMbvlN66dn%2FePBNKdFhzh39qV0CqSmix7icn5QFPv3o4UpK9oUguNL9lm0edsh7TnkmQNdX3oq%2FU95XZ%2BCXzupbD3Y%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,13.400,TUDIETETICAONLINE2,Nuevo  |  +25 vendidos,(51 disponibles),Nuevo  |  +25 vendidos,No disponible,#1388740775,2024-03-27 15:36:01,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
