Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=2&search_layout=stack&type=product&tracking_id=9f411104-14d2-4fdb-b100-df82dd063e1e,2.830,MEJORPRECIO.COM.AR,Nuevo  |  +5mil vendidos,(136 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1278856888,2024-01-26 17:55:50,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelos Masticables Dropsy Yogur X 700gr Frutilla Vainilla,https://www.mercadolibre.com.ar/caramelos-masticables-dropsy-yogur-x-700gr-frutilla-vainilla/p/MLA21563021#searchVariation=MLA21563021&position=3&search_layout=stack&type=product&tracking_id=9f411104-14d2-4fdb-b100-df82dd063e1e,3.500,OPEN25HS ML,Nuevo  |  +100 vendidos,(587 disponibles),Nuevo  |  +100 vendidos,No disponible,#1377034711,2024-01-26 17:55:50,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelo Masticable Billiken Yogur X 600g,https://articulo.mercadolibre.com.ar/MLA-1366511245-caramelo-masticable-billiken-yogur-x-600g-_JM#position=21&search_layout=stack&type=item&tracking_id=9f411104-14d2-4fdb-b100-df82dd063e1e,2.900,OPEN25HS ML,Nuevo  |  +5 vendidos,(818 disponibles),Nuevo  |  +5 vendidos,No disponible,#1366511245,2024-01-26 17:55:50,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogurt Griego Natural Sin Azúcar Pack X3 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402566120-yogurt-griego-natural-sin-azucar-pack-x3-500gr-cu-_JM#position=22&search_layout=stack&type=item&tracking_id=9f411104-14d2-4fdb-b100-df82dd063e1e,8.900,HANSHOP BA,Nuevo  |  +500 vendidos,(297 disponibles),Nuevo  |  +500 vendidos,No disponible,#1402566120,2024-01-26 17:55:50,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=4&search_layout=stack&type=product&tracking_id=9f411104-14d2-4fdb-b100-df82dd063e1e,34.498,OCAMBI,Nuevo  |  +10mil vendidos,(67 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1602807750,2024-01-26 17:55:50,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Gomitas conitos Arcor Mogul Yogus 500g,https://www.mercadolibre.com.ar/gomitas-conitos-arcor-mogul-yogus-500g/p/MLA20015617#searchVariation=MLA20015617&position=5&search_layout=stack&type=product&tracking_id=9f411104-14d2-4fdb-b100-df82dd063e1e,4.098,DULCEPAUSAOK,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1404800040,2024-01-26 17:55:50,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogurt Griego Natural Sin Azúcar Pack X4 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402362500-yogurt-griego-natural-sin-azucar-pack-x4-500gr-cu-_JM#position=23&search_layout=stack&type=item&tracking_id=9f411104-14d2-4fdb-b100-df82dd063e1e,11.500,HANSHOP BA,Nuevo  |  +100 vendidos,(833 disponibles),Nuevo  |  +100 vendidos,No disponible,#1402362500,2024-01-26 17:55:50,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
"Yogurtera Smart Tek Digital 7 Recip Vidrio 1,2 Litros Color Plateado",https://www.mercadolibre.com.ar/yogurtera-smart-tek-digital-7-recip-vidrio-12-litros-color-plateado/p/MLA26925122#searchVariation=MLA26925122&position=6&search_layout=stack&type=product&tracking_id=9f411104-14d2-4fdb-b100-df82dd063e1e,59.900,Smart-Tek,Nuevo  |  +5mil vendidos,(37 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1505288490,2024-01-26 17:55:50,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Soju Bebida Coreana Sabor Yogurt 360 Ml,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=yTLkMq%2BGJ9LuXxepQHMpV1bIuofV90hino0nJwNktXl0%2BJCk9MqvXGT0Vzd1Op6S3G74%2Ba9vWiMBwbXb%2FJxSsP51cbmUboxI2M5bowZfG8xfRC8QTdI18Fva6UjMgc8XUIFEti%2BT3nMvch48nUPNQ8ZsZIvFSktDc1k3SevSQcQXAJhnYEgHKv0nMaxC%2BxJLHetg9yqE2G%2FWYP94M3RVmCgNHNa5lJ7sOy975iajn%2B%2FzYwjOvaZlLeSNnmJaAV4UQ6RliE3%2FFAy7SHKKZFAiJlSmZNNN6gHBW0epF2ihTe5efqGWVdjvZC%2F1szoI1i1Az07aEnRo6QVwG9FOtoyrAT2BogjMdmsPkC9bLYtlGOiYZfhBDBrS7xVEpm3v81CAKNuFU3%2F1bF7R0eW9iB9gjpQ9FIB8FmbDLxUwLd06IdLePhCLjFD9oOokJVUXotiOCAoLLpCEvTgEvcJiC%2BQDDXYqF70Y%2Fhx1%2B9inBCnNJ0nh63MHdkTkpeYrMPpUX1w4CwjMFnSh1ymTj4vH4NzKiGqlNn%2BeaQ%2FXeBsenq0Y9GI9%2BxI%2F4MHvqfROaCB4aTDzRJ2bKclEus4TvQs2l%2Fba%2BD0zde89DJ4O2Kp2HIzja07LRr4VzGb6z%2FbvRLjrCXv11QV2pzwdnMGbRHxoteVlsp9o3CogbPDAFCc8qHtojbKlsQVv%2BGVYlbeHsmERTR4A&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,5.500,ASIA.ORIENTAL,Nuevo  |  1 vendido,(8 disponibles),Nuevo  |  1 vendido,No disponible,#866321740,2024-01-26 17:55:50,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Caramelos Billiken Masticables Pack X 18u *gs*,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=aluYPqBf%2FE8iXHX26%2BF5enDFm%2F10QcGn36KuBYA0FntO8Lk7RU8cXRGnd25zSesmFA5M5YGfSoca1UNcnTBrI4mkoyyie4inwclPHgWoK1wnywr9NndWhLEug%2FhtGw0ccsyB6vBpx1r7ccjVirP%2F9bqd2JEjV0pzLvzOLhJf7X5obpixIG1Yb%2FnSqgDsa%2FYuJUxsRnb8J9AyVoMJqBb%2FTKoo8ZKHFTki0RUhauhzur%2F1gH9tEdm71lgixMmkdYRfavJc3pvzc3ho87KeaLginkHUIljh2y9djpuBPhLPYaZTpJfCIr4SpRftZIngk27ehU8ENafFgNBkDipHm3AUkHQ17VfQxJg8vPgmUrdu0bCFMaQTfgbFQC1mfayChBqX%2FsgO8hdqXThjfNv6UHKPcFVgSloeabATyn2ZTetD08SRMb%2BQXf0J2UDZznPywbTBOuaYoxWtKNRFz38FrScCG17eHrqEYryOjVESMnBJAIiMwgRE7rGvxIJAhl2BpI67P8fHIcAYEoRncheUFqt8Hd1iqGZwqCL%2F3CuaoemQ8cl9seQNGV4z8H%2BT0C5qW86ltqPBEftSeL9LMGB9wwQsStUgO2uZA1ybnkw%2BCtrGf6USIjF7kySUHUWBGGOFCzlaIKUC4Qke7gvjL1YottTKtAKbTIDOP5VIS83b7DIb8BTNV%2B6KGSSuE7X%2FcGmj1g6C6zVDUYpnJZxKwZO9NCLG7WyIqGfa%2BEZZgp6coAiEuynO%2BIIBuLhX%2Byjgs2%2BFEcVuavdWoV0Qv2cI1qKPj%2Fj%2FceCoT39vw%2Bs%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,4.088,GOLOSINAS SUR,Nuevo  |  +25 vendidos,(19 disponibles),Nuevo  |  +25 vendidos,No disponible,#930575538,2024-01-26 17:55:50,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
