Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Fideos Tirabuzón Lucchetti 500g,https://www.mercadolibre.com.ar/fideos-tirabuzon-lucchetti-500g/p/MLA20719337?pdp_filters=category:MLA1423#searchVariation=MLA20719337&position=1&search_layout=stack&type=product&tracking_id=7145e307-c28b-4581-86e6-015ead157171,989,TAP GROCERY,Nuevo  |  +10mil vendidos,(1576 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1286443752,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos  Most.rayad. 500 Gr Sta.isabel,https://www.mercadolibre.com.ar/fideos-mostrayad-500-gr-staisabel/p/MLA21164899?pdp_filters=category:MLA1423#searchVariation=MLA21164899&position=2&search_layout=stack&type=product&tracking_id=7145e307-c28b-4581-86e6-015ead157171,880,ARTICULOS MOHE,Nuevo  |  +500 vendidos,(149 disponibles),Nuevo  |  +500 vendidos,No disponible,#1395499445,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos penne rigate Matarazzo sin tacc libre de gluten 500g,https://www.mercadolibre.com.ar/fideos-penne-rigate-matarazzo-sin-tacc-libre-de-gluten-500g/p/MLA20882391?pdp_filters=category:MLA1423#searchVariation=MLA20882391&position=4&search_layout=stack&type=product&tracking_id=7145e307-c28b-4581-86e6-015ead157171,2.599,TAP GROCERY,Nuevo  |  +5mil vendidos,(346 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1292498434,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Pastas,nan
Giacomo Capelettini Tridicci Pasta Semola Fortificada 500 Gr,https://www.mercadolibre.com.ar/giacomo-capelettini-tridicci-pasta-semola-fortificada-500-gr/p/MLA19957818?pdp_filters=category:MLA1423#searchVariation=MLA19957818&position=3&search_layout=stack&type=product&tracking_id=7145e307-c28b-4581-86e6-015ead157171,2.439,ECOMODICO,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1408584208,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Verizzia 500gr,https://articulo.mercadolibre.com.ar/MLA-1284845345-fideos-tirabuzon-verizzia-500gr-_JM#position=44&search_layout=stack&type=item&tracking_id=7145e307-c28b-4581-86e6-015ead157171,879,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(64 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1284845345,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Matarazzo X500 Gr,https://www.mercadolibre.com.ar/fideos-tirabuzon-matarazzo-x500-gr/p/MLA19943667?pdp_filters=category:MLA1423#searchVariation=MLA19943667&position=7&search_layout=stack&type=product&tracking_id=7145e307-c28b-4581-86e6-015ead157171,1.312,TAP GROCERY,Nuevo  |  +10mil vendidos,(406 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1280821337,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Giacomo Capelettini Verdura 500 Grs,https://www.mercadolibre.com.ar/fideos-giacomo-capelettini-verdura-500-grs/p/MLA19977015?pdp_filters=category:MLA1423#searchVariation=MLA19977015&position=6&search_layout=stack&type=product&tracking_id=7145e307-c28b-4581-86e6-015ead157171,2.439,ECOMODICO,Nuevo  |  +5mil vendidos,(108 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1432346870,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzón 3 Vegetales Matarazzo X500 Gr,https://www.mercadolibre.com.ar/fideos-tirabuzon-3-vegetales-matarazzo-x500-gr/p/MLA19957824?pdp_filters=category:MLA1423#searchVariation=MLA19957824&position=5&search_layout=stack&type=product&tracking_id=7145e307-c28b-4581-86e6-015ead157171,1.663,ECOMODICO,Nuevo  |  +10mil vendidos,(9 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1397951627,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Spaghetti Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-matarazzo-500g/p/MLA19943735?pdp_filters=category:MLA1423#searchVariation=MLA19943735&position=12&search_layout=stack&type=product&tracking_id=7145e307-c28b-4581-86e6-015ead157171,2.877,TIENDA_DINAMICA_FULL,Nuevo  |  +10mil vendidos,(200 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1370588323,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Pastas,nan
Ramen Maruchan X 20 Unidades + Bowl Ramen :),https://articulo.mercadolibre.com.ar/MLA-1620405118-ramen-maruchan-x-20-unidades-bowl-ramen--_JM#position=45&search_layout=stack&type=item&tracking_id=7145e307-c28b-4581-86e6-015ead157171,29.500,ADMINISTRACIONCVTRADING,Nuevo  |  +50 vendidos,(8 disponibles),Nuevo  |  +50 vendidos,No disponible,#1620405118,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Alimentos Instantáneos,Fideos Instantáneos
Fideos Spaghetti libre de gluten sin tacc Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-libre-de-gluten-sin-tacc-matarazzo-500g/p/MLA20949980?pdp_filters=category:MLA1423#searchVariation=MLA20949980&position=15&search_layout=stack&type=product&tracking_id=7145e307-c28b-4581-86e6-015ead157171,2.999,CAPSULANDIA,Nuevo  |  +10mil vendidos,(81 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1586695680,2024-01-26 17:47:44,Alimentos y Bebidas,Almacén,Pastas,nan
