Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA409407#searchVariation=MLA20721602&position=3&search_layout=stack&type=product&tracking_id=de9077b1-405b-4966-a20a-bdee5f0cd570,11.970,Cafe Martinez,Nuevo  |  +1000 vendidos,(405 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-01-31 18:09:23,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Martinez molido tostado tipo italiano fuerte 500g	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-500g/p/MLA20026019?pdp_filters=category:MLA409407#searchVariation=MLA20026019&position=1&search_layout=stack&type=product&tracking_id=de9077b1-405b-4966-a20a-bdee5f0cd570,12.777,Cafe Martinez,Nuevo  |  +1000 vendidos,(210 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293219917,2024-01-31 18:09:23,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Molido Tostado Suave 1933 Sin Azúcar 260gr,https://www.mercadolibre.com.ar/cafe-molido-tostado-suave-1933-sin-azucar-260gr/p/MLA23792131?pdp_filters=category:MLA409407#searchVariation=MLA23792131&position=8&search_layout=stack&type=product&tracking_id=de9077b1-405b-4966-a20a-bdee5f0cd570,5.795,Cafe Martinez,Nuevo  |  +1000 vendidos,(233 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1430453106,2024-01-31 18:09:23,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Nescafé Gold Espresso 100gr,https://www.mercadolibre.com.ar/nescafe-gold-espresso-100gr/p/MLA16112984?pdp_filters=category:MLA409407#searchVariation=MLA16112984&position=2&search_layout=stack&type=product&tracking_id=de9077b1-405b-4966-a20a-bdee5f0cd570,8.457,Nestlé,Nuevo  |  +10mil vendidos,(921 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1581909988,2024-01-31 18:09:23,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA409407#searchVariation=MLA19979543&position=5&search_layout=stack&type=product&tracking_id=de9077b1-405b-4966-a20a-bdee5f0cd570,6.290,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(162 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1449833286,2024-01-31 18:09:23,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354?pdp_filters=category:MLA409407#searchVariation=MLA28567354&position=4&search_layout=stack&type=product&tracking_id=de9077b1-405b-4966-a20a-bdee5f0cd570,8.457,Nestlé,Nuevo  |  +1000 vendidos,(6098 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1397928537,2024-01-31 18:09:23,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Molido Intermezzo X 250 G Segafredo Zanetti,https://www.mercadolibre.com.ar/cafe-molido-intermezzo-x-250-g-segafredo-zanetti/p/MLA20025887?pdp_filters=category:MLA409407#searchVariation=MLA20025887&position=11&search_layout=stack&type=product&tracking_id=de9077b1-405b-4966-a20a-bdee5f0cd570,6.290,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(376 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1373157568,2024-01-31 18:09:23,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Molido La Virginia Torrado Equilibrado X 1 Kg,https://www.mercadolibre.com.ar/cafe-molido-la-virginia-torrado-equilibrado-x-1-kg/p/MLA19979553?pdp_filters=category:MLA409407#searchVariation=MLA19979553&position=6&search_layout=stack&type=product&tracking_id=de9077b1-405b-4966-a20a-bdee5f0cd570,11.888,ECOMODICO,Nuevo  |  +5mil vendidos,(184 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1286549834,2024-01-31 18:09:23,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café De Especialidad Molido Colombia Antioquia X 1 Kg Drupa,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=K2QOtBRvfrY%2Bh7VHeRnn6vsnajrcMVj4ISE0tnDkSbTA8WrJTABLF6i8wnfeudDa9deJfqkrQJdylV66XoePuGTyXtSfL5%2FWjG0ezOXmf62a0EEZCwHom1w11j%2FhYut26SbWtavU1Z0L5k3nohQ0eYbhsZcop0oU3Rg%2FGw4vhDMlr7hFmwDEI10IwyoxPFqPJmTalEQdzkv5rThRlB6Ah2wTXIm0roVRbJw7Nov1NFhbc%2F0k%2BMTEhj%2B38k3jGb3iAj8ZVaY6x9%2FBIJ2s%2FsWgm%2BLFRwD%2FmXFcDdPRknx5wbSaroJVzBfw7fwJ%2Be09mP8%2BX4lc%2FuOZeUN2yXKpxGB0hMfcOYY%2FqGJgI%2FE4ZAqD%2BhnmN7xyGcBv8b%2FpQi3kIQCwJSdKdc0jMHrPYmfeIl7XElf6gQ0frQkWvn6nf2kGMhHww%2FomG%2BOHfXrVgo3MY3ZLDbRYei%2BVdATXK50sVoHGduv9mRn7zxyvLVe6o6PzlYrH4xXJbu0fX8saU5YIIIHsEb5IUA4wtYg80M8qb9R7aI%2BUZYZRaG7lg6tHbuwtJ1jbfHwAFU%2BYRzCVNp4ex56o9oDJJ%2Br71diTTKOWvVb71peWsxS39up%2BfGOIoblPIL12IxTmk9TwQFlAov2vUV62J4pKUUZCOFDJyiFQ0CTecEwMzddl3LdK1FTC2N7WasqK25SmwgXox6zRTz1q%2BkdDZ%2Bcj8t%2FNT%2FDGwrgGLsFXyeguf75xcXX%2B&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,33.220,TIENDA.FUNDADOR,Nuevo  |  +25 vendidos,(210 disponibles),Nuevo  |  +25 vendidos,No disponible,#1124376788,2024-01-31 18:09:23,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Illy Molido 1 Kg Espresso Clásico Blend 100% Arábica,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=JNfSqdG3cYjvWNXFvtNRGRq69whJEms6c45EmCXEhgTrQyg5CbhlLKyYHE2Nzf0gRYO39KkpxxDjDriAbx%2F7nuVQwZvtyvmPe6Oowzx1wucz1TRaJPjsOOCvZtcn8EhYIDpX133k%2FLPT8vY1o0EuPMvW7jndBI9oqpI9Zp3vpnLWhl%2B%2FKKDFFtL1wOII4dfunXGfgnEuXXvjh2Vn%2F9zTWMFHGYPZXSqYfVL9w1Wggw%2BDIpUSC%2BmhkzBOxa7hzcFUd%2FrTOhdVZIc1qhmhCAnQm4h3Y%2FyR%2BHx17o7qnjz8Dv3xozsw5XCTYRk6gDpA4%2BWWH5BeT4JVzu0q9XHlWQDvAa%2BidwUO%2FxwyFuCTWW6COLNEMFPEQmeFuySuIRUo1fMgsMKMASvmBCpH%2B47f4MegsavBU5D4royZdOS9%2FDj7qZwztGZlPUnX1dmt4D6sUwRu%2BOj4i0H3U8rfj00VXqbA4TXrTQVR5v6PaZclHTG8kPgJ%2B%2FWFKmf1pol18lMxPe4M3PI1uqXEbDLagCJ9Z7LaqpHBAmd%2BDt8oUa3T9SKVN%2Fxd5cleKbt81vbLCJ0X036wAZ0yDKgw9QRGakYjdQ6PfYMCicCuN%2BbBGgafoj27ANpw3sa5HrSOITion3P351LMhyOMCc4RbsjstIMRsrWvg1L35EYw7WW%2BkGAAdMQdkGwClFp0THz3hs9JKr2JWemNdfIAwXO8KYroR9Tu%2FBCTUX48Dg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,88.240,CONFECTIONERY.AR,Nuevo  |  +100 vendidos,(9 disponibles),Nuevo  |  +100 vendidos,No disponible,#765630660,2024-01-31 18:09:23,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
