Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Leche Descremada Larga Vida X 1 L Tregar ,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-x-1-l-tregar/p/MLA19939007?pdp_filters=category:MLA417098#searchVariation=MLA19939007&position=2&search_layout=stack&type=product&tracking_id=1b05cb64-d42b-4596-997c-3e679261a3ed,1.233,TAP GROCERY,Nuevo  |  +100mil vendidos,(2241 disponibles),Nuevo  |  +100mil vendidos,No disponible,#1272805664,2024-03-31 01:00:55,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Larga Vida Tregar X 12 Unidades,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-tregar-x-12-unidades/p/MLA27864781?pdp_filters=category:MLA417098#searchVariation=MLA27864781&position=3&search_layout=stack&type=product&tracking_id=1b05cb64-d42b-4596-997c-3e679261a3ed,14.503,TAP GROCERY,Nuevo  |  +5mil vendidos,(152 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1550210076,2024-03-31 01:00:55,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Sobres Descremada Ilolay X 30u 5g Sin Tacc,https://www.mercadolibre.com.ar/leche-en-polvo-sobres-descremada-ilolay-x-30u-5g-sin-tacc/p/MLA24750643?pdp_filters=category:MLA417098#searchVariation=MLA24750643&position=4&search_layout=stack&type=product&tracking_id=1b05cb64-d42b-4596-997c-3e679261a3ed,5.258,Ecomodico,Nuevo  |  +5mil vendidos,(113 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1495963960,2024-03-31 01:00:55,Alimentos y Bebidas,Bebidas,Leche,nan,nan
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://www.mercadolibre.com.ar/leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un/p/MLA29596579?pdp_filters=category:MLA417098#searchVariation=MLA29596579&position=5&search_layout=stack&type=product&tracking_id=1b05cb64-d42b-4596-997c-3e679261a3ed,21.171,Ecomodico,Nuevo  |  +1000 vendidos,(201 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1700032386,2024-03-31 01:00:55,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Larga Vida Parcialmente Descremada La Serenisima 1l,https://www.mercadolibre.com.ar/leche-larga-vida-parcialmente-descremada-la-serenisima-1l/p/MLA29551212?pdp_filters=category:MLA417098#searchVariation=MLA29551212&position=6&search_layout=stack&type=product&tracking_id=1b05cb64-d42b-4596-997c-3e679261a3ed,1.790,ARTICULOS MOHE,Nuevo  |  +1000 vendidos,(69 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1626454308,2024-03-31 01:00:55,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Suipachense Descremada 1 Litro,https://www.mercadolibre.com.ar/leche-la-suipachense-descremada-1-litro/p/MLA29911624?pdp_filters=category:MLA417098#searchVariation=MLA29911624&position=11&search_layout=stack&type=product&tracking_id=1b05cb64-d42b-4596-997c-3e679261a3ed,1.390,Mayorista Masivos,Nuevo  |  +500 vendidos,(23 disponibles),Nuevo  |  +500 vendidos,No disponible,#1404320075,2024-03-31 01:00:55,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Caja leche en polvo descremada en sobrecitos por 100 unidades,https://www.mercadolibre.com.ar/caja-leche-en-polvo-descremada-en-sobrecitos-por-100-unidades/p/MLA21268135?pdp_filters=category:MLA417098#searchVariation=MLA21268135&position=14&search_layout=stack&type=product&tracking_id=1b05cb64-d42b-4596-997c-3e679261a3ed,15.000,LENTEI,Nuevo  |  +500 vendidos,(5 disponibles),Nuevo  |  +500 vendidos,No disponible,#1390107977,2024-03-31 01:00:55,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Parcialmente Descremada Larga Vida Milkaut 1 Lt,https://www.mercadolibre.com.ar/leche-parcialmente-descremada-larga-vida-milkaut-1-lt/p/MLA19956272?pdp_filters=category:MLA417098#searchVariation=MLA19956272&position=16&search_layout=stack&type=product&tracking_id=1b05cb64-d42b-4596-997c-3e679261a3ed,1.999,TAP GROCERY,Nuevo  |  +10mil vendidos,(62 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1280808165,2024-03-31 01:00:55,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Veronica Descremada Larga Vida 12u X 1lt Mataderos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=uXc9c2tigbLDWHebIPKKAcbYJEc7L1OtIUHMiydPd69lANekBs0UtH%2BL98cIojeEvZyZl91K2Ac8JjXX2%2FLaL7KKHalSemLLtFI2ZFBfc2v%2BWaom%2BN4Q8x6HdeRE33%2BibYfdao22ciGTzGriZ1glp08brdZdFqlTqCCnQS%2BmyUejhbjzYybwp0krzNvkSw1vbpa2Y31eABSUvZjSShcKYBpx9YBDl5xtQUDmgiKdF3gY9mkv5kpyTtYM8SlNC2%2BAs2Yw0x0GWyyNo9cexKw%2BvHEimtEDx%2BcDngR2dzM6BJ%2F8q5ObLc4%2B9JrhoI5QXhKYajNPpPi%2BGd1vRB0cvP24fntSo4RFO0FOb0w1SculdM4NWomcmi4FJdpgzK2nh3goGuNF%2BEKLpwny9yeKeK719x%2FjWRRYY5O%2FsKs9D8IaHES0by9kWLo9nP%2Fy1cq541ilaZ1uj3aH%2FNbxueGIfuW2pCW5JjM53IQlTDJM9bv13ddzCS95NaDGYLBUNHkhrgrpdZ7pVsiEeFsKivfCRwICVRyg%2F1TJkAd4RueulsBamnNwbBQQfOYLqjgPiblZIgUZF7v4bRPyuYo3NYXxUuJSjwVyoVfX3ZZh%2BuTSUuPe5USl1lLfk7W22F0CzM%2B8IH8axGnvCBd7%2B0TcsUEK9SEIvsHR9ftQ5zEEQmMq8Arpc%2FgmkeIeViaJ3Yfb71eyr6UFkEi%2Fukcv2tuVEkw04%2FcyKQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,17.995,ROXYRO68,Nuevo  |  +500 vendidos,(5 disponibles),Nuevo  |  +500 vendidos,No disponible,#848372419,2024-03-31 01:00:55,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Sin Lactosa Barista 1 L Botella X 6u ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=I4xD%2BhIpzczwazRWH1QWoLBc2rssbx6nx9aeKmTM2qyFNO6ZBaO0arM5%2BkOcUDEMv%2FWcAkOXGfEExF8pQmxJP3jWmBwZkPF1FpJ4nWLIOrel%2BHve2Fp%2BXCGqDWkpeVPtpehizRCmEOZJXM5fq6BhhlUXCXfzIACeDdU1uCOxm2NfQa41ELYgUyhGyNvMIyQE2pDNsMLkbdHFPg1XbVCp9qR23GDYSh59DaykDU4r2UtS5vEAW2hcM4w5VAhDG53L18oE80PkOcq6UHQoq68GZc9ASBM4EwGPv707dT75HhpXZwDFB8NpxvWSgk4zd%2FBz96Cfu3e84FlIyTdtS60tcLPvk38v8bBRDNzvZFalXMSULmxiNQrBf3DsQD60uASEuLxmPVxayR2JVfr4LD5ku%2BQETJ8o3uwbqrOxWSTATcKNwK3CbrqmCHMCckWISer5Q73VhAA0EotTxqgnehZ4XkZqUSWAZ%2B7YkOwd4RNo%2FeZSeeLphff2gWtz8Osb%2F2S0k1PPTI2ZBe9O1RywGyIM9HFiHa7vSz%2FhDe4XxHti2EjQOyolo87POanLP7ie12rCBzH7%2F5%2B3d31HD8xjj9dvQc7JC%2FYxF%2Bgz6u5KQqsWl63vitrvEu%2FOfdkPyyKU9ZnWboWw4gWN%2FMBhzxxDWNxhdftzH3fAfl7TNVgSpigv7hD9asPJA6wZk3sFHa%2BA9LbgjfQPikVp6mYNIuaY%2FBhu5CdWvQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,14.000,JUMBALAY,Nuevo  |  +5 vendidos,(9 disponibles),Nuevo  |  +5 vendidos,No disponible,#1387397555,2024-03-31 01:00:55,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
