Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Agua Cellier 2lt,https://www.mercadolibre.com.ar/agua-cellier-2lt/p/MLA19737997?pdp_filters=category:MLA413907#searchVariation=MLA19737997&position=2&search_layout=stack&type=product&tracking_id=19469798-0a28-4bf1-b6ce-b062fc297f15,821,Mayorista Masivos,Nuevo  |  +5mil vendidos,(61 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1249318883,2024-03-27 15:43:27,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Glaciar+ Defense 750ml X1,https://www.mercadolibre.com.ar/agua-mineral-glaciar-defense-750ml-x1/p/MLA29666966?pdp_filters=category:MLA413907#searchVariation=MLA29666966&position=3&search_layout=stack&type=product&tracking_id=19469798-0a28-4bf1-b6ce-b062fc297f15,1.175,Cervecería y Maltería Quilmes,Nuevo  |  +100 vendidos,(37 disponibles),Nuevo  |  +100 vendidos,No disponible,#1413967165,2024-03-27 15:43:27,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Agua Sierra De Los Padres Mineral Sin Gas Botellon 6,25 L",https://www.mercadolibre.com.ar/agua-sierra-de-los-padres-mineral-sin-gas-botellon-625-l/p/MLA26525770?pdp_filters=category:MLA413907#searchVariation=MLA26525770&position=4&search_layout=stack&type=product&tracking_id=19469798-0a28-4bf1-b6ce-b062fc297f15,2.841,Mayorista Masivos,Nuevo  |  +100 vendidos,(27 disponibles),Nuevo  |  +100 vendidos,No disponible,#1482856460,2024-03-27 15:43:27,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Delineador De Ojos Líquido Rimmel Exaggerate Wtprf X 2,5 Ml",https://www.mercadolibre.com.ar/delineador-de-ojos-liquido-rimmel-exaggerate-wtprf-x-25-ml/p/MLA19774673?pdp_filters=category:MLA413907#searchVariation=MLA19774673&position=5&search_layout=stack&type=product&tracking_id=19469798-0a28-4bf1-b6ce-b062fc297f15,16.300,PERFUMERÍA FIORANI,Nuevo  |  +1000 vendidos,(10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1379749445,2024-03-27 15:43:27,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral Glaciar  sin gas   botella  1.5 L  ,https://www.mercadolibre.com.ar/agua-mineral-glaciar-sin-gas-botella-15-l/p/MLA16168877?pdp_filters=category:MLA413907#searchVariation=MLA16168877&position=6&search_layout=stack&type=product&tracking_id=19469798-0a28-4bf1-b6ce-b062fc297f15,1.229,ZETTA BEBIDAS,Nuevo  |  +5mil vendidos,(445 disponibles),Nuevo  |  +5mil vendidos,No disponible,#927110757,2024-03-27 15:43:27,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Sierra De Los Padres Pack 12 Botellas 600 Cc,https://www.mercadolibre.com.ar/agua-sierra-de-los-padres-pack-12-botellas-600-cc/p/MLA19737994?pdp_filters=category:MLA413907#searchVariation=MLA19737994&position=7&search_layout=stack&type=product&tracking_id=19469798-0a28-4bf1-b6ce-b062fc297f15,5.523,FULL 7X24,Nuevo  |  +5mil vendidos,(295 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1368027825,2024-03-27 15:43:27,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Botella Plastico San Pellegrino Gasificada X750 Italia,https://www.mercadolibre.com.ar/agua-botella-plastico-san-pellegrino-gasificada-x750-italia/p/MLA20728088?pdp_filters=category:MLA413907#searchVariation=MLA20728088&position=11&search_layout=stack&type=product&tracking_id=19469798-0a28-4bf1-b6ce-b062fc297f15,5.200,VINOTECA BARI,Nuevo  |  +5mil vendidos,(593 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1380881845,2024-03-27 15:43:27,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral Glaciar  sin gas   bidón  6.3 L  ,https://www.mercadolibre.com.ar/agua-mineral-glaciar-sin-gas-bidon-63-l/p/MLA16168859?pdp_filters=category:MLA413907#searchVariation=MLA16168859&position=13&search_layout=stack&type=product&tracking_id=19469798-0a28-4bf1-b6ce-b062fc297f15,4.150,Cervecería y Maltería Quilmes,Nuevo  |  +1000 vendidos,(94 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1640310166,2024-03-27 15:43:27,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Villavicencio 500ml Agua Sin Gas Pack X 48 Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Aluw%2FWnrcUF8nd4x%2BPhAnw%2F7EKuRQJ%2FJgV95FU56fXFuIndgU609Kz6Pu7X5bJSgCDFngJkHuDrR4dbBqUwTHACfzt3YiQeJP%2BFCpp%2B9kCW1NPZbeVZJ0Ahj%2Fg9E%2BxJYvMoURbnxIB2WGiyAv0nZdowK96B%2BrN1v%2Be%2Fom54hbOVERMShQwiQ7OIVU0venLNZM2nDRnYcRLB6IwwUUQp2Za34gK5N1D5T8znEoKtFbbwL2ziQe6B0bXJsbnSTV%2BpqisM5lnLmMAMw%2FL1v4jqlRI5krhDIcb8F%2BKhoUHuJMEz6aY6eCr0q5uGNBYAAEHtc2KqY7GSLEzTvBsYZTZ%2FQXXhXu%2BAlb1DuPflozuu1VYT2yD%2Bl1%2Fwr8dQkZ50HUCH9MTki51%2BgJiqEIjT9OsAgaC1%2BCdGkFgCSmS5ZeAuZ6dUYJ1Wpj13anK9gsxwDdAKJMI9M0U2i5YJnPJiDGGE1tk9wWTzG0wF%2FfFWiGgj9iFcZwyu9xH2XxtgW%2B6fzYTMOOcpNmidu1j1v7%2B%2FfaWbJEhVQAkEpuqyWYPK7Wh3q6p8HwUaxfMJePAwn8vKupcql2zint%2F3j8%2F2wD3LtiX03ccwg0PXlj%2F903NNsaytM9qUK9ISiLigRcICjXYGENPFXdanBIGHHMkCpYuknSjTXYtp%2FVhuyj1r2agwMQnbgEJgxwfWcVZvCJ%2Bv2jiihE6C3G5pPR2GbZ%2Fv%2FZOJYvLV4SSHY%2BA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,50.662,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(22 disponibles),Nuevo  |  +100 vendidos,No disponible,#1372314629,2024-03-27 15:43:27,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Eco De Los Andes 500ml Pack X12 Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=%2F7zJrqCN0y3V8%2F3f5VPkrTfFM6E3o4v%2BAbdNiCDtmlpOTEKPhMgq8Asp3AR8tmBiHDHA36GzZxMsXUJOop9w1Z9uAWE1lGlYuHi7D%2BIVt%2F5JME0B72dhe0erullvmFQbblVKRAi7GyTdsDYTAcewuTfjw34CukuOlaeBDGWFQCtVEB%2BshE63E3%2FXmalhoCT6Fv12TS%2BY07fUvCiFuexqJwRMEkdrnXlDAJL5YQGiIWJe3w%2F8hQEJrf6SXVHlo0IiUbmDLXPkZBcok22GSamnVsXPSpKRgybuM%2Fd4FHSW8%2FJDewRlZtFV78Sx1XZvLgxzN034uiSzq40cUDz5WjGkfeYKoqkK7prj9peAVdLP6ixtGco%2BUXTWCU2VO5Wy61JwhaFpD91d455OnRewPYtVJF240DJFJQZRjBkF30wQc%2BmSHd6%2BPpY2OfUG5zA7jITlu8OG8W%2B59XDyidU5VYI0P3NeDOT6tZdSwcKaIG60ESRAtm%2BYzDSLogMwJk0t8Kh7AzhERL5P980fyISHtmESCWhcnpO%2BhucfuIQSEttRYj%2B26pc%2FyuWSDVlrZzoYGv28jib3YKHpAf2mqWGUzC6Pbf%2Ba3FwJ6vxBEGV%2FKe5zXkt%2B5MU14qcItwFanrxL7mkYwsxQ6YECESu%2BSTAGWl9eOVqXB2cnG4NZdlInhQof6nKN7q1s5uha%2BFqy9NIwF3wd2Sb4I1C82iPjf1VPh9tpsTIhcRCHlyA%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,9.067,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(46 disponibles),Nuevo  |  +100 vendidos,No disponible,#1147973107,2024-03-27 15:43:27,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
