Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=18&search_layout=stack&type=product&tracking_id=d76417f5-e07c-4e7d-9e32-65d9ab010593,7.500,MORASHOP,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1511639362,2024-04-09 13:34:58,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Té Negro Dilmah Earl Grey Importado 10 saquitos,https://www.mercadolibre.com.ar/te-negro-dilmah-earl-grey-importado-10-saquitos/p/MLA19543792#searchVariation=MLA19543792&position=17&search_layout=stack&type=product&tracking_id=d76417f5-e07c-4e7d-9e32-65d9ab010593,3.220,CONFECTIONERY FINE FOODS,Nuevo  |  +1000 vendidos,(5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1158583219,2024-04-09 13:34:58,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Capsulas Nespresso Recargables Ecologicas X 12 - Caffettino ,https://www.mercadolibre.com.ar/capsulas-nespresso-recargables-ecologicas-x-12-caffettino/p/MLA19815010#searchVariation=MLA19815010&position=21&search_layout=stack&type=product&tracking_id=d76417f5-e07c-4e7d-9e32-65d9ab010593,23.800,BLIP,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1262820502,2024-04-09 13:34:58,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=41&search_layout=stack&type=product&tracking_id=d76417f5-e07c-4e7d-9e32-65d9ab010593,2.722,A.JUGAR,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1411653345,2024-04-09 13:34:58,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Cafetera Embolo Prensa Francesa De 800 Ml De Gran Calidad,https://www.mercadolibre.com.ar/cafetera-embolo-prensa-francesa-de-800-ml-de-gran-calidad/p/MLA24394459#searchVariation=MLA24394459&position=3&search_layout=stack&type=product&tracking_id=d76417f5-e07c-4e7d-9e32-65d9ab010593,14.811,PETTISH BAZAR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1376666717,2024-04-09 13:34:58,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Cafeteras,nan
Hibiscus En Flores Para Infusion X 1 Kg,https://www.mercadolibre.com.ar/hibiscus-en-flores-para-infusion-x-1-kg/p/MLA21238782#searchVariation=MLA21238782&position=4&search_layout=stack&type=product&tracking_id=d76417f5-e07c-4e7d-9e32-65d9ab010593,35.211,IMPORTADORANACCATO,Nuevo  |  +5mil vendidos,(+20 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1322677787,2024-04-09 13:34:58,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Ekland Instantáneo Sabor Limón X 350 Grs.,https://www.mercadolibre.com.ar/te-ekland-instantaneo-sabor-limon-x-350-grs/p/MLA19735170#searchVariation=MLA19735170&position=6&search_layout=stack&type=product&tracking_id=d76417f5-e07c-4e7d-9e32-65d9ab010593,6.601,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1218639951,2024-04-09 13:34:58,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Bolsas Papel Aspiradora X 5 Unidades Th Y Te Vc 1820 Einhell,https://www.mercadolibre.com.ar/bolsas-papel-aspiradora-x-5-unidades-th-y-te-vc-1820-einhell/p/MLA19939024#searchVariation=MLA19939024&position=1&search_layout=stack&type=product&tracking_id=d76417f5-e07c-4e7d-9e32-65d9ab010593,20.299,PIDEWEB,Nuevo  |  +5mil vendidos,(+5 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1292223906,2024-04-09 13:34:58,"Hogar, Muebles y Jardín",Cuidado del Hogar y Lavandería,Desechables,Bolsas para Aspiradoras,nan
Hibiscus En Flor Premium Deshidratado 1kg | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=1w4UfZX5b6fmxQ0y%2F5%2F2aT3q1ipBvNZNZhQ9fcUTw8nyIHbb5485r4AKTqTSZvXTijAzdOD%2Bg4GZJTeM5HxGMaSIiS%2FmdD5mYqdxiPKmo9yYlK9Oyq4hkYNket2d96rLKydAk0W%2FhstoE77LbPXtyvfpeP0fYNzdTgOq%2FpsYtVLrSI3tv%2FEXLHxxKCE5Hm8pJejFhWiCDYQMlgC%2BVS7am8Mjx0Viy0gz%2Buk4jU3oRIecJ%2FfYa5vzwpRS2%2F3Lsx%2FYyQDrjywO8thzrvMqlYk4074Wit3aY19WJrzhHCV%2F9PNczLJrW96%2BEA6xyCte%2BQBTlnnfnRhkMbo4%2F5GLhIgZWjOJn4sMfpkcxl9r%2BKgXiRpsnjiufa7Bo3OXigFbKST12NhylFJd0PkDlZjKn7tetAkjZ8nCOAE%2BwKmTElPNmPs9ScB2KjiPGSQaiCH9qoqXgQicra8EPfoz%2FD4HQYsPt59Mxtnqp3Qb0PiEgqf3%2B9XCtKskDxD8c6akm03SDUSd4l1vxP7LzfTFcVelSC9HycSy9LbWNrTutwL%2FNwPmJy0SXN9Q97TNze49a9tPQ2ZVU%2BfI9iUj%2Fqtgbj9Bl2AqdeutOenUdyu0oFFtGbP8BJXEiusm8aALlCfiIMCSiS3F6tTcM0DDt6fRnfmHbjAe8itFEq4r2q6irJHimTuwEt7%2BMLTIupCESIxC5525YQWy0GPpzOhTzFQWgHE%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,31.787,SIR NEKO,Nuevo  |  +500 vendidos,(+10 disponibles),Nuevo  |  +500 vendidos,No disponible,#918534304,2024-04-09 13:34:58,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Difusor Saphirus Con Varillas Aromatizador De Ambiente,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=W40MujZ1Zq3aIA5OhMSmPtBTBj%2BEl2K5zTRWxjk%2BHPn0Jz%2FIB2oh1nxTAoG%2FJfrg608ElWG1GaqLU4tmgB0vGN6Xm7u5eVSjiaiMvYJzWeWJ%2BwGM3oHkftIh5p%2B3KkDKzoVhJnwUbdqM6D2J9POHB9t5gReVMBMb1oKZJKEgjTP908aeME8edfNitZ1xwABSexy%2B1a1NmxRAPviLcqXlpbUTWBylilvzMTUdtRoZHu5VKfjy9ndan7JpL6U7kwGFEQjTEdaBZGbSugMnFCAq7hh0vVqyzFxHpMqtM6%2BkIjdn4cOwv2c%2BmUs9%2BQtjpoXG6Cg%2B9WoXuM8y4Q2ZkkjAkacdACEe8DbfTY4HjwjCGVWsROSQZkcq5LLxd2BbWZo6wqClx54WdTwIb5CRbSF6PEkeq7urRa0O1afummhmfLB2KyZHHzAqJhIZVvHC3ao%2FCVRGw30E5T5bopG%2FhNDuYIsxHVF7PvpihhZNw5AcWrU19WhNFIOdcQYvG3JnY3qTe6KmfkWLnQdyny1lk4VFqW%2BM79q4Rf%2FBhcIDs8YzBpHIuz0XzrL2eZeXjPhcIY5eDcu2KsRViJTuKQmy3Bfx13j09SVPetKEYZDAt%2Bo2HTMKcjPk1PjnN3g0VKorm151O4FseBmF9Za5DRv1eVd62fWV%2BY34J4kfzEm9hmenaRVNGCikZ%2BDSWYzU8ShDhrmoxQIt4m31IUN7dMBQc34b2ORy6PPBRNE%2Fi4dsYfdWD8s61LoWrFesCHWnaxo60gaQcneIhJfOheGLrb%2BD64MyXWLe4fvN7zFCyjkGjo%2F%2FB8SZiuBhIg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,3.204,FRAGANCIAS LALINDA,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1395841479,2024-04-09 13:34:58,Industrias y Oficinas,Seguridad Laboral,Limpieza y Sanitización,Aromatizadores y Purificadores,nan
