Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Arroz Oro Parboil Gallo X1 Kg,https://www.mercadolibre.com.ar/arroz-oro-parboil-gallo-x1-kg/p/MLA20018406?pdp_filters=category:MLA1423#searchVariation=MLA20018406&position=7&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,3.991,TAP GROCERY,Nuevo  |  +10mil vendidos,(1327 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1283572282,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,"Arroz, Legumbres y Semillas",Arroz
Arroz Basmati X 1 Kg.,https://www.mercadolibre.com.ar/arroz-basmati-x-1-kg/p/MLA21851144?pdp_filters=category:MLA1423#searchVariation=MLA21851144&position=5&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,12.139,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1362427971,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,"Arroz, Legumbres y Semillas",Arroz
Arroz Oro Parboil Gallo bolsa X 500gr,https://www.mercadolibre.com.ar/arroz-oro-parboil-gallo-bolsa-x-500gr/p/MLA19957490?pdp_filters=category:MLA1423#searchVariation=MLA19957490&position=4&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,2.154,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(56 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1374293536,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,"Arroz, Legumbres y Semillas",Arroz
Harina De Arroz  Dicomere 1kg,https://www.mercadolibre.com.ar/harina-de-arroz-dicomere-1kg/p/MLA20719722?pdp_filters=category:MLA1423#searchVariation=MLA20719722&position=2&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,2.885,GREENANDML,Nuevo  |  +1000 vendidos,(209 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1302133241,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,Harina,nan
Arroz Yamani Integral Organico X 500g | Sin Tacc | Yin Yang,https://www.mercadolibre.com.ar/arroz-yamani-integral-organico-x-500g-sin-tacc-yin-yang/p/MLA22033208?pdp_filters=category:MLA1423#searchVariation=MLA22033208&position=3&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,1.840,DIETETICANUEVAVIDA,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1372065610,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,"Arroz, Legumbres y Semillas",Arroz
 Yin Yang arroz integral orgánico 500g,https://www.mercadolibre.com.ar/yin-yang-arroz-integral-organico-500g/p/MLA19943138?pdp_filters=category:MLA1423#searchVariation=MLA19943138&position=6&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,2.379,POSITIVA,Nuevo  |  +1000 vendidos,(22 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1272357260,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,"Arroz, Legumbres y Semillas",Arroz
Fideos Spaghetti libre de gluten sin tacc Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-libre-de-gluten-sin-tacc-matarazzo-500g/p/MLA20949980?pdp_filters=category:MLA1423#searchVariation=MLA20949980&position=8&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,2.849,KIGUSTOREARG,Nuevo  |  +10mil vendidos,(19 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1604279244,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,Pastas,nan
Arroz Parboil Dos Hermanos 500g No Se Pega - Libre de Gluten - Sin Tacc,https://www.mercadolibre.com.ar/arroz-parboil-dos-hermanos-500g-no-se-pega-libre-de-gluten-sin-tacc/p/MLA19957489?pdp_filters=category:MLA1423#searchVariation=MLA19957489&position=1&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,2.249,CAPSULANDIA,Nuevo  |  +1000 vendidos,(892 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1404554031,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,"Arroz, Legumbres y Semillas",Arroz
Arroz Doble Carolina Gallo X1 Kg,https://www.mercadolibre.com.ar/arroz-doble-carolina-gallo-x1-kg/p/MLA19975766?pdp_filters=category:MLA1423#searchVariation=MLA19975766&position=15&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,6.452,Mayorista Masivos,Nuevo  |  +1000 vendidos,(27 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1403215165,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,"Arroz, Legumbres y Semillas",Arroz
Arroz María Largo Fino X 500 G,https://www.mercadolibre.com.ar/arroz-maria-largo-fino-x-500-g/p/MLA23131219?pdp_filters=category:MLA1423#searchVariation=MLA23131219&position=17&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,1.499,CAPSULANDIA,Nuevo  |  +1000 vendidos,(30 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1674653212,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,"Arroz, Legumbres y Semillas",Arroz
Fideos De Arroz Con Espinaca - Soy Arroz - 300 Grs. Sin Tacc,https://www.mercadolibre.com.ar/fideos-de-arroz-con-espinaca-soy-arroz-300-grs-sin-tacc/p/MLA28465751?pdp_filters=category:MLA1423#searchVariation=MLA28465751&position=11&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,2.280,PURAVIDA STORE,Nuevo  |  +1000 vendidos,(81 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1398641765,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,Pastas,nan
Arroz Parboil Gallo Oro 1kg No Se Pasa Ni Se Pega,https://www.mercadolibre.com.ar/arroz-parboil-gallo-oro-1kg-no-se-pasa-ni-se-pega/p/MLA24863896?pdp_filters=category:MLA1423#searchVariation=MLA24863896&position=14&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,3.909,TAP GROCERY,Nuevo  |  +1000 vendidos,(15 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1490062950,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,"Arroz, Legumbres y Semillas",Arroz
Arroz Integral Gallo X 1 Kg,https://www.mercadolibre.com.ar/arroz-integral-gallo-x-1-kg/p/MLA19943129?pdp_filters=category:MLA1423#searchVariation=MLA19943129&position=18&search_layout=stack&type=product&tracking_id=ac70a81c-8e83-4626-be8c-23fb3bc06d0c,2.737,Provifood,Nuevo  |  +5mil vendidos,(30 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1669730346,2024-03-29 00:45:38,Alimentos y Bebidas,Almacén,"Arroz, Legumbres y Semillas",Arroz
