Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Fideos Tirabuzón Lucchetti 500g,https://www.mercadolibre.com.ar/fideos-tirabuzon-lucchetti-500g/p/MLA20719337?pdp_filters=category:MLA1423#searchVariation=MLA20719337&position=2&search_layout=stack&type=product&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,989,TAP GROCERY,Nuevo  |  +10mil vendidos,(1592 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1286443752,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos  Most.rayad. 500 Gr Sta.isabel,https://www.mercadolibre.com.ar/fideos-mostrayad-500-gr-staisabel/p/MLA21164899?pdp_filters=category:MLA1423#searchVariation=MLA21164899&position=3&search_layout=stack&type=product&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,880,ARTICULOS MOHE,Nuevo  |  +500 vendidos,(151 disponibles),Nuevo  |  +500 vendidos,No disponible,#1395499445,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos penne rigate Matarazzo sin tacc libre de gluten 500g,https://www.mercadolibre.com.ar/fideos-penne-rigate-matarazzo-sin-tacc-libre-de-gluten-500g/p/MLA20882391?pdp_filters=category:MLA1423#searchVariation=MLA20882391&position=4&search_layout=stack&type=product&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,2.599,TAP GROCERY,Nuevo  |  +5mil vendidos,(351 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1292498434,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Giacomo Capelettini Tridicci Pasta Semola Fortificada 500 Gr,https://www.mercadolibre.com.ar/giacomo-capelettini-tridicci-pasta-semola-fortificada-500-gr/p/MLA19957818?pdp_filters=category:MLA1423#searchVariation=MLA19957818&position=5&search_layout=stack&type=product&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,2.439,ECOMODICO,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1408584208,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Verizzia 500gr,https://articulo.mercadolibre.com.ar/MLA-1284845345-fideos-tirabuzon-verizzia-500gr-_JM#position=45&search_layout=stack&type=item&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,879,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(70 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1284845345,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Matarazzo X500 Gr,https://www.mercadolibre.com.ar/fideos-tirabuzon-matarazzo-x500-gr/p/MLA19943667?pdp_filters=category:MLA1423#searchVariation=MLA19943667&position=6&search_layout=stack&type=product&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,1.312,TAP GROCERY,Nuevo  |  +10mil vendidos,(409 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1280821337,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Giacomo Capelettini Verdura 500 Grs,https://www.mercadolibre.com.ar/fideos-giacomo-capelettini-verdura-500-grs/p/MLA19977015?pdp_filters=category:MLA1423#searchVariation=MLA19977015&position=7&search_layout=stack&type=product&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,2.439,ECOMODICO,Nuevo  |  +5mil vendidos,(108 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1432346870,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos n°4 Spaghetti Delverde 500g,https://www.mercadolibre.com.ar/fideos-n4-spaghetti-delverde-500g/p/MLA19964514?pdp_filters=category:MLA1423#searchVariation=MLA19964514&position=8&search_layout=stack&type=product&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,3.749,TAP GROCERY,Nuevo  |  +1000 vendidos,(7 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1280866688,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Fusilli Colavita 500 Gr.,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=40nvclOkQiwI7n6iPSzTH9IfR8RAmaM6cIr8D7ZmJA24iwIlBFll8oM%2F9TYzXZLbJ5r8ovK%2Bc8OnRV6rlSwR4mZh7GLweCUHhbjSnpSiDVMjPCFnaKzFNCzNyVK1ONXWRp%2BOcJFsYEUWXANaPVTd%2B1pCfhN8cz7QgVNDk5JdBYIWiHS98l1S%2B9qGFMtCR%2FdLVG2RnRSRtKBxF2eVdYn%2Fy4Fpt04E7kNKgky8i6ytAL7K5PMRRJNWgaPIFtG6uLi3UlsHyOwZzYk4ufcpERtQ3lRWpxaVs%2FS3vGxWnk5tdkN7UGhW8Fs1RR9Rzb%2B21cL8hhdAENbxtSs3gpt3%2FDLd6oxljeXvUMf7cofbuuUM2sjcKty6mLuB3D8KdXZPD1%2Ff78qAqusY6wIrIDggo2gqOTBs1ucgHNqzJFwheUKRR7%2B%2Bq1PK4TxipOmwV5UWEGx7ONAwi9eLnFahXSpKmPXHWUwKkpy5SvzeTR5KWuHHNcv7d90uVl87DeiUuX0sfQ4lZNz8C9VvepIecOkcbJpYDu2TyXKd6vfKgC64ZH91OG%2FW1BRjlpLUbAouLfh7MVZsrNZwRNbSMmQQFzWBXqIPS2pxpJw1IpD5wWB%2BSbdAwj%2FGQ5ShIp7GV9N02K3A%2F0wYbL%2F%2BHi6OWaGeKOZ5XRSoJ%2FAz0ILRfOFw8eiVtGa2vY44UnLR7iGHKn8%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,6.407,MERCADOGOURMET.ONLINE,Nuevo  |  +50 vendidos,(22 disponibles),Nuevo  |  +50 vendidos,No disponible,#1211415513,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Largos Fettuccini Don Vicente X 500gr Pack 20 U ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=DgUVdOyAlcEiawxtVLRMo3GXzFi%2FYwoxUmpeOk4UCM%2ByuzMwVbOfwQlMZAtTFcWtTMTSCqESxxHKBAa6bdFvvocTIKNaCtT%2FsdcDWjK7X7JRN8DyOVP%2FUeGvc4RS8x5lcDDTVgLctVBNLxkm%2B76EVUUjEP9TwjAg73xPlOqL4BiIpUYWUGB6nJpM40MBMGy3CLM0ZozBgVmCSWKBi8T4SnAN9U7tl0djwaeKHlw5Dl60%2BzV2ek4oescaoYpDwRa%2BBLv3S6TRMq20Tw7Pn1xXosRpsQyMUWfWQvEWWS0eg31j%2B%2FjWPxnJgkCOvnOjtYbnPKW%2FSqVHibkYLR7aNGD0gQJjxrTlfHgP7nRJzqNjvx3e%2FJG6uFUj3I3H3bKClNU%2FgyJ4K%2BDrATHiA2m43SVSyj9ZIQllOpDCZiVKhDC5wF2HJzz3eiOUpUohynl74Gqo2Yq2DXskHmpi%2FszbjfTPtUMR3cjsx4Gz5t%2BPYSuUqoGNlaqgGW70cIdWCt3yVieLU1nceGEjGafKCfZFK2R1fWEhsUhInIji%2Fg0EZXc1y4ST0H2VtXC0k5q1eQIW%2Fbqjj2569CLgS%2FNCM73aqxLYGW7ad1WSsJSUVfYe9E4cYwzxxhYeZIi42JRIwNw6piCV9%2BYI4OcBS4eDzvaT6mJspxwuk1xaldOMtIYwwa%2BWhUVxLtxpOFqlRiyKdzkRdTZ%2BpsUKTqRFy8aBaumruBKGa9KccQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,47.000,JUMBALAY,Nuevo  |  +25 vendidos,(24 disponibles),Nuevo  |  +25 vendidos,No disponible,#1510137344,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzón 3 Vegetales Matarazzo X500 Gr,https://www.mercadolibre.com.ar/fideos-tirabuzon-3-vegetales-matarazzo-x500-gr/p/MLA19957824?pdp_filters=category:MLA1423#searchVariation=MLA19957824&position=11&search_layout=stack&type=product&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,1.372,ECOMODICO,Nuevo  |  +10mil vendidos,(14 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1397951627,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Spaghetti Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-matarazzo-500g/p/MLA19943735?pdp_filters=category:MLA1423#searchVariation=MLA19943735&position=12&search_layout=stack&type=product&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,2.877,TIENDA_DINAMICA_FULL,Nuevo  |  +10mil vendidos,(200 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1370588323,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
Ramen Maruchan X 20 Unidades + Bowl Ramen :),https://articulo.mercadolibre.com.ar/MLA-1620405118-ramen-maruchan-x-20-unidades-bowl-ramen--_JM#position=46&search_layout=stack&type=item&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,29.500,ADMINISTRACIONCVTRADING,Nuevo  |  +50 vendidos,(12 disponibles),Nuevo  |  +50 vendidos,No disponible,#1620405118,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Alimentos Instantáneos,Fideos Instantáneos
Fideos Spaghetti libre de gluten sin tacc Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-libre-de-gluten-sin-tacc-matarazzo-500g/p/MLA20949980?pdp_filters=category:MLA1423#searchVariation=MLA20949980&position=13&search_layout=stack&type=product&tracking_id=551ecf9d-22ca-4645-8fbb-54d69212d350,2.999,CAPSULANDIA,Nuevo  |  +10mil vendidos,(85 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1586695680,2024-01-26 13:49:14,Alimentos y Bebidas,Almacén,Pastas,nan
