Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA409407#searchVariation=MLA20721602&position=2&search_layout=stack&type=product&tracking_id=2e99b10b-aa25-42ec-9dce-2890c1f13a20,14.500,Cafe Martinez,Nuevo  |  +1000 vendidos,(355 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-02-02 11:56:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Martinez molido tostado tipo italiano fuerte 500g	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-500g/p/MLA20026019?pdp_filters=category:MLA409407#searchVariation=MLA20026019&position=3&search_layout=stack&type=product&tracking_id=2e99b10b-aa25-42ec-9dce-2890c1f13a20,14.450,Cafe Martinez,Nuevo  |  +1000 vendidos,(167 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293219917,2024-02-02 11:56:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Molido Tostado Suave 1933 Sin Azúcar 260gr,https://www.mercadolibre.com.ar/cafe-molido-tostado-suave-1933-sin-azucar-260gr/p/MLA23792131?pdp_filters=category:MLA409407#searchVariation=MLA23792131&position=4&search_layout=stack&type=product&tracking_id=2e99b10b-aa25-42ec-9dce-2890c1f13a20,6.600,Cafe Martinez,Nuevo  |  +1000 vendidos,(197 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1430453106,2024-02-02 11:56:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Nescafé Gold Espresso 100gr,https://www.mercadolibre.com.ar/nescafe-gold-espresso-100gr/p/MLA16112984?pdp_filters=category:MLA409407#searchVariation=MLA16112984&position=5&search_layout=stack&type=product&tracking_id=2e99b10b-aa25-42ec-9dce-2890c1f13a20,11.276,Nestlé,Nuevo  |  +10mil vendidos,(726 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1581909988,2024-02-02 11:56:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA409407#searchVariation=MLA19979543&position=6&search_layout=stack&type=product&tracking_id=2e99b10b-aa25-42ec-9dce-2890c1f13a20,6.290,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(431 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1449833286,2024-02-02 11:56:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354?pdp_filters=category:MLA409407#searchVariation=MLA28567354&position=7&search_layout=stack&type=product&tracking_id=2e99b10b-aa25-42ec-9dce-2890c1f13a20,8.457,Nestlé,Nuevo  |  +1000 vendidos,(5662 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1397928537,2024-02-02 11:56:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Molido Intermezzo X 250 G Segafredo Zanetti,https://www.mercadolibre.com.ar/cafe-molido-intermezzo-x-250-g-segafredo-zanetti/p/MLA20025887?pdp_filters=category:MLA409407#searchVariation=MLA20025887&position=8&search_layout=stack&type=product&tracking_id=2e99b10b-aa25-42ec-9dce-2890c1f13a20,6.290,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(466 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1373157568,2024-02-02 11:56:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Molido La Virginia Torrado Equilibrado X 1 Kg,https://www.mercadolibre.com.ar/cafe-molido-la-virginia-torrado-equilibrado-x-1-kg/p/MLA19979553?pdp_filters=category:MLA409407#searchVariation=MLA19979553&position=11&search_layout=stack&type=product&tracking_id=2e99b10b-aa25-42ec-9dce-2890c1f13a20,11.888,Tresemmé,Nuevo  |  +5mil vendidos,(146 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1286549834,2024-02-02 11:56:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Tostado Italiano Luggiani Bianco + Luggiani Rosso -2kg,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=KYpmFQX7sCs0sTXNWJGJqoB3GMClkKD8mXu0zIx6MS%2BAuECnHttujJbEsoPhv4s6r1ma6V9HUYSv1oq7gHBI9J1lpHUS%2BkKlk%2F22aJ84zuTPXS3%2FJJIdBCoG4OVWcxCs2g0Agh0UfIE%2BZ%2BA4zmaYvC9ysUR0DHx%2BA%2BBhrNWWebNDW41UNuS4ebX9EJ261W4plP34%2BHYji%2Bbi00gyp9yD6zkQWTwdJamOHJg7XssuozO6t%2FWWamW6C0yRWu1%2Fwb%2B9X0CbKS1Yd16t2UU9KrytwQVoG%2FfY38cKlQ7rQBavgoVQzCzTNJD8cF3dqTpfXM6SjaSdCO8Av9%2BEF7VyXqK1JEEGywGswxGyVXO1%2FdAJtbPCF4X7afKVWDPlUG44sU2he4IqIx4119jWJXUrz9pIJjpz2wLpBL42KJzywxF9hn08ydJCS7ZmjQDd393nnLqlBx2o4NjuA4syTqjXLdKZQZxXfqjxasDhHQLr4120qdZX85gdQa6yeVMKXOJ31Bk07%2FRLrH3u0NQ6Drr9lseWZ6WxnfxhzDCqfvZcSFg721Tq%2BT99AhM5JQfO12ig6Vgzf9offUrIYJ8UDim93JOsei7NuhdZplNmj8oRk2zm%2BVZmEBwYTlvoYU7x%2F%2FYWx4JIvGrDHEiNCgR608JeufBPde%2Br%2Fn98l9aY19xFkylc4C6KcXN86dBpG7bsoIFN92BE2Lyal0QiIS%2F3m1tO9aiMVL%2Fc&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,68.483,CENTRAL DECAFE,Nuevo  |  +100 vendidos,(918 disponibles),Nuevo  |  +100 vendidos,No disponible,#869507349,2024-02-02 11:56:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Tostado Italiano Luggiani Rosso - 2 Kilos ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Wm%2BcLUxn6zmNk%2Bj8lebAnBWtD%2B%2FhHuNQuzREKIfzGKEReBfLN0f5DARxzHhDvejo9hzCE5i5p1kuEkFMdNwOCwrkZoJNdiBU%2F5rkJmRU%2FILYIEstREHPjPpTeCJ4bSbXELBQHAmfTBD6t3H4vB%2BMBzqm4q1BHbNMJsGRfTQoMtgPgoJAhGwb7RFeaO0aa4JRRXckJHudVqyLgPu2qsMstoq9vWEaHl5EYUUluslno%2FEKe%2BMudMbEepgET1Q8Lf53Miu57Ft9qUY5JCfsjTZbtKkuID%2FarX9VvoN6DpCwn8Vf59Jr8EtB1Re0vCquus2nFmMtd5vccp%2Bu78Xq6Ixa4mgpBoy3sQ7bzPWhqtFkiBrrzqg9nvTUL3JqkpXsn4Gxn26MU5YYUjZ8hGY58w8JWMhMkTw7nRU6TuIjJcr8I%2Fxfk3zxwHyIGET65sgBIg%2FxAdvq6ShcmIR4fjlmaKACC7%2FYIsg10PvrWHiPKFfjlslkiGr6ZtipwnkcY7Fe9kULG7ylxI7X0Hl9MvCJGU1QLogYaoWZBiE4%2FqdrRsmOLMpemiF3PAJLuyKDBfWkRq2tZVysWRSFR22XI9RWHGwMNpCmJpi%2BIxjCzVu0KimEB6btVb7NRgcN9qdB2vOOK5FjZQyQzjQWiI%2BNbna8z2yLlWhNQBCUkB%2FqzX50Y%2FPkwewyt00yvpqclgNcVDdv5g%2Bqk5D4CKK98ONN&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,64.819,CENTRAL DECAFE,Nuevo  |  +100 vendidos,(950 disponibles),Nuevo  |  +100 vendidos,No disponible,#867612399,2024-02-02 11:56:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
