Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=5&search_layout=stack&type=product&tracking_id=a59f68ff-2942-49c5-89da-f61cbd67e8c9,2.950,OPEN25HS!,Nuevo  |  +5mil vendidos,(14 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1400029774,2024-03-04 10:59:37,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelos Masticables Dropsy Yogur X 700gr Frutilla Vainilla,https://www.mercadolibre.com.ar/caramelos-masticables-dropsy-yogur-x-700gr-frutilla-vainilla/p/MLA21563021#searchVariation=MLA21563021&position=8&search_layout=stack&type=product&tracking_id=a59f68ff-2942-49c5-89da-f61cbd67e8c9,2.899,OPEN25HS!,Nuevo  |  +100 vendidos,(52 disponibles),Nuevo  |  +100 vendidos,No disponible,#1377034711,2024-03-04 10:59:37,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Barrita Flow Yogurt Light Georgalos 20 X24g,https://www.mercadolibre.com.ar/barrita-flow-yogurt-light-georgalos-20-x24g/p/MLA21526623#searchVariation=MLA21526623&position=12&search_layout=stack&type=product&tracking_id=a59f68ff-2942-49c5-89da-f61cbd67e8c9,8.746,MEJORPRECIO.COM.AR,Nuevo  |  +500 vendidos,(5 disponibles),Nuevo  |  +500 vendidos,No disponible,#1368608807,2024-03-04 10:59:37,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal,nan
Yogur En Polvo Con Probioticos 6 Cepas Yogur Now - 1 Sobre,https://www.mercadolibre.com.ar/yogur-en-polvo-con-probioticos-6-cepas-yogur-now-1-sobre/p/MLA19920545#searchVariation=MLA19920545&position=14&search_layout=stack&type=product&tracking_id=a59f68ff-2942-49c5-89da-f61cbd67e8c9,2.477,DIETETICA CALLLAO,Nuevo  |  +1000 vendidos,(208 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1267115004,2024-03-04 10:59:37,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Yogurt Griego Natural Sin Azúcar Pack X3 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402566120-yogurt-griego-natural-sin-azucar-pack-x3-500gr-cu-_JM#position=26&search_layout=stack&type=item&tracking_id=a59f68ff-2942-49c5-89da-f61cbd67e8c9,11.500,HANSHOP BA,Nuevo  |  +1000 vendidos,(159 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1402566120,2024-03-04 10:59:37,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Electrica Yoggy Daewoo 2lt Yogurt Griego Recetario Color Beige Frecuencia 50,https://www.mercadolibre.com.ar/yogurtera-electrica-yoggy-daewoo-2lt-yogurt-griego-recetario-color-beige-frecuencia-50/p/MLA28203695#searchVariation=MLA28203695&position=16&search_layout=stack&type=product&tracking_id=a59f68ff-2942-49c5-89da-f61cbd67e8c9,47.870,FERRESHOPFERRETERIA,Nuevo  |  +1000 vendidos,(458 disponibles),Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1570114968,2024-03-04 10:59:37,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Yogurt Griego Natural Sin Azúcar Pack X2 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402502536-yogurt-griego-natural-sin-azucar-pack-x2-500gr-cu-_JM#position=27&search_layout=stack&type=item&tracking_id=a59f68ff-2942-49c5-89da-f61cbd67e8c9,8.500,HANSHOP BA,Nuevo  |  +500 vendidos,(574 disponibles),Nuevo  |  +500 vendidos,No disponible,#1402502536,2024-03-04 10:59:37,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=18&search_layout=stack&type=product&tracking_id=a59f68ff-2942-49c5-89da-f61cbd67e8c9,32.759,CLICK-COMPRA,Nuevo  |  +10mil vendidos,(97 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1396540621,2024-03-04 10:59:37,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Caramelos Masticables Yogurt Fr. Taponazo Marengo 30 X 250 G,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=5I5bRxEMj8d3vxexfh0MxX0RbgLdHvIZMAmw%2B3d9YITziaiyPAVfTEB%2Fse733He1vlI4AbCYvGxsLgDBy5f%2FL2cmYtB6zszxLoOoA6y%2FTFWwxe1kD%2BBIumx7hD2AlUaFshTJtzDCmQTUU8ur1Ul5rkWxN7yEDJrIAL07HGYNQB19Nj04HoRNrLX%2FH2cfMijdh%2B1wSvwU4LwFd%2F0oYkJ23n%2FAqwSDls4w5Ja3gBMzq05UZ7oEp23Wulg3uu%2BR5dMQEfsBzcN%2Fv7wDviLVdV3T2rBSyYcnin289dWiYBc0eFb3ggNJ7PT3MIy5KJA%2BH4moqRS%2Byo9OzgcOPAd61uNxpjiu%2FZqfqey3E6EgmgLCxyYseMRhui2R9RnkS%2F2pPShSbmPddG94DmFRVbhnoJP59s025VXKvrBa5CAXZgN0hyF48kcgVAQSXPWr7Ek%2BejXLfWsdWuQVaFDfOxXcEU80Yv6xDPH4B8gwKCesbRH4ppw664E6uN532QyoZqcE0fbT85i2%2FK5wAZmCu3xaDKAs0WjAKCp8s6HTfBwRlkBIyzT8AzvJ66UKX9B0iawyVRpQdKKqjq6Vw%2F%2BhEhWVvQ0Lr3%2BWP5TwVqu2V7FZan49EoO5F2lii70NfLlX80Yj6OT7Ua8uQjJXtPq6XAoXQBClDlo%2FcRQqSLrgh1ASES4hX1T6wshBYe9M7y7LBc89s3JBl%2BpYPQEkE2oYKB2QEVDYuFrbDRlngNM%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,102.900,EWHISKY,Nuevo,No disponible,Nuevo,No disponible,#1640759020,2024-03-04 10:59:37,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
 Iniciador De Yogur En Polvo Con Probióticos Yogur Now X 5un,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=By9%2F4MhJmhr491D3pJCb6b36lQN2kmsvY1C2hOd3EtOoofP03AqJ%2FwjT8MNi5Elk8JX4U50RE4O829XOrqkWO%2F3QS%2BeZ3HnEkqRljtz5zPAM3V92x0QkLWalQO9yz4ZGqb%2B08K7xpxTsyk%2FzsvzEGSavOgPkvgTAHmTzGYT1LCCe6n3bg8l47HF5xmaMxtjiexWT1WrhOMcN19okjqhPlCs1qUeSp4Bc8Ofh1tH9cvMQzz8xj3XGCsVtye18B%2BduF8s%2BFEl6u%2F805vUE8UK1VfWC5UPSwN%2F8Eoi0CjsT83x76xNNe1MBh4DTjuhgWgy4uL%2Bkk9FjX6GCXQRUjmfKEXEbInl0pXfsyzCR7Pd3DWIPDiG0yABASahKVmAZN5V0hDEzddcFLOQII7t%2F7DQffZxbUb4zkqg97HrMO1l5pokRc5efXJC31l9byEnzpddiA0RtWePnaq6M6hbhnHLvQBdZIFc27QuFbhlgQhYvJh55lic%2F2OfBcJKRSLAcSw970KevWFrlhIcB8ZW0yjchqLTfg3yMYb8QQ%2BItSfYZSFC3sh1cHvHsBTIgyyoDpVM7B8YHrAwQc1bYqJMN7cUAXzZpalYqUuRasCrtmRRRggOpDIThok4l6YfntQXF7AoPbxmHpKg8NUCfwwTjMWrzRDTrIRt0dN9RTvJTgVvJoqaBF0vBJ6R78M%2BObraB4LyEWF%2BTOwGP5E%2Bk663ZComitGrshEymBq71BroAPEOSRfO1J0mWOBEhlgEiSNDHPMJSoc9CKesVOIk1bdUJYOI7sO4bPSXVNHBfVO0tz%2Faj3%2BMIPnWDf9qnQqL2&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,13.400,TUDIETETICAONLINE2,Nuevo  |  +5 vendidos,(81 disponibles),Nuevo  |  +5 vendidos,No disponible,#1388740775,2024-03-04 10:59:37,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
