Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354#searchVariation=MLA28567354&position=2&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,12.796,Ecomodico,Nuevo  |  +5mil vendidos,(174 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1658654866,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Café Nescafé gold 100gr,https://www.mercadolibre.com.ar/cafe-nescafe-gold-100gr/p/MLA16112959#searchVariation=MLA16112959&position=13&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,14.999,CAPSULANDIA,Nuevo  |  +10mil vendidos,(215 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1136577468,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543#searchVariation=MLA19979543&position=19&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,7.499,CAPSULANDIA,Nuevo  |  +10mil vendidos,(410 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1277672398,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
La Virginia Cafe Tostado Grano Puro Aroma X 500 Gr,https://www.mercadolibre.com.ar/la-virginia-cafe-tostado-grano-puro-aroma-x-500-gr/p/MLA19944508#searchVariation=MLA19944508&position=7&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,9.671,Ecomodico,Nuevo  |  +10mil vendidos,(130 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1286549775,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Morenita Cafe En Granos Tostado Colombia X 500 Gr,https://www.mercadolibre.com.ar/morenita-cafe-en-granos-tostado-colombia-x-500-gr/p/MLA19958437#searchVariation=MLA19958437&position=5&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,12.640,Morenita,Nuevo  |  +5mil vendidos,(1263 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1443468634,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Molido Super Cabrales 500gr Tostado,https://www.mercadolibre.com.ar/cafe-molido-super-cabrales-500gr-tostado/p/MLA20026331#searchVariation=MLA20026331&position=8&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,11.990,AVFX1,Nuevo  |  +5mil vendidos,(866 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1698275646,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Dolce Gusto Cortado Espresso Nescafe 16 Capsulas,https://www.mercadolibre.com.ar/dolce-gusto-cortado-espresso-nescafe-16-capsulas/p/MLA19629590#searchVariation=MLA19629590&position=15&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,14.800,CAPSULANDIA,Nuevo  |  +100mil vendidos,(1033 disponibles),Nuevo  |  +100mil vendidos,No disponible,#1178917123,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Cafe Martinez molido tostado tipo italiano fuerte 500g	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-500g/p/MLA20026019#searchVariation=MLA20026019&position=1&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,17.005,Cafe Martinez,Nuevo  |  +1000 vendidos,(306 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293219917,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cápsulas Nescafé Dolce Gusto Lungo,https://www.mercadolibre.com.ar/capsulas-nescafe-dolce-gusto-lungo/p/MLA16167699#searchVariation=MLA16167699&position=6&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,12.815,CPT Oficina,Nuevo  |  +100mil vendidos,(118 disponibles),Nuevo  |  +100mil vendidos,No disponible,#909583929,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Café Molido Tostado Suave 1933 Sin Azúcar 260gr,https://www.mercadolibre.com.ar/cafe-molido-tostado-suave-1933-sin-azucar-260gr/p/MLA23792131#searchVariation=MLA23792131&position=17&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,6.897,Cafe Martinez,Nuevo  |  +1000 vendidos,(92 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1430453106,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
"Cafe Nescafé Clásico X 1 Kg, Nestlé, Café Instantáneo",https://www.mercadolibre.com.ar/cafe-nescafe-clasico-x-1-kg-nestle-cafe-instantaneo/p/MLA22834232#searchVariation=MLA22834232&position=11&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,35.950,NUTRISERVICESRL,Nuevo  |  +1000 vendidos,(23 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1372484559,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe tostado en grano expresso Bonafide X 1 Kg,https://www.mercadolibre.com.ar/cafe-tostado-en-grano-expresso-bonafide-x-1-kg/p/MLA19979571#searchVariation=MLA19979571&position=10&search_layout=stack&type=product&tracking_id=63156146-bc5c-4903-8038-e5da2d03217e,35.000,BONAFIDE ONLINE,Nuevo  |  +50mil vendidos,(2098 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1412732322,2024-04-03 17:10:53,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
