Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Fideos Tirabuzón Lucchetti 500g,https://www.mercadolibre.com.ar/fideos-tirabuzon-lucchetti-500g/p/MLA20719337?pdp_filters=category:MLA1423#searchVariation=MLA20719337&position=5&search_layout=stack&type=product&tracking_id=cda4718c-e2fe-4ed9-acf7-9e099f67445e,989,TAP GROCERY,Nuevo  |  +10mil vendidos,(1272 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1286443752,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos  Most.rayad. 500 Gr Sta.isabel,https://www.mercadolibre.com.ar/fideos-mostrayad-500-gr-staisabel/p/MLA21164899?pdp_filters=category:MLA1423#searchVariation=MLA21164899&position=3&search_layout=stack&type=product&tracking_id=cda4718c-e2fe-4ed9-acf7-9e099f67445e,880,ARTICULOS MOHE,Nuevo  |  +500 vendidos,(107 disponibles),Nuevo  |  +500 vendidos,No disponible,#1395499445,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos penne rigate Matarazzo sin tacc libre de gluten 500g,https://www.mercadolibre.com.ar/fideos-penne-rigate-matarazzo-sin-tacc-libre-de-gluten-500g/p/MLA20882391?pdp_filters=category:MLA1423#searchVariation=MLA20882391&position=1&search_layout=stack&type=product&tracking_id=cda4718c-e2fe-4ed9-acf7-9e099f67445e,2.599,TAP GROCERY,Nuevo  |  +5mil vendidos,(248 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1292498434,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Matarazzo X500 Gr,https://www.mercadolibre.com.ar/fideos-tirabuzon-matarazzo-x500-gr/p/MLA19943667?pdp_filters=category:MLA1423#searchVariation=MLA19943667&position=4&search_layout=stack&type=product&tracking_id=cda4718c-e2fe-4ed9-acf7-9e099f67445e,1.312,TAP GROCERY,Nuevo  |  +10mil vendidos,(385 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1280821337,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Spaghetti Rina Matarazzo X 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-rina-matarazzo-x-500g/p/MLA21621619?pdp_filters=category:MLA1423#searchVariation=MLA21621619&position=7&search_layout=stack&type=product&tracking_id=cda4718c-e2fe-4ed9-acf7-9e099f67445e,2.346,TAP GROCERY,Nuevo  |  +5mil vendidos,(297 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1356398731,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Giacomo Capelettini Verdura 500 Grs,https://www.mercadolibre.com.ar/fideos-giacomo-capelettini-verdura-500-grs/p/MLA19977015?pdp_filters=category:MLA1423#searchVariation=MLA19977015&position=2&search_layout=stack&type=product&tracking_id=cda4718c-e2fe-4ed9-acf7-9e099f67445e,2.439,ECOMODICO,Nuevo  |  +5mil vendidos,(97 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1432346870,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Matarazzo 3 Vegetales Penne Rigate N°45 500g,https://www.mercadolibre.com.ar/fideos-matarazzo-3-vegetales-penne-rigate-n45-500g/p/MLA28611321?pdp_filters=category:MLA1423#searchVariation=MLA28611321&position=12&search_layout=stack&type=product&tracking_id=cda4718c-e2fe-4ed9-acf7-9e099f67445e,989,TAP GROCERY,Nuevo  |  +1000 vendidos,(683 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1398081983,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Fettuccini Don Vicente 500g,https://www.mercadolibre.com.ar/fideos-fettuccini-don-vicente-500g/p/MLA21089521?pdp_filters=category:MLA1423#searchVariation=MLA21089521&position=6&search_layout=stack&type=product&tracking_id=cda4718c-e2fe-4ed9-acf7-9e099f67445e,2.189,TAP GROCERY,Nuevo  |  +10mil vendidos,(196 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1310565992,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Fusilli Colavita 500 Gr.,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=gFsYxlstIv2YDYpGOJy9mZQMwaYkVdFz6oa0ROdvRSud3ouy49YBnnDquAZDni%2FElbe%2BAclnZv1MUq3d9iEzMpaPlwKCQwSEGqUL5AtEVxvxZ7TIYKwKc5WmT61oEMNdr%2Fkd5wK7HbjRtIfgiyHWLT0AaHdskP%2BttKwhCXUuWUZ5iguE3piR1yYQza5jBSthC6Ca4QSwplKI8BWQlxP2ZndEJI3PV%2FUeyxxASObqX%2FVIDiO5NkyDwnYQFsbgDoClPFMIru4AfTljHGrpWeyzCevg1pLaSc3m6Ktax7RataL%2BlmMUvaQvGxR%2FrM11zGW5C9JOMfpuwH9rmTtpO7uP8ESPHwzqeLX6rwQcxILlVCJrSUhbHP3T2pRkoN8oVeSi4f4L1rLd86wcDZqdNwDrVsqN3Gbcddb%2BueZjX%2Fuc8Y70sQt3VqCt%2Fu9I8gxH0GqbdXdH94tb3wCCl%2BacbRE91J4%2FPU6JFzDmATdo8cUrJU%2Ba%2Fto%2BacgIJkOskO%2FoiclLCrHFEvFot%2F%2FAp7czh0XukXWfE%2Fjv1y%2BOYIPSt99jCz%2FJGhe1TK8ejLa%2FAEotT3mHEKxbNbgSkncoegyYLIR0S9aT7cG%2FAME18h1vzYf76WLF%2F4kM4U8lJG4u7e2bdn2up0VwdMWo4Ts8%2FpUOjXzo68QqZ9uUZZlpMn7TYi6MXXOpqkvWT%2F9VfMU%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,6.407,MERCADOGOURMET.ONLINE,Nuevo  |  +50 vendidos,(22 disponibles),Nuevo  |  +50 vendidos,No disponible,#1211415513,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Largos Fettuccini Don Vicente X 500gr Pack 20 U ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Hmwj4dPOor7gJF0DCbB6%2Bv6Dzy1qA2nUxaAxPnTILchc%2BJjdiWx9SwN3PtENhvxl5m6H%2BJd1OCvDaXgb7HE2dL7IkhfeGljUrXiKhWTCA4WYLQ5HyfcSQBPEdt7w4Iy5wh2SJs5UJmcVGC1DBSaKKugmWluR3zSyyBqbCrUnUh1XMRcHUlpLrahewdcM%2BbHRTauSBZ2gjIVTBZ6f25DZJJpUjJDs5AN2vo9zPZdB1%2BnQ6ypTWTLhFONzbwFFSGfbXK7Q%2FFH8sup7SreUiJ13K2ModKzKq07Nod0evTfi71MwIIe55Vg89o8IvGQeKFdEFa8sQrkM6TwTxKNb1vHAnPWDelEK3LDqf1%2BnzdqcjzojktgSpaTHGWDOyRLo5T7mb2uKdzN7scM58fl5JDBqPo0lI6p7asaBQs%2BXnc7COWKV%2BRqneKMtVmkxPvWAJfQ%2FWYU136htsPF3V9Yz9QWKWYnQ4ggzMN5vAbJQfrZIAHJzUGGJDh4R%2F6hd0tLSrmM%2FAt%2FWp5ViWy1OgpxPvmzczBl3BNlLq6vBup2o%2B%2BVXYu1WDmbViPhtRfiAWMWf9ybTByxlwCvuZjTMLbCUefP9ahWS%2B6cCEJjAlL4xECJHxirGCpDkGx0sO74uLmTrfVAFto3vAePPwabVhcQLxSujoSa6YzDBP1ECRe7FoAl%2BZzaMCcURx0uvcBpQSrAfiOlK2T78xHJXdO7VD%2FNsy8m6AnZYMw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,47.000,JUMBALAY,Nuevo  |  +25 vendidos,(22 disponibles),Nuevo  |  +25 vendidos,No disponible,#1510137344,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Spaghetti libre de gluten sin tacc Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-libre-de-gluten-sin-tacc-matarazzo-500g/p/MLA20949980?pdp_filters=category:MLA1423#searchVariation=MLA20949980&position=22&search_layout=stack&type=product&tracking_id=cda4718c-e2fe-4ed9-acf7-9e099f67445e,2.999,CAPSULANDIA,Nuevo  |  +10mil vendidos,(14 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1586695680,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tallarín Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-tallarin-matarazzo-500g/p/MLA19937131?pdp_filters=category:MLA1423#searchVariation=MLA19937131&position=11&search_layout=stack&type=product&tracking_id=cda4718c-e2fe-4ed9-acf7-9e099f67445e,1.399,TAP GROCERY,Nuevo  |  +10mil vendidos,(663 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1272606932,2024-01-29 12:23:54,Alimentos y Bebidas,Almacén,Pastas,nan
