Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Oferta! Te Green Hills Clásico 100 Saquitos En Sobres,https://www.mercadolibre.com.ar/oferta-te-green-hills-clasico-100-saquitos-en-sobres/p/MLA19878263#searchVariation=MLA19878263&position=7&search_layout=stack&type=product&tracking_id=c629a5e9-61ed-4309-b947-49765559c203,3.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(46 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1258819032,2024-01-28 18:40:42,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Organikal Superfoods Matcha Jengibre Y Limon X 50g,https://www.mercadolibre.com.ar/organikal-superfoods-matcha-jengibre-y-limon-x-50g/p/MLA19972700#searchVariation=MLA19972700&position=2&search_layout=stack&type=product&tracking_id=c629a5e9-61ed-4309-b947-49765559c203,6.600,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(60 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1391211235,2024-01-28 18:40:42,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Nespresso 4 Capsulas Recargables Cafe Caffettino Ret.,https://www.mercadolibre.com.ar/nespresso-4-capsulas-recargables-cafe-caffettino-ret/p/MLA23532308#searchVariation=MLA23532308&position=1&search_layout=stack&type=product&tracking_id=c629a5e9-61ed-4309-b947-49765559c203,8.349,LAPS-TU,Nuevo  |  +10mil vendidos,(8 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1372437569,2024-01-28 18:40:42,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=31&search_layout=stack&type=item&tracking_id=c629a5e9-61ed-4309-b947-49765559c203,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(460 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-01-28 18:40:42,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Suplemento Keto Plus Diet - Dieta Avanzada !!! 60 Cápsulas Sabor Neutro,https://www.mercadolibre.com.ar/suplemento-keto-plus-diet-dieta-avanzada-60-capsulas-sabor-neutro/p/MLA25908710#searchVariation=MLA25908710&position=3&search_layout=stack&type=product&tracking_id=c629a5e9-61ed-4309-b947-49765559c203,6.997,TIENDASUPRALIFE_SUPLEMENTSTORE,Nuevo  |  +1000 vendidos,(17 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384152713,2024-01-28 18:40:42,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Pump V8 Pre Workout Star Nutrition 285 Gr Cafeína Taurina Sabor Grape,https://www.mercadolibre.com.ar/pump-v8-pre-workout-star-nutrition-285-gr-cafeina-taurina-sabor-grape/p/MLA24200541#searchVariation=MLA24200541&position=5&search_layout=stack&type=product&tracking_id=c629a5e9-61ed-4309-b947-49765559c203,18.135,STIDIGITAL.,Nuevo  |  +500 vendidos,(53 disponibles),Nuevo  |  +500 vendidos,OFERTA DEL DÍA,#1514812022,2024-01-28 18:40:42,Deportes y Fitness,Suplementos y Shakers,Suplementos Deportivos,na,nan
Hibiscus Para Infusiones. Flor De Jamaica. 100grs ,https://articulo.mercadolibre.com.ar/MLA-871863001-hibiscus-para-infusiones-flor-de-jamaica-100grs-_JM#position=32&search_layout=stack&type=item&tracking_id=c629a5e9-61ed-4309-b947-49765559c203,6.800,TIENDA-SANA,Nuevo  |  +1000 vendidos,(13 disponibles),Nuevo  |  +1000 vendidos,No disponible,#871863001,2024-01-28 18:40:42,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus Te Infusiones Flor Jamaica Premium Kaia Botanicos,https://www.mercadolibre.com.ar/hibiscus-te-infusiones-flor-jamaica-premium-kaia-botanicos/p/MLA27830865#searchVariation=MLA27830865&position=6&search_layout=stack&type=product&tracking_id=c629a5e9-61ed-4309-b947-49765559c203,2.070,SAWER.DISTRIBUIDORA,Nuevo  |  +100 vendidos,(1386 disponibles),Nuevo  |  +100 vendidos,No disponible,#1590700068,2024-01-28 18:40:42,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Té Inti Zen - Vegano Orgánico - Pack X6 Cajitas A Elección ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ZoiGqWEx21CTqGxF%2Bu0ySw7UrQ32J8yiFpG7jPSaPxUSyM0Df828%2FCQwFSU6y2tSY89oZrTgS%2BX1od4SPjbHbh3xdWZGBOgFEmEKWZwaV2a1O8H788CBZ23y3Tecpx2gCdswI0rWIGDA9Wr4jQwuIRBnp0JPj%2F0abn53RA7DGNNC25cSWNOFr1aTwjp95v4hkKdUaFhxrvBHq6I6gNwXCbBMGqpfK90jivYjMST8LUVg3Nx5FYXpzFeCTVb4Szkv9mEBYvCD6831n83gjvyr05H9nZhuKcvRRzrMQgvP5PINXYhtbczFZMaMOhJvAj6mK8c%2FdZNB6FeodoF2UY%2BphHuy1DTAuRxaE5RMNJMs5uG5NPSsGHWPdVYzpM3%2FU4AGGYqQFSJvdRgH1XW6ZGBUeGqWQHO2KsSKI2pqZyoUaI8M3fNHHZRqSXZO9jtDqskTH%2BsNLMDHMCwpx5Edb1QtvWEZ51jPzmPOkoRNLh%2Fc8dgmBtHc5EJI04xSpfX58FvvEAwghgqKUBDSdyaCJF0Yexe0Y5rC0SexkIh0erXwop7z3B85rUqEdLgpQsLNZBA8nsFVnHURLQ1%2Bwvmo181lR3EhLVG8LNCsi6riLkcjrDQXu6t1so5gL2u4%2Fs7v9NwA09B3uLGYcUhA1U7b8lQPTwkJaJAC4UUjK83nu1lcc2U2SHXFV6%2Bl0QgbKiImNWgMiBfkAEhG94aPOjVL5cv2nw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,16.100,NOTEPRIVES,Nuevo  |  +100 vendidos,(5 disponibles),Nuevo  |  +100 vendidos,No disponible,#1403967330,2024-01-28 18:40:42,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Adelgazante Hierba Detox Green Dtox Plan 30 Dias,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=8I8RbdB9eFRfC2Q0lzIogUF8pvKiXs%2Fp6Z7DZsX9tbS4BQvoEuEFPuNHdu40beNLxehywThS8FHetSD7XvbvGgZAhQmK94qTLrdbrCqL%2BaNXEBEtJT17ipP%2FPkN%2BAtaPl3rTpP8QF0crvUSG6dGVCJfmzwdaltWq%2BV%2FDk%2FQzgfEAdvEUz8PVZAjRMoC4neUl1aTe0l7dpEya%2FRbDtyLEN%2F%2BoB9OWMvarIdrVD%2FFmynjNjZROMILVj4WPUWfWxVk6VrqGFsyoOf37I3R1qiblCuen%2FbAfjcl%2FPKfxF6S4iz9J68Kxwk9AtGVCzQiEfsFQcBrvW3IE6GE650VJ%2FEMbQggXPl1avK3PebOSnVllFCkKMxTdVxJRDL%2FxmIkpeGQxyEzp6DXeNxU1L9RxiUPxy5k3FFx7ScHfa9sE%2BpGKEB5hUBaYGaZOAn3NIoSKMf94en12OI2KI3Bm%2FmZ9cQWTBFsGWHeEOEeyGlhYR4VlqY4anDjqkYnd91GHE3U2Sh0qWcy%2FoclNZZ0eyJQ3PdDuQQZWf1BpRy85jCei3qmo7980YqfaMrFslt2%2B5sUsoGqVmZNm0zqAeplRpUV81sbyB5mid3BDT9HLM99jHJl%2Bm0gkEEuIEbThNrHtEquSfqSlezS5csMl4fxB9twzNE06Ylwks5dqcbXJdnX1qmtUOr8E19Kr4v%2Bg73QRnGR3m4KH67Q9ZdncNlTY4%2Bg7ikeO&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,3.499,ARMONIANATURAL11,Nuevo  |  +100 vendidos,(12 disponibles),Nuevo  |  +100 vendidos,No disponible,#1456485092,2024-01-28 18:40:42,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
