Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Galletita Don Satur Bizcochos  dulce 200 g,https://www.mercadolibre.com.ar/galletita-don-satur-bizcochos-dulce-200g/p/MLA16176019?pdp_filters=category:MLA1423#searchVariation=MLA16176019&position=2&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,792,MEJORPRECIO.COM.AR,Nuevo  |  +50mil vendidos,(2030 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1141296773,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Pepas Trio Membrillo Mermelada Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-pepas-trio-membrillo-mermelada-galletas-dulces/p/MLA19734071?pdp_filters=category:MLA1423#searchVariation=MLA19734071&position=3&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,1.374,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(550 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1218949523,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Melitas Clasicas Con Miel Mediana,https://www.mercadolibre.com.ar/galletitas-melitas-clasicas-con-miel-mediana/p/MLA22835242?pdp_filters=category:MLA1423#searchVariation=MLA22835242&position=4&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,729,TAP GROCERY,Nuevo  |  +5mil vendidos,(76 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1387547973,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Frutigran Avena Y Pasas Galletas Granix,https://www.mercadolibre.com.ar/galletitas-frutigran-avena-y-pasas-galletas-granix/p/MLA19531303?pdp_filters=category:MLA1423#searchVariation=MLA19531303&position=5&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,1.422,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(279 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156529409,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Pretzels Autenta Foods Horneados X 150 Grs.,https://www.mercadolibre.com.ar/pretzels-autenta-foods-horneados-x-150-grs/p/MLA19943874?pdp_filters=category:MLA1423#searchVariation=MLA19943874&position=6&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,3.952,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1368842965,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Snacks,Snacks Salados,
Mini Oreo Chica,https://www.mercadolibre.com.ar/mini-oreo-chica/p/MLA16175918?pdp_filters=category:MLA1423#searchVariation=MLA16175918&position=7&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,467,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(644 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1131395643,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletas De Arroz Integral Grano Entero Arrocitas 3 Cereales,https://www.mercadolibre.com.ar/galletas-de-arroz-integral-grano-entero-arrocitas-3-cereales/p/MLA21237442?pdp_filters=category:MLA1423#searchVariation=MLA21237442&position=8&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,1.199,CAPSULANDIA,Nuevo  |  +1000 vendidos,(86 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1318175903,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletas De La Fortuna A Granel X 250 U,https://www.mercadolibre.com.ar/galletas-de-la-fortuna-a-granel-x-250-u/p/MLA22939864?pdp_filters=category:MLA1423#searchVariation=MLA22939864&position=9&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,21.050,LEPOTMARKET,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1378254855,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Madalena Don Satur de vainilla 200 g,https://www.mercadolibre.com.ar/madalena-don-satur-de-vainilla-200g/p/MLA16176119?pdp_filters=category:MLA1423#searchVariation=MLA16176119&position=10&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,1.393,MEJORPRECIO.COM.AR,Nuevo  |  +5mil vendidos,(151 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1131389165,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Pimienta Limon Badia X 184.3 Gr,https://www.mercadolibre.com.ar/pimienta-limon-badia-x-1843-gr/p/MLA21362422?pdp_filters=category:MLA1423#searchVariation=MLA21362422&position=11&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,10.780,01MERCADO,Nuevo  |  +1000 vendidos,(7 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1323495749,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Salsas y Condimentos,Especias,
Galletas de arroz Molinos Del Bosque Clasica sin sal - sin TACC x 150g,https://www.mercadolibre.com.ar/galletas-de-arroz-molinos-del-bosque-clasica-sin-sal-sin-tacc-x-150g/p/MLA16176105?pdp_filters=category:MLA1423#searchVariation=MLA16176105&position=12&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,1.479,CAPSULANDIA,Nuevo  |  +1000 vendidos,(282 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1144101435,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas De Chocolate Rellenas Dulces Smams Sin Tacc 105 G,https://www.mercadolibre.com.ar/galletitas-de-chocolate-rellenas-dulces-smams-sin-tacc-105-g/p/MLA22146499?pdp_filters=category:MLA1423#searchVariation=MLA22146499&position=13&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,1.341,PURAVIDA STORE,Nuevo  |  +1000 vendidos,(100 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1447331818,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Mini Pitusas Rello De Limon X160 Grs Parnor,https://www.mercadolibre.com.ar/galletitas-mini-pitusas-rello-de-limon-x160-grs-parnor/p/MLA20003451?pdp_filters=category:MLA1423#searchVariation=MLA20003451&position=14&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,764,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(109 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1281066912,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletas Redondas C/sal De Arroz Integral Sin Tacc X1u 100g,https://www.mercadolibre.com.ar/galletas-redondas-csal-de-arroz-integral-sin-tacc-x1u-100g/p/MLA28863428?pdp_filters=category:MLA1423#searchVariation=MLA28863428&position=15&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,975,PURAVIDA STORE,Nuevo  |  +1000 vendidos,(107 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1600427732,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
Tostadas de Arroz Molinos Del Bosque Clasicas sabor original sin TACC 150 g,https://www.mercadolibre.com.ar/tostadas-de-arroz-molinos-del-bosque-clasicas-sabor-original-sin-tacc-150g/p/MLA16176351?pdp_filters=category:MLA1423#searchVariation=MLA16176351&position=16&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,1.510,TIENDA-EL PORTUGUÉS,Nuevo  |  +10mil vendidos,(18 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1141453087,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Panadería,Tostadas y Grisines,
Galletitas Celosas Tradicionales Semibañadas Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-celosas-tradicionales-semibanadas-galletas-dulces/p/MLA21237455?pdp_filters=category:MLA1423#searchVariation=MLA21237455&position=17&search_layout=stack&type=product&tracking_id=709e33be-4660-40c0-ae9f-f9a59dd0e315,1.678,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(61 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1328791861,2024-03-29 01:09:39,Alimentos y Bebidas,Almacén,Galletitas,nan,
