Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=5&search_layout=stack&type=product&tracking_id=bb1aad34-bdf0-4a09-a3ac-12dd12c9c1b0,7.707,MORASHOP,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1511639362,2024-04-17 17:24:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=11&search_layout=stack&type=product&tracking_id=bb1aad34-bdf0-4a09-a3ac-12dd12c9c1b0,2.754,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1167986225,2024-04-17 17:24:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te En Saquitos La Virginia Clasico X 100 Sobres,https://www.mercadolibre.com.ar/te-en-saquitos-la-virginia-clasico-x-100-sobres/p/MLA19835209#searchVariation=MLA19835209&position=3&search_layout=stack&type=product&tracking_id=bb1aad34-bdf0-4a09-a3ac-12dd12c9c1b0,3.045,Ecomodico,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1635338952,2024-04-17 17:24:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=7&search_layout=stack&type=product&tracking_id=bb1aad34-bdf0-4a09-a3ac-12dd12c9c1b0,12.042,La Franco,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1233240454,2024-04-17 17:24:09,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=50&search_layout=stack&type=item&tracking_id=bb1aad34-bdf0-4a09-a3ac-12dd12c9c1b0,9.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(+50 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-04-17 17:24:09,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Suplemento Keto Plus Diet - Dieta Avanzada !!! 60 Cápsulas Sabor Neutro,https://www.mercadolibre.com.ar/suplemento-keto-plus-diet-dieta-avanzada-60-capsulas-sabor-neutro/p/MLA25908710#searchVariation=MLA25908710&position=16&search_layout=stack&type=product&tracking_id=bb1aad34-bdf0-4a09-a3ac-12dd12c9c1b0,7.197,TIENDASUPRALIFE_SUPLEMENTSTORE,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384152713,2024-04-17 17:24:09,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Cafetera Hudson Émbolo F-228-1000 manual plateada y negra prensa francesa,https://www.mercadolibre.com.ar/cafetera-hudson-embolo-f-228-1000-manual-plateada-y-negra-prensa-francesa/p/MLA18263270#searchVariation=MLA18263270&position=13&search_layout=stack&type=product&tracking_id=bb1aad34-bdf0-4a09-a3ac-12dd12c9c1b0,24.890,HUDSON COCINA,Nuevo  |  +5mil vendidos,(+20 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1148370505,2024-04-17 17:24:09,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Cafeteras,nan
Organikal Superfoods Matcha Jengibre Y Limon X 50g,https://www.mercadolibre.com.ar/organikal-superfoods-matcha-jengibre-y-limon-x-50g/p/MLA19972700#searchVariation=MLA19972700&position=1&search_layout=stack&type=product&tracking_id=bb1aad34-bdf0-4a09-a3ac-12dd12c9c1b0,7.176,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1391211235,2024-04-17 17:24:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus En Flor Premium Deshidratado 1kg | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=4QhXxNbGcgWj37%2BmKFCHicx3Gsu0HxYJME39S24Y8yZh2%2FbtyNZ6RkNTJ1SXbv4z6wVbjlcYbEyVreblSc19YbhQDto13dPdpJNrkLsq2MEPu2HDsQcw447NI7M2hLiGgfwd8WWGC5X9qqAdpe8yQvTo67oUqzq6zNdVg5i4ulw4yo53yvDZFRyPv7CKnUTShNgpBrY6TMhn%2B3TDggqbaDY0abfFyRutmagPyRO%2B9%2FFyAWPvef%2Ft%2BvwS24CiGrINY5FJjmRfKsfpv9gjGZq1UhN2T9DPlfygyv%2BdAZc3NX9IZCBWtWIieQYvlX7jb0zSSeoaS7%2BnO62qsshlf4MtVlxI0%2BjZ0qs60Cv%2BfsuNCUER8GrlG1U%2FYp9Wf4oymyhaJjU6TljSzZbTweQc3n2ytafGInJxz0UnHjedtQyabP4mBxuaQbrEMY8oGrZra6ed%2BoCKez2tLfMi25mGpm9WtGgRQnNvJRMA3QsWjemGt%2B7kOYWve78NboyNTQMy86thVu3Swps%2F9dTzOEJXi%2FlGiaIUQaTJrNeOnk8BgTZDULjVj%2BWMIPxnN00U7jnsHBxEh9P1MuQMFBB4u6Jduxh757ekzLs9n3%2B3yDPpkG%2FXiZI9QtkdWRF6uOqdkuh90NuSP8j3%2FBLfQUbDiFWLf2%2BCXgT5PJnhxxhx50N8m9TcUDuOfRNJXm0TgigCl4ylPKmm9VxK4ETJGb%2Fz5R0a&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,33.460,SIR NEKO,Nuevo  |  +500 vendidos,(+5 disponibles),Nuevo  |  +500 vendidos,No disponible,#918534304,2024-04-17 17:24:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Blends Té En Hebras - Pack X 6 Frascos De 25g,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=0AcErkSksqotHnUEQufqNFOzwnw119teTc%2BsBT5I3itpSdSpCQvU6jCCHzb3nW7gj4Amk1QJctZOMnykqsoD9QSqiecc7P5YzNI5Vi3Q7Fg%2B4h3IEGM5IdF7PdeOgAfJHsXV%2FwIOFEV6DKzSY3F%2B%2BmbdL1soHbqH8Wv4VcuOq%2Bljz%2FAQtUYwHd5dMGcGBcMQ%2BkJINOwZdHBMgC8tstMaBroXgrsqi6i1oycghzmQp9JXh59BuDpGs1Hs%2F2T5Dwy4StiYsOaSA8tL6ypwxm3EmWNrZWw39zmVg2Veo3KrV%2FjD%2BTqIrGHQsyWbLqS4ekkb0BFBKmrQoCN76IgVqfnVKVkxemNE7cPD85p%2FV8t%2BktvRvmq7mhG94pWRlQRQr6qMp34s5%2BrLbAMsHbobUN3xfTNdXCp4w9sx99hhAOf44%2FJNrS3DKEcRUglqWaR%2FZAQ0XTEdc6ccEhv56LMTMZctKfSSBiVAm%2BaoP0LkPPdoLI8MnyujcJQ2iWYW54ol1%2FBoNhbpy86y9S8Fu0lNzga%2FrUTlfBR0VjIEEh60JySouWvxCGH9%2F0FoP%2BcF7u7RWj2fLfH3VAG55Fwtvvttvv8rhKdN80YWltVkXlpe2wQjU2KmfRa%2BORTHPbM8KVl%2BKo7GTATKHdJeYXS1jNUAKJbxPnXxCCa%2FicCeb3RVAxu%2FDIuJio9tbH%2FnmSfhTXDyIolTV33qSu4%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,23.000,M.S.ALVAREZ,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#803071098,2024-04-17 17:24:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
