Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Leche Descremada Larga Vida X 1 L Tregar ,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-x-1-l-tregar/p/MLA19939007?pdp_filters=category:MLA1403#searchVariation=MLA19939007&position=1&search_layout=stack&type=product&tracking_id=b34d46e4-093d-4a43-921a-238654663ffe,888,TAP GROCERY,Nuevo  |  +50mil vendidos,(15991 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1272805664,2024-01-26 17:40:32,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Sobres Descremada Ilolay X 30u 5g Sin Tacc,https://www.mercadolibre.com.ar/leche-en-polvo-sobres-descremada-ilolay-x-30u-5g-sin-tacc/p/MLA24750643?pdp_filters=category:MLA1403#searchVariation=MLA24750643&position=3&search_layout=stack&type=product&tracking_id=b34d46e4-093d-4a43-921a-238654663ffe,3.252,ECOMODICO,Nuevo  |  +5mil vendidos,(7 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1495963960,2024-01-26 17:40:32,Alimentos y Bebidas,Bebidas,Leche,nan,nan
Leche La Suipachense Descremada 1 Litro,https://www.mercadolibre.com.ar/leche-la-suipachense-descremada-1-litro/p/MLA29911624?pdp_filters=category:MLA1403#searchVariation=MLA29911624&position=7&search_layout=stack&type=product&tracking_id=b34d46e4-093d-4a43-921a-238654663ffe,1.024,Mayorista Masivos,Nuevo  |  +500 vendidos,(76 disponibles),Nuevo  |  +500 vendidos,No disponible,#1404320075,2024-01-26 17:40:32,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Descremada Ilolay Instantanea Sin Tacc 400 Gr,https://www.mercadolibre.com.ar/leche-en-polvo-descremada-ilolay-instantanea-sin-tacc-400-gr/p/MLA21904395?pdp_filters=category:MLA1403#searchVariation=MLA21904395&position=4&search_layout=stack&type=product&tracking_id=b34d46e4-093d-4a43-921a-238654663ffe,2.772,ECOMODICO,Nuevo  |  +1000 vendidos,(21 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1360522950,2024-01-26 17:40:32,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
Leche Descremada Larga Vida X 1 L Tregar X 2 Unidades,https://articulo.mercadolibre.com.ar/MLA-1398749337-leche-descremada-larga-vida-x-1-l-tregar-x-2-unidades-_JM#position=18&search_layout=stack&type=item&tracking_id=b34d46e4-093d-4a43-921a-238654663ffe,2.057,TAP GROCERY,Nuevo  |  +50 vendidos,(870 disponibles),Nuevo  |  +50 vendidos,No disponible,#1398749337,2024-01-26 17:40:32,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://articulo.mercadolibre.com.ar/MLA-1380323275-leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un-_JM#position=21&search_layout=stack&type=item&tracking_id=b34d46e4-093d-4a43-921a-238654663ffe,11.716,ECOMODICO,Nuevo  |  +500 vendidos,(304 disponibles),Nuevo  |  +500 vendidos,No disponible,#1380323275,2024-01-26 17:40:32,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l Pack X 6u,https://articulo.mercadolibre.com.ar/MLA-1387435187-leche-la-serenisima-descremada-zero-lactosa-1l-pack-x-6u-_JM#position=22&search_layout=stack&type=item&tracking_id=b34d46e4-093d-4a43-921a-238654663ffe,10.200,JUMBALAY,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387435187,2024-01-26 17:40:32,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
16 Cápsulas Dolce Gusto Cafe Au Lait Skinny Descremado Light,https://www.mercadolibre.com.ar/16-capsulas-dolce-gusto-cafe-au-lait-skinny-descremado-light/p/MLA19752327?pdp_filters=category:MLA1403#searchVariation=MLA19752327&position=2&search_layout=stack&type=product&tracking_id=b34d46e4-093d-4a43-921a-238654663ffe,8.823,Dolce Gusto,Nuevo  |  +10mil vendidos,(1113 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1398765577,2024-01-26 17:40:32,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Leche En Polvo Descremada Purisima Sobres 5g X 600 Unidades,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=q3t%2FXSnki7PamuoBQ%2FqCMUCaiwXPcgMZ7ScZorcFuTI%2Fw%2FAXgH7r8ZhyGa%2BiwlGLvUPTxzs6FDdSkZ78PHlLkv4CfcUZLQXzXRMiXqdntPNIG06oRACs6XeNNEtk81KQs6yVFaRdeHd%2F8%2F2NUOnC83xAnZ%2BiLClcUK5NFGoFfrwcQeHtJd7rhmHWuRkU%2BDsivRkjcgimhZSYPT08%2BQhR35FB%2Bfs7EBo8HwfpJkuyN%2BYoB9eeD8rynaOqINSNUdrOkGLY6T6BFuBk0K8Jl4ZesvWdYakZloPIXo6IHDmWvEMD1ABAaUsITXKwoEdXYaH%2FzQoT9gK753i3EmO83zYeME%2FcMOq%2FiFyM6Dyg5YQ2MtmVC0EkgT20m9BhqOMbJTgV1DHN4xloYhYTrO8XxG1WJdF9bNddcp9w2ZYzQZyel2V5i9F6gg5IEVOifHPJmpDwq6%2F%2BNNPCKo7Hik48gYLFb%2F%2FcqR6WL9jH1iok7HKyhuL7PhF4TJqtciShcy5QP%2BCptac3PvAlae1Urg4N8x%2FZo8Q23PlGgrQ50j228oTJPL1TdrC1j5anxKVm%2B4KDI0gOgzPsR3%2FfdyAXczcXUN5%2Br1afrlzb%2BAlP8Tzjzbd8Lg5S2cKJ4Fl01XeY6tNZOascLyTrMvRlMMgm0uEKd3SXWE4svvDjfKCufvwwKgByvsqI2f3382PAlGoJiA363uMyoHQI6Aw%2FEIza8YPHdSSp2bgv5oys7Q%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,56.999,PURÍSIMA OFICIAL,Nuevo  |  +5 vendidos,(991 disponibles),Nuevo  |  +5 vendidos,No disponible,#1315064433,2024-01-26 17:40:32,Alimentos y Bebidas,Almacén,Infusiones,Otras Infusiones,nan
Leche En Polvo Descremada Purisima Sticks 5gr (600 Sobres),https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=rmAefZQvOWuvNT8jtVdKZ07PtlHBIh0QhSwnCR3V%2F6sFY9MGJLbNuHgK8O%2FSb092Ybr6QzkpLwXUx9lzS3MDSh6iQQ63OVetXKKpen8v9P4Z87IrwmcddG040gR%2FKFC%2BfweAuo0Km0XW841Z2ovRQfwZIBnb7X89TfsY76eZimZ5uuHWTcQhwYgHzbqLlKh7%2B9GY%2FjJZoqtjOCNL%2FLLNc0tAV5uGH4y7A7VPsYYG2bd07RVSiIhvLeaRhP2hNcL%2FVDnTP3FtF5FAt%2Fs4abH1sr%2BB6dGmCfmH7q5MbfWHAF%2BXALTPXYwvXDXD9n0skk22NIRfftKQU8dRDzLgaLTz5Cisi5gvAoVUNrdyD30TBvqSnywzXvoxUJTMbBlHyR8k6D9dS27W3w01nBjVWevNU9x1RF2r%2Bulh0GL%2FZIppIS%2F%2FtNs5W%2BiMjDfHxMll%2FlC%2FxK6nO7ulkvxkD2SLJetihmb8%2BxhGU6inb4R%2Fm6FPSlE46I5P5ctOPlYwtsyuki8Qo5rOPLIMbDoEaeNu9V%2FGhuq31gK%2BSCoeoT%2B4QI43Cp68AT7HG1aLoxsgRtnNLrwxCuaDUzSeiS2kl2Djms11I37T2btL%2FVkIMWq7On5UFHGzy7t31MbIe7hNYbc375dwZGZMLinK6j%2BjQzE2ekbxIGxqYGgK8UiE%2BwwWMtC6Z3N%2Funi0e0uz3QFB5H5Ejozjl2R74GLdMaNhymQ7kwSh3OSIQmEEJA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,51.799,PURÍSIMA OFICIAL,Nuevo  |  +100 vendidos,(980 disponibles),Nuevo  |  +100 vendidos,No disponible,#1106607909,2024-01-26 17:40:32,Alimentos y Bebidas,Almacén,Infusiones,Otras Infusiones,nan
