Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Café Molido Tostado Suave 1933 Sin Azúcar 260gr,https://www.mercadolibre.com.ar/cafe-molido-tostado-suave-1933-sin-azucar-260gr/p/MLA23792131?pdp_filters=category:MLA1427#searchVariation=MLA23792131&position=3&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,7.260,Cafe Martinez,Nuevo  |  +1000 vendidos,(210 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1430453106,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe instantaneo sustentable Arlistán mediano,https://www.mercadolibre.com.ar/cafe-instantaneo-sustentable-arlistan-mediano/p/MLA19754817?pdp_filters=category:MLA1427#searchVariation=MLA19754817&position=6&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,4.799,TAP GROCERY,Nuevo  |  +5mil vendidos,(449 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1227952712,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA1427#searchVariation=MLA19979543&position=12&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,7.499,CAPSULANDIA,Nuevo  |  +10mil vendidos,(498 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1277672398,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
La Virginia Cafe Tostado Grano Puro Aroma X 500 Gr,https://www.mercadolibre.com.ar/la-virginia-cafe-tostado-grano-puro-aroma-x-500-gr/p/MLA19944508?pdp_filters=category:MLA1427#searchVariation=MLA19944508&position=14&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,9.686,LUIS MICHELUCCI,Nuevo  |  +10mil vendidos,(196 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1399285005,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354?pdp_filters=category:MLA1427#searchVariation=MLA28567354&position=9&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,12.490,AVFX1,Nuevo  |  +5mil vendidos,(28 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1418401439,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Morenita Cafe En Granos Tostado Colombia X 500 Gr,https://www.mercadolibre.com.ar/morenita-cafe-en-granos-tostado-colombia-x-500-gr/p/MLA19958437?pdp_filters=category:MLA1427#searchVariation=MLA19958437&position=11&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,12.640,Morenita,Nuevo  |  +5mil vendidos,(1428 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1443468634,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Molido Super Cabrales 500gr Tostado,https://www.mercadolibre.com.ar/cafe-molido-super-cabrales-500gr-tostado/p/MLA20026331?pdp_filters=category:MLA1427#searchVariation=MLA20026331&position=1&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,10.990,AVFX1,Nuevo  |  +5mil vendidos,(121 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1698275646,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cápsulas Nescafé Dolce Gusto Lungo,https://www.mercadolibre.com.ar/capsulas-nescafe-dolce-gusto-lungo/p/MLA16167699?pdp_filters=category:MLA1427#searchVariation=MLA16167699&position=7&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,11.349,Dolce Gusto,Nuevo  |  +100mil vendidos,(525 disponibles),Nuevo  |  +100mil vendidos,No disponible,#1678555784,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Cafe Martinez molido tostado tipo italiano fuerte 500g	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-500g/p/MLA20026019?pdp_filters=category:MLA1427#searchVariation=MLA20026019&position=4&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,17.900,Cafe Martinez,Nuevo  |  +1000 vendidos,(339 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293219917,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Nescafé gold 100gr,https://www.mercadolibre.com.ar/cafe-nescafe-gold-100gr/p/MLA16112959?pdp_filters=category:MLA1427#searchVariation=MLA16112959&position=5&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,13.785,TUPIXIE,Nuevo  |  +10mil vendidos,(2 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1388091661,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Tostado Molido Espresso La Virginia 500 G Sin Tacc,https://www.mercadolibre.com.ar/cafe-tostado-molido-espresso-la-virginia-500-g-sin-tacc/p/MLA20732424?pdp_filters=category:MLA1427#searchVariation=MLA20732424&position=8&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,9.492,TOYS_ARGENTINA,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1714276596,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Dolce Gusto Cortado Espresso Nescafe 16 Capsulas,https://www.mercadolibre.com.ar/dolce-gusto-cortado-espresso-nescafe-16-capsulas/p/MLA19629590?pdp_filters=category:MLA1427#searchVariation=MLA19629590&position=2&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,13.959,SUPLEMENTOSCCL,Nuevo  |  +100mil vendidos,(3 disponibles),Nuevo  |  +100mil vendidos,No disponible,#1602997828,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA1427#searchVariation=MLA20721602&position=13&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,16.800,Cafe Martinez,Nuevo  |  +1000 vendidos,(643 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe tostado en grano expresso Bonafide X 1 Kg,https://www.mercadolibre.com.ar/cafe-tostado-en-grano-expresso-bonafide-x-1-kg/p/MLA19979571?pdp_filters=category:MLA1427#searchVariation=MLA19979571&position=27&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,35.000,BONAFIDE ONLINE,Nuevo  |  +50mil vendidos,(2123 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1412732322,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
"Cafe Nescafé Clásico X 1 Kg, Nestlé, Café Instantáneo",https://www.mercadolibre.com.ar/cafe-nescafe-clasico-x-1-kg-nestle-cafe-instantaneo/p/MLA22834232?pdp_filters=category:MLA1427#searchVariation=MLA22834232&position=17&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,35.950,NUTRISERVICESRL,Nuevo  |  +1000 vendidos,(45 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1372484559,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Café Illy Molido Espresso Tostado Clásico Blend 100% Arábica,https://www.mercadolibre.com.ar/cafe-illy-molido-espresso-tostado-clasico-blend-100-arabica/p/MLA19937587?pdp_filters=category:MLA1427#searchVariation=MLA19937587&position=15&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,10.427,CONFECTIONERY FINE FOODS,Nuevo  |  +5mil vendidos,(17 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1286885126,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
La Virginia Cafe En Capsulas Espresso Equilibrado N7 10 Cap,https://www.mercadolibre.com.ar/la-virginia-cafe-en-capsulas-espresso-equilibrado-n7-10-cap/p/MLA16167627?pdp_filters=category:MLA1427#searchVariation=MLA16167627&position=16&search_layout=stack&type=product&tracking_id=ff40bdc1-0a54-4a7c-b759-470c9b3d8928,5.007,Ecomodico,Nuevo  |  +50mil vendidos,(88 disponibles),Nuevo  |  +50mil vendidos,No disponible,#909810194,2024-03-31 00:51:47,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
