Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=2&search_layout=stack&type=product&tracking_id=6ea3e466-a679-4168-b576-150a6d1d6de8,2.657,CAPSULANDIA,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1167986225,2024-05-18 15:30:51,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te En Saquitos La Virginia Clasico X 100 Sobres,https://www.mercadolibre.com.ar/te-en-saquitos-la-virginia-clasico-x-100-sobres/p/MLA19835209#searchVariation=MLA19835209&position=1&search_layout=stack&type=product&tracking_id=6ea3e466-a679-4168-b576-150a6d1d6de8,2.832,Ecomodico,Nuevo  |  +5mil vendidos,(+20 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1635338952,2024-05-18 15:30:51,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Surtido Hierbas Heredia X 25 Saquitos,https://www.mercadolibre.com.ar/te-surtido-hierbas-heredia-x-25-saquitos/p/MLA19900654#searchVariation=MLA19900654&position=4&search_layout=stack&type=product&tracking_id=6ea3e466-a679-4168-b576-150a6d1d6de8,2.580,GREENANDML,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1656542100,2024-05-18 15:30:51,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=48&search_layout=stack&type=item&tracking_id=6ea3e466-a679-4168-b576-150a6d1d6de8,9.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(+50 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-05-18 15:30:51,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=5&search_layout=stack&type=product&tracking_id=6ea3e466-a679-4168-b576-150a6d1d6de8,8.839,USINA BIENESTAR,Nuevo  |  +10mil vendidos,(3 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1373491181,2024-05-18 15:30:51,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mate Pampa Xl Boca Juniors + Bombilla Térmico Xeneize Cabj Color Azul,https://www.mercadolibre.com.ar/mate-pampa-xl-boca-juniors-bombilla-termico-xeneize-cabj-color-azul/p/MLA29500138#searchVariation=MLA29500138&position=6&search_layout=stack&type=product&tracking_id=6ea3e466-a679-4168-b576-150a6d1d6de8,33.159,SILMAR BAZAR,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1402975247,2024-05-18 15:30:51,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Mates
Capsulas Recargables Caffettino x 4Uni Compatibles Nespresso,https://www.mercadolibre.com.ar/capsulas-recargables-caffettino-x-4uni-compatibles-nespresso/p/MLA23532308#searchVariation=MLA23532308&position=3&search_layout=stack&type=product&tracking_id=6ea3e466-a679-4168-b576-150a6d1d6de8,11.316,BLIP,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1372355893,2024-05-18 15:30:51,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Te Divina (pierde De Peso De Forma Natural ) 1 Semana Detox,https://articulo.mercadolibre.com.ar/MLA-1758738330-te-divina-pierde-de-peso-de-forma-natural-1-semana-detox-_JM#position=49&search_layout=stack&type=item&tracking_id=6ea3e466-a679-4168-b576-150a6d1d6de8,28.000,CISK20240407163331,Nuevo  |  +100 vendidos,(5 disponibles),Nuevo  |  +100 vendidos,No disponible,#1758738330,2024-05-18 15:30:51,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus En Flor Premium Deshidratado 1kg | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=%2Fo9IrkqVGgsu6n1MScKGQURWare3QTzT%2B%2FlWBpj%2FTvHnsnZ1GJHyDSbEnS%2FLWkX%2BYvRKEW5OoGBXUf1TM3vCgPd3ewZ3cQ1oWDoiRCqpP4PJikaeOWQBwAehWqKMOGi2S4JrkvyibotK6WefrrlNfygi1oMrSQk%2FMwGiqq%2BjxmHxR9Mm28hF7Lkix%2BQYSK6BWZoE1907X9H0t9su5QwUKE%2BPpuJSwtkBQ18brsiJdkKipXxbmK1KW5BX9CRq1TAROkKC16TRplY0z73sUd1heyq0KHTMiMG35%2BkINyHqgkBkTfJKr2DzSqRksAqv4STNJldV3rBFOJQWbf0t%2FDwqUgGMEqa3ABhjzV%2FzCiSPNNReXcPHwJ9TIATpLOEf4rHHZYa1EPeHVHPk6XpIURp2nQvt9vQSHUfEJpxjRCYGZBpcJovpa%2BI7woTd5b%2BjKgiNs7XgBS6rNYkkBxaKZlb5rO6xsScIuKPEa5QCmEvHQ92sN54ZLW00IAqNhZO1pGb6dvdXZVzYJpyckvhI7d%2FFuoeZCMRC%2FMT7ilaahmHqaVCLGXuXwIWxAjw82aaVZnwmKobUUPEPbAo7FLY%2FbSMY3Ztf%2F1NO%2BxNFomD%2FgibpwgzLGmdn0jEsisbVhvATiaB5bibpPm1QaQKciLEoa62y7yfWGZkdGphjdVqhVLTDLUSlKcL%2BWDFgwdXVKNLutZg7TmKBnzcu%2F0CpOQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,32.456,SIR NEKO,Nuevo  |  +500 vendidos,(+10 disponibles),Nuevo  |  +500 vendidos,No disponible,#918534304,2024-05-18 15:30:51,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Pack X6: Te Inti Zen Y Chamana -  A Elección 100% Natural,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=6XiQplIAfNctK2JXxMm3ZjNvh8E8ftQuyfSUMgpJM7jZ%2B%2F%2Fd%2FH9aiSE5JkGcZk45y4EpXe8W19ROF2hfyMT8Hnn5NDkuB4JFcICXDAkEG8MRyBltc4jBfQ%2B9YVFVgcZVZvYLP96cEE8JG2%2Fd%2FQ7fJ2yH7OW4cPFEm9RcvlOUeFUin2FgxDM8rKI3S2KrN7bBY2cIFiw8nnQvMuoktsJi4OC7NK4lyZd7RWb0tzv6Dab0rtl6aElJv8gR9HaYoh4zBoafeT1zKPrVZvPOJ2OFpAMn7MljBspfvX9fLVVJRWor1l638hVIlicT4QRg%2FxSJSnD%2FZdHNzKCgagtnbYkeG3KadhXuZfe3lmXuBlP7JVPrGmav61ENef5%2BM6hSEv0xPIronYGIWQgY2UFjcCp8dE%2FIPICgwI3FCt1uI6KwnEWer4qNuLxEZZwpUAXU%2BloFIa6YHha9bOCgDc3WY%2FUWkkA4SHonRknIlzlv1WHhm25gAPgQFydyy%2F%2FEQXcMRsN5AgRpNRmWr5dModg5ALYfS60dARIGfvLt7mCTRJFwod8%2Fdj73ugSJV%2BS%2F8QhS8dpVWnUvY%2Bmy7C%2FPHwiAE0duBL3gUhcSX8U%2BqFgW8V4DqyI1cVLpa4RWXoV4Yp9cUWBFykwe9VcgK46khvUNTGwT6wjIo3lP14dskiFjxBBPxdhub5Pxu9liZxe1NjmJcyliKRpWb7%2FIhjJ7OLRh4ReIXQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,22.410,TIENDA ANDALHUE,Nuevo  |  +5mil vendidos,(+5 disponibles),Nuevo  |  +5mil vendidos,No disponible,#686987897,2024-05-18 15:30:51,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus Para Infusiones. Flor De Jamaica. 100grs ,https://articulo.mercadolibre.com.ar/MLA-871863001-hibiscus-para-infusiones-flor-de-jamaica-100grs-_JM#position=50&search_layout=stack&type=item&tracking_id=6ea3e466-a679-4168-b576-150a6d1d6de8,6.990,TIENDA-SANA,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#871863001,2024-05-18 15:30:51,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mochila Matera Austral Bolso Porta Termo Hasta 1.9lts Madu Color Negro,https://www.mercadolibre.com.ar/mochila-matera-austral-bolso-porta-termo-hasta-19lts-madu-color-negro/p/MLA29472219#searchVariation=MLA29472219&position=8&search_layout=stack&type=product&tracking_id=6ea3e466-a679-4168-b576-150a6d1d6de8,22.950,TIENDA MADU,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1620307424,2024-05-18 15:30:51,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Bolsos Materos
