Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=2&search_layout=stack&type=product&tracking_id=c0bf43b5-8fd9-4262-bf71-5be467f38c48,7.500,MORASHOP,Nuevo  |  +10mil vendidos,(194 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1511639362,2024-03-30 00:07:36,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te En Saquitos La Virginia Clasico X 100 Sobres,https://www.mercadolibre.com.ar/te-en-saquitos-la-virginia-clasico-x-100-sobres/p/MLA19835209#searchVariation=MLA19835209&position=5&search_layout=stack&type=product&tracking_id=c0bf43b5-8fd9-4262-bf71-5be467f38c48,2.832,Ecomodico,Nuevo  |  +5mil vendidos,(77 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1635338952,2024-03-30 00:07:36,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=8&search_layout=stack&type=product&tracking_id=c0bf43b5-8fd9-4262-bf71-5be467f38c48,2.801,CAPSULANDIA,Nuevo  |  +1000 vendidos,(207 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1167986225,2024-03-30 00:07:36,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mochila Matera Austral Bolso Porta Termo Hasta 1.9lts Madu Color Negro,https://www.mercadolibre.com.ar/mochila-matera-austral-bolso-porta-termo-hasta-19lts-madu-color-negro/p/MLA29472219#searchVariation=MLA29472219&position=30&search_layout=stack&type=product&tracking_id=c0bf43b5-8fd9-4262-bf71-5be467f38c48,19.507,TIENDA MADU,Nuevo  |  +500 vendidos,(91 disponibles),Nuevo  |  +500 vendidos,No disponible,#1620307424,2024-03-30 00:07:36,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Bolsos Materos
Té Twinings Earl Grey 50 Saquitos ,https://www.mercadolibre.com.ar/te-twinings-earl-grey-50-saquitos/p/MLA19735219#searchVariation=MLA19735219&position=25&search_layout=stack&type=product&tracking_id=c0bf43b5-8fd9-4262-bf71-5be467f38c48,18.410,LUIS MICHELUCCI,Nuevo  |  +5mil vendidos,(8 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1416024075,2024-03-30 00:07:36,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Té Verde Tradicional Tucanguá - 100% Natural Y Saludable,https://www.mercadolibre.com.ar/te-verde-tradicional-tucangua-100-natural-y-saludable/p/MLA28875553#searchVariation=MLA28875553&position=13&search_layout=stack&type=product&tracking_id=c0bf43b5-8fd9-4262-bf71-5be467f38c48,700,TIENDA ANDALHUE,Nuevo  |  +100 vendidos,(41 disponibles),Nuevo  |  +100 vendidos,No disponible,#1405570485,2024-03-30 00:07:36,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Cafetera Embolo Prensa Francesa De 800 Ml De Gran Calidad,https://www.mercadolibre.com.ar/cafetera-embolo-prensa-francesa-de-800-ml-de-gran-calidad/p/MLA24394459#searchVariation=MLA24394459&position=17&search_layout=stack&type=product&tracking_id=c0bf43b5-8fd9-4262-bf71-5be467f38c48,14.799,FOR HOME,Nuevo  |  +1000 vendidos,(42 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1446392826,2024-03-30 00:07:36,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Cafeteras,nan
Organikal Superfoods Matcha Jengibre Y Limon X 50g,https://www.mercadolibre.com.ar/organikal-superfoods-matcha-jengibre-y-limon-x-50g/p/MLA19972700#searchVariation=MLA19972700&position=1&search_layout=stack&type=product&tracking_id=c0bf43b5-8fd9-4262-bf71-5be467f38c48,7.224,OLIVOSYVIÑEDOS,Nuevo  |  +1000 vendidos,(26 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1578019634,2024-03-30 00:07:36,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Oolong Azul En Hebras Premium 500g | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=dX0JgEkyMr5Ec1u2J0C5ezkElQR7zxSCC%2FIzaG4R6lAJKtriNRMrl%2Fr1RcQo%2FuCKgOR9V1ydfWYuPIjqoLDrvNno0GNMPGXqfltMqdnw%2BUmE9SUuQWIiOrAEKNIMXc%2Fg8skYEm0AkthSiXxw5S8kcRKOzyurNr06g4PMJ6QFBppzTALyxTGDokFdE6E3vge3kzfKyjagYe0wYA4rYrv9WUcnmURm5W6T1pmV20ywtWX%2Fpw%2Bq1MdaqSXU9u2e5lWMwCB0KcmSjHGCettd%2Fv00LnURagbrhsyXjlUtH3Xt3NEdhGsmNhI3F3VEX6aiytzkkBOv021LeqiHin4l1L7Jm36rO7Af1FyfHWW0S0qkSU0ZH6WoalYLKuRCz4wJoYoGY9d5CwdOGS84zBRfuvymXOv0VXNcvfr3bk8QIdh0NDFJmI2Q6LOh2lQRoONvo2CmfWkeHEOeW8l%2BdvS34KnOMhB%2F3MuyVAnOvG0TdrFcGyPU30o1s48h%2BrFzfBn8vxhC%2BxT%2BYX4f1vDEkXi34NxPyUvl0yUIXkGeHjKAgassOfJiKnPDp%2BMDKeDaXc4RebA1TbsyC18DmFcXP3Vd5tPvrDft6HJBj4Y%2BzOALeO%2BgEKJHEHlnAc63pQMmhRVTZisNDbWUxzhGopo%2F9x%2FyVxN9VNSsuGUMj%2F1gGglSOgGnKAOXJSYEQINhBRe1cdl0HNU1pBC%2FxlHHxw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,18.850,SIR NEKO,Nuevo  |  +25 vendidos,(8 disponibles),Nuevo  |  +25 vendidos,No disponible,#929001590,2024-03-30 00:07:36,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Twinings Caja X10 Saquitos - Tienda Deli,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=QLPbAVfw0j1yIRDiDEVH9SNpEb0QX3hK0oERPMjyKb4lKmMTLNKeUyVekb4BVfLfT4SDEKkoA4qtIAv60KhptvKg70HOVfL%2Fjk4Y52khk1A3PHxbGB1%2FZQcFhHSL7Lku9l7x1OQruHvAC%2Fn8MGxL7TxLVdZk8v6KdlKZdElPIYrgPKKjqePp1OMZ3rF%2FDfWli4cJv3tkh4WlU%2BSJM7SP%2Fu7GhvNTc6P6osfHDht4wfsawkysy2A3LST%2BMOvBn3pkP8G5gfvd4Bx%2BME90TmEjQh1ycFlZ6REuYK5BUemDsMAS2zhly3sw%2BSH%2FWAWCk9UdOqlLVlCr%2FMATVHSs%2BBMsRRWRf9%2BXVKmBq%2F0mBxEhL5hdtWxxq%2BtSq1o3ZV9KBh3QmcCCwoNSMRRqMNCZIEY7ZW2j9IjvZleEiX1ANSzLz0Iu3CQwncAnKGowf8etoc72ZKm7JuzLrnd4kTmAPd3XJQVRvoIsaIIdZFx1TQ3VnVXMYSIJBY5ud1TEnRWQsnnVILVYA4Ipu3wJzdl%2FVIRT3KLfpb%2Fyl%2BIaIVjxbZtalEvpWy%2BhRbgW0r%2BFazUkx6%2BSJDguxsIVgOaFLJKk5MlzAA%2B2bY1rBmhy3G6P%2F5U23pu2BUMOvdmyPof4DCGvh%2B8q9jJ%2FFvliXVXH5Y7YvS2lbWPajdRQMbjCwZy3ezepJNB%2FmJ3JtT9mOglsJaN8JpDW5Dl7dSYgtk3yji3TUgy%2BVfc1YIq4fDuI5P68ayG0mqTX3AarbGX5%2F1xCyYBIVGZlwoNQlNap6A2KOVbCqazaxheRXdN42Jkh&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,6.990,TIENDADELI.AR,Nuevo  |  +100 vendidos,(23 disponibles),Nuevo  |  +100 vendidos,No disponible,#1401412870,2024-03-30 00:07:36,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
