Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Capelettini Lucchetti Lucchettinis Jamon Y Queso X 500g,https://www.mercadolibre.com.ar/capelettini-lucchetti-lucchettinis-jamon-y-queso-x-500g/p/MLA21459203?pdp_filters=category:MLA1403#searchVariation=MLA21459203&position=5&search_layout=stack&type=product&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,2.890,Ecomodico,Nuevo  |  +10mil vendidos,(165 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1518066486,2024-03-25 10:44:48,Alimentos y Bebidas,Almacén,Pastas,nan
Galletitas Kesitas Queso Caja 125g Bagley,https://www.mercadolibre.com.ar/galletitas-kesitas-queso-caja-125g-bagley/p/MLA19531318?pdp_filters=category:MLA1403#searchVariation=MLA19531318&position=7&search_layout=stack&type=product&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,1.380,AEH MALL,Nuevo  |  +5mil vendidos,(5 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1416871525,2024-03-25 10:44:48,Alimentos y Bebidas,Almacén,Galletitas,nan
Oferta! Cintitas Crocantes Tostex Talitas De Provoleta 125g,https://articulo.mercadolibre.com.ar/MLA-1275412937-oferta-cintitas-crocantes-tostex-talitas-de-provoleta-125g-_JM#position=25&search_layout=stack&type=item&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(140 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1275412937,2024-03-25 10:44:48,Alimentos y Bebidas,Almacén,Galletitas,nan
Queso Rallado X 1 Kg La Quesera,https://www.mercadolibre.com.ar/queso-rallado-x-1-kg-la-quesera/p/MLA24833708?pdp_filters=category:MLA1403#searchVariation=MLA24833708&position=12&search_layout=stack&type=product&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,12.939,Provifood,Nuevo  |  +100 vendidos,(5 disponibles),Nuevo  |  +100 vendidos,No disponible,#1379232893,2024-03-25 10:44:48,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado Individual (100 Unid. X 8 Gr C/una) La Quesera,https://articulo.mercadolibre.com.ar/MLA-932572679-queso-rallado-individual-100-unid-x-8-gr-cuna-la-quesera-_JM#position=26&search_layout=stack&type=item&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,15.551,Provifood,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#932572679,2024-03-25 10:44:48,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado Individual 100 Sobres De 8 G,https://www.mercadolibre.com.ar/queso-rallado-individual-100-sobres-de-8-g/p/MLA24833707?pdp_filters=category:MLA1403#searchVariation=MLA24833707&position=11&search_layout=stack&type=product&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,13.960,GABY_ROVEGNOSICA,Nuevo  |  +100 vendidos,(15 disponibles),Nuevo  |  +100 vendidos,No disponible,#1461443468,2024-03-25 10:44:48,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado La Quesera Bolsa x 3 Kg,https://www.mercadolibre.com.ar/queso-rallado-la-quesera-bolsa-x-3-kg/p/MLA24748688?pdp_filters=category:MLA1403#searchVariation=MLA24748688&position=17&search_layout=stack&type=product&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,38.893,Provifood,Nuevo  |  +50 vendidos,(4 disponibles),Nuevo  |  +50 vendidos,No disponible,#1404377091,2024-03-25 10:44:48,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado X 100 Gr La Quesera ( X 6 Unidades),https://www.mercadolibre.com.ar/queso-rallado-x-100-gr-la-quesera-x-6-unidades/p/MLA24833709?pdp_filters=category:MLA1403#searchVariation=MLA24833709&position=23&search_layout=stack&type=product&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,8.746,Provifood,Nuevo  |  +100 vendidos,(4 disponibles),Nuevo  |  +100 vendidos,No disponible,#1458238748,2024-03-25 10:44:48,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Sabor Queso Parmesano X 1 Kg (1%),https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=jHl%2FYfXbZ5KLYI4PdxEaa%2B9EHKc74SOu90GXi6N0eUx2%2Fqsh6jlf4mrFo9L3tjRDAHLQpI8wbi6RO2AEUtwZA%2Bh0Dk2o45rYa3YKifhcVDCOZSvsLTNKd9fVwITrZDLJmNDAYEEYDFKIsggOcMvY1aELOPeV5TxJSt6KIZCBDB8Ie%2BeubIvk6VuGx4oqCifyGnPvCm2AAg4vbgiClqJO3RgFBl2X1AylhrGh%2BpMoK9lWMWb5bGJWSJLFUoeK7Kt6d6PstdklAzWq7%2Fq8pKFsqkw6rFzTGsbnqnCuJd9QVjo2rTu4SHDwPLft7%2FjAWrpyejWRr2p0hY4I7UFlF4eqU%2FPME4tYx49iHcqzS35Xzpu5Qj4kdFLwthcoGkq0IZaqeSud4Eyu40HddzDLzrm6Mc2rmvepdnbhtO6qPuL7thv8aG7bMM%2FxHYPp6EScCjAEJ1v7JXsPK8ncPav%2BvGcPBZaUhyyvy60sRyfXwI2%2Fml8ERkS3w1NtJwlhHnn61jxWBC5hiiL9SnuXsS8gOtZPpJ7OuhFnGU7dKE3oXiyORXqF4K4x%2BY3v1IeXNeqIXV3sjDT%2FqbF%2BxPJ9L56wvPtlEQ7P28KTtrWTtkiuEuB05H%2F2BsmWoBHuxJdg7A%2FHPpvtfzJvWn5WNxqpS6ys0jd7eay%2BvUo5sxEjnLitwG3Q47vUwUFGuUFbjw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,8.280,SABORIGALSA,Nuevo  |  +1000 vendidos,(9 disponibles),Nuevo  |  +1000 vendidos,No disponible,#788282736,2024-03-25 10:44:48,Alimentos y Bebidas,Almacén,Salsas y Condimentos,Saborizantes Salados
Vino Tinto López Cabernet. Sauv. 6u X 750ml De Bodegas Lopez,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=lYOpQPuaPa%2F8WPoBv1o7F64ZWNL7PdwXxmq51j4kdt%2BzRUnaUrNSeraSRC9BsW%2BaVdZ9%2Ftbvio%2B5e21oERpVER7rXHOd6ek6WbGX8kcH8Dgk2ui4ACSDE9XV4wT86wVOnqksBtHEvMCJC8RPukIwG2vSH0mMIrqq2KP3BdANCik%2FmvYPeNkxMH42ZTswmQrpq94AXOd9n5VAEPoReWeAmB58JPBcc1KdXf1uhnD3fH5GPIvcisCB02j8Ae8NzUZOhZUw1L2EgGkb10wwpDnDadA9QSNjLjBdapKlh0tBijRpX%2FZGZzftr1Cb3F2jMYj28XV2PCDtp7y%2BJ%2FXKjW9MLSLeJo2HumfF80p%2FjaPH61Wnsd7Y%2BREmW%2BRDzxvMOe7%2BYa8o86k%2BTMbZM5%2FcJqgaDo4YMTF3fiDLtOa6dI2nPR2mDs4ULEiLtJJ%2FGX1lGUXxa1vOZYXKacYiaxrERx9k2iICndIjRPyfi9%2FAMBCxibnHsa870XLwbnxA4VupHi0xp9aPhYqd%2F8JEqBrd5PFrY2Mq9YDV10DLpNl60jGe9wkr5btUIin6FBfbr8dFEkvXu5tenr0Byz8P%2BVT4R2Ul4wj%2FZJJcGb3YpjIgcby0Y7xgJt6JUezrar92mciPPXz%2BT5NLQLO3mYJ0cvAI9bhepouLcocn9%2F3G5zG2xqGuHjYe4IkLgiU0iDmfk%2F%2B9kTWSpxJDGnYf3Ky6HXURWcPMW6eWcsEp&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,23.964,RINCON LOPEZ,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#853729833,2024-03-25 10:44:48,Alimentos y Bebidas,Bebidas,Vinos y Espumantes,Vinos
Queso Serenisima Reggianito Rallado Sobre 35grs Pack 10 Unid,https://www.mercadolibre.com.ar/queso-serenisima-reggianito-rallado-sobre-35grs-pack-10-unid/p/MLA26287234?pdp_filters=category:MLA1403#searchVariation=MLA26287234&position=22&search_layout=stack&type=product&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,13.031,Mayorista Masivos,Nuevo  |  +100 vendidos,(9 disponibles),Nuevo  |  +100 vendidos,No disponible,#1479309264,2024-03-25 10:44:48,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Cremoso Punta Del Agua ,https://articulo.mercadolibre.com.ar/MLA-931683732-cremoso-punta-del-agua-_JM#position=27&search_layout=stack&type=item&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,5.600,DOCAMPOS1417,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#931683732,2024-03-25 10:44:48,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Sabor Queso Parmesano X 1 Kg (1%),https://articulo.mercadolibre.com.ar/MLA-788282736-sabor-queso-parmesano-x-1-kg-1-_JM#position=28&search_layout=stack&type=item&tracking_id=972ce14b-5571-467b-bd28-d5cff0699b13,8.280,SABORIGALSA,Nuevo  |  +1000 vendidos,(9 disponibles),Nuevo  |  +1000 vendidos,No disponible,#788282736,2024-03-25 10:44:48,Alimentos y Bebidas,Almacén,Salsas y Condimentos,Saborizantes Salados
