Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=2&search_layout=stack&type=product&tracking_id=a767293e-a8ed-47a5-a077-ecfa4fc7649e,2.801,CAPSULANDIA,Nuevo  |  +1000 vendidos,(164 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1167986225,2024-03-24 19:34:38,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Infusion Saint Gottard 5 Variedades Frutales X 20 Saquitos,https://www.mercadolibre.com.ar/infusion-saint-gottard-5-variedades-frutales-x-20-saquitos/p/MLA19791701#searchVariation=MLA19791701&position=3&search_layout=stack&type=product&tracking_id=a767293e-a8ed-47a5-a077-ecfa4fc7649e,5.375,TAP GROCERY,Nuevo  |  +1000 vendidos,(12 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1255393447,2024-03-24 19:34:38,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Infusión Saint Gottard Frutos Del Bosque X 20 Saquitos,https://www.mercadolibre.com.ar/infusion-saint-gottard-frutos-del-bosque-x-20-saquitos/p/MLA20722766#searchVariation=MLA20722766&position=4&search_layout=stack&type=product&tracking_id=a767293e-a8ed-47a5-a077-ecfa4fc7649e,3.950,CONFECTIONERY FINE FOODS,Nuevo  |  +1000 vendidos,(20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293270373,2024-03-24 19:34:38,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=51&search_layout=stack&type=item&tracking_id=a767293e-a8ed-47a5-a077-ecfa4fc7649e,8.850,TEES FACTORY,Nuevo  |  +100mil vendidos,(578 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-03-24 19:34:38,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Suplemento En Polvo Star Nutrition Pre Entreno Pump V8 X 285 Gr Sabor Grape attack,https://www.mercadolibre.com.ar/suplemento-en-polvo-star-nutrition-pre-entreno-pump-v8-x-285-gr-sabor-grape-attack/p/MLA24200541#searchVariation=MLA24200541&position=5&search_layout=stack&type=product&tracking_id=a767293e-a8ed-47a5-a077-ecfa4fc7649e,21.497,STIDIGITAL ,Nuevo  |  +500 vendidos,(20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1514812022,2024-03-24 19:34:38,Deportes y Fitness,Suplementos y Shakers,Suplementos Deportivos,na,nan
Vaso Térmico Acero Inoxidable Discovery 500 Ml Frío Calor Para Café Té Infusiones Bebidas Tapa Hermética 16439 Negro,https://www.mercadolibre.com.ar/vaso-termico-acero-inoxidable-discovery-500-ml-frio-calor-para-cafe-te-infusiones-bebidas-tapa-hermetica-16439-negro/p/MLA34115373#searchVariation=MLA34115373&position=6&search_layout=stack&type=product&tracking_id=a767293e-a8ed-47a5-a077-ecfa4fc7649e,23.389,GRANPARANAOUTDOORS,Nuevo  |  +50 vendidos,(58 disponibles),Nuevo  |  +50 vendidos,No disponible,#1696239044,2024-03-24 19:34:38,Deportes y Fitness,"Camping, Caza y Pesca",Accesorios de Camping,Recipientes Térmicos,Vasos Térmicos
Suplemento Keto Plus Diet - Dieta Avanzada !!! 60 Cápsulas Sabor Neutro,https://www.mercadolibre.com.ar/suplemento-keto-plus-diet-dieta-avanzada-60-capsulas-sabor-neutro/p/MLA25908710#searchVariation=MLA25908710&position=7&search_layout=stack&type=product&tracking_id=a767293e-a8ed-47a5-a077-ecfa4fc7649e,7.997,TIENDASUPRALIFE_SUPLEMENTSTORE,Nuevo  |  +1000 vendidos,(59 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384152713,2024-03-24 19:34:38,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=8&search_layout=stack&type=product&tracking_id=a767293e-a8ed-47a5-a077-ecfa4fc7649e,11.961,Farmacias Selma,Nuevo  |  +10mil vendidos,(42 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1210462303,2024-03-24 19:34:38,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Hibiscus En Flor Premium Deshidratado 1kg | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=xoTqND4SvZGPk64zxeKurqpSWE6AVUyDkjxHueqFuwF4rOaaReJwMc87Db1TYLyozPBgNSkS74PZRKRlx3%2FQWyyEUUaMeshSY8Rzrpupl5dvTa5ArvpSqDcQ44o8thXHZViufNzHn9abAsxa0y%2Fb8qfKJHAKb8ywGW72WOc%2Bb8TPxjOr87RkN6SozQNG%2FEl8RGoGhgotxSdzjeABJEF5jMUDGC34jK%2F1zS45PBDHi3zS8Withz%2Bfp%2BdvD4gVWWonnuKIeMcp6R9DeDyMu8tAe5ddXLnf0T%2BLafGQP2ZKtdPvVL9VVCf9e5i%2BNbc35JS%2BEHIZUkuSlYXqGt8yT7RYOnkizk8vvrO0mW1fysoAHYzIbu4kp1BhTbAw%2BWdztJNThN6K5xVK9ZsgHC0ZVzQGK3A9mzhOIJr8FCvzaJgQffuU6Luihch1VRdy%2Fp3ZhbJ5HDhfkMm%2B3mE%2Fzf7ysSm10V87Ui3RBDEHGwV2EMbPlkKVBSnqvFJRSZIZkIupds7OBC7CfgDwVqT0sm99q9ug2YjyrxUsY3EsyVTsnMyeLwgudBJjzsC26s9q%2F%2B%2FWJoeCkN8xwqRx2DcrszZ12dlB7epK%2BZEc%2FVipdbhdQm0tFOeq7ogqGxax4ntFCuAH7M1XHMVVuzGjUCttokC1xzqHPjNwtChAs38XEludGupDylOtVJtk0777lyR%2BRPAbRl98e9rqVCjeJCEQbSo%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,37.080,SIR NEKO,Nuevo  |  +100 vendidos,(4 disponibles),Nuevo  |  +100 vendidos,No disponible,#918534304,2024-03-24 19:34:38,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=aEsUwheAE5zEdYCdjebmy8X2ODNaIPT0sEsh2bvhIbJ48ECkhM6pHwZpeWrAznN%2FPKPxGbJCxiRhmd6yQurez3pRT1AFLM3tnOEeKGrCyuzq9Llz9UA7Oz7YMVleicr8dazvYtINDlLRoMWBksNpQ65JVW4lg04LvnOCYbNhuopCDuSA%2Bw8mESpfF%2B7PJWpPEXRWFtCa9G5Fv6yr%2FPz%2BCYypn7zWU48H%2FyCLwtTIjut4my3SsOQAtjypBuFXkVf9Q35Zpp%2BaMTwAviMa1W3jyGHP4kcAKAcSF7ZYhxvs9aGwhFWcAPLi%2F1tMXbhVUcvYnwQyrkZ4RRd8MvyHXD4LgH92gdMBHcoqk%2FrLEwhc%2BiznSl6pX5EtnmijuxcdlyyD2324rmxTKz4wMF%2FDIjX92lNFO9LPh5siuV2Rf1SGFTdn9UFBXJUPxUUcVjwZCqsgMuYxbvLR%2BdwYW0CqiJomIk2Brnsp6%2BhpTwVeQm8L3TbkvZSnZj8I9wDOy8veaPB95PJYv5ehVgn8UScRqdNt9R7zsgHB81UJ3SdJvG4LIbo7DEjDNrMawRr0ODYXlrNB1ObPtFEtz%2FCexeQP29zbPgKzKr85ET5BoWBYYWJw7I7Xfd806o2HiBYzAt%2B%2B7KUPq%2Bz97bDBadvmQuPuu54xF7FrCCR7%2FtenOiiJHnS4yDVADu7f61ul%2Fy%2FH5j7chOpKh4Zm&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,8.850,TEES FACTORY,Nuevo  |  +100mil vendidos,(578 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-03-24 19:34:38,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
