Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Agua Sierra De Los Padres 600cc,https://articulo.mercadolibre.com.ar/MLA-1172769241-agua-sierra-de-los-padres-600cc-_JM#position=45&search_layout=stack&type=item&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,493,Mayorista Masivos,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1172769241,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Agua Villavicencio Sin Gas 1,5 Litros",https://www.mercadolibre.com.ar/agua-villavicencio-sin-gas-15-litros/p/MLA19737999?pdp_filters=category:MLA413907#searchVariation=MLA19737999&position=34&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,2.360,TAP GROCERY,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1223519006,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Villavicencio Sport Cap 750 Cc,https://www.mercadolibre.com.ar/agua-villavicencio-sport-cap-750-cc/p/MLA19737992?pdp_filters=category:MLA413907#searchVariation=MLA19737992&position=29&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,2.955,TAP GROCERY,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1223027468,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Glaciar+ Defense 750ml X1,https://www.mercadolibre.com.ar/agua-mineral-glaciar-defense-750ml-x1/p/MLA29666966?pdp_filters=category:MLA413907#searchVariation=MLA29666966&position=30&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,1.018,Cervecería y Maltería Quilmes,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1413967165,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Soda Ivess Sifon 2 Litros,https://articulo.mercadolibre.com.ar/MLA-1394867447-soda-ivess-sifon-2-litros-_JM#position=46&search_layout=stack&type=item&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,1.760,ARTICULOS MOHE,Nuevo  |  +500 vendidos,(2 disponibles),Nuevo  |  +500 vendidos,No disponible,#1394867447,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Sin Gas Palau Hipertermal - 01mercado,https://www.mercadolibre.com.ar/agua-mineral-sin-gas-palau-hipertermal-01mercado/p/MLA29001397?pdp_filters=category:MLA413907#searchVariation=MLA29001397&position=31&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,1.398,01ALMACEN,Nuevo  |  3 vendidos,(+50 disponibles),Nuevo  |  3 vendidos,No disponible,#1421993937,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Glaciar Sin Gas 2l,https://articulo.mercadolibre.com.ar/MLA-1407197613-agua-mineral-glaciar-sin-gas-2l-_JM#position=47&search_layout=stack&type=item&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,1.237,Cervecería y Maltería Quilmes,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1407197613,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Sin Gas Palau Hipertermal Pack X12 - 01mercado,https://www.mercadolibre.com.ar/agua-mineral-sin-gas-palau-hipertermal-pack-x12-01mercado/p/MLA29229948?pdp_filters=category:MLA413907#searchVariation=MLA29229948&position=36&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,8.796,01MERCADO,Nuevo  |  +5 vendidos,(+50 disponibles),Nuevo  |  +5 vendidos,No disponible,#1399969667,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Oferta! Agua Mineral Sin Gas Slvdr Lata 473 Cm³ Reciclable,https://articulo.mercadolibre.com.ar/MLA-1409002044-oferta-agua-mineral-sin-gas-slvdr-lata-473-cm-reciclable-_JM#position=48&search_layout=stack&type=item&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,899,CAPSULANDIA,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1409002044,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Pintura Aike Esmalte Sintetico 4 Litros Todos Los Colores ,https://articulo.mercadolibre.com.ar/MLA-1100213788-pintura-aike-esmalte-sintetico-4-litros-todos-los-colores-_JM#position=49&search_layout=stack&type=item&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,21.000,MENDELLAPOLVORINES,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1100213788,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Natural Acqua Panna 12/1l,https://www.mercadolibre.com.ar/agua-natural-acqua-panna-121l/p/MLA23694963?pdp_filters=category:MLA413907#searchVariation=MLA23694963&position=38&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,122.800,BARI,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1482326380,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral Villavicencio sin gas 500ml,https://www.mercadolibre.com.ar/agua-mineral-villavicencio-sin-gas-500ml/p/MLA19548126?pdp_filters=category:MLA413907#searchVariation=MLA19548126&position=35&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,1.010,01MERCADO,Nuevo  |  +10mil vendidos,(+5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1159875303,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Eco De Los Andes Sin Gas 500ml Pack X12 - Perez Tienda ,https://articulo.mercadolibre.com.ar/MLA-932197162-agua-eco-de-los-andes-sin-gas-500ml-pack-x12-perez-tienda-_JM#position=50&search_layout=stack&type=item&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,7.500,PEREZ TIENDA,Nuevo  |  +500 vendidos,(+50 disponibles),Nuevo  |  +500 vendidos,No disponible,#932197162,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Desmineralizada Medicinal Drogal X 5000 Ml,https://articulo.mercadolibre.com.ar/MLA-1277670614-agua-desmineralizada-medicinal-drogal-x-5000-ml-_JM#position=51&search_layout=stack&type=item&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,5.979,MUNDOIMPO,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1277670614,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Con Gas - Salvador - 473ml,https://articulo.mercadolibre.com.ar/MLA-1459960380-agua-con-gas-salvador-473ml-_JM#position=52&search_layout=stack&type=item&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,1.566,PLANTMARKET,Nuevo  |  +50 vendidos,(+10 disponibles),Nuevo  |  +50 vendidos,No disponible,#1459960380,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Agua Mineral Glaciar 1,5l X6 Unidades - Zetta Bebidas",https://articulo.mercadolibre.com.ar/MLA-1120207733-agua-mineral-glaciar-15l-x6-unidades-zetta-bebidas-_JM#position=53&search_layout=stack&type=item&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,6.705,ZETTA BEBIDAS,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1120207733,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Gasificada S. Pellegrino 1 Pza 250 Ml,https://www.mercadolibre.com.ar/agua-mineral-gasificada-s-pellegrino-1-pza-250-ml/p/MLA19558890?pdp_filters=category:MLA413907#searchVariation=MLA19558890&position=40&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,3.478,BARI,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1394929279,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Caja Con Agua Mineral San Pellegrino Con 24 Pzs De 250 Ml,https://www.mercadolibre.com.ar/caja-con-agua-mineral-san-pellegrino-con-24-pzs-de-250-ml/p/MLA19629564?pdp_filters=category:MLA413907#searchVariation=MLA19629564&position=37&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,87.472,BARI,Nuevo  |  +25 vendidos,(4 disponibles),Nuevo  |  +25 vendidos,No disponible,#1547857946,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Smart Water Pp 591ml X6 C/g,https://www.mercadolibre.com.ar/smart-water-pp-591ml-x6-cg/p/MLA19738000?pdp_filters=category:MLA413907#searchVariation=MLA19738000&position=41&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,5.400,CASA AMBAR,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1216654308,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Benedictino Sin Gas Bidón 6 L X2,https://www.mercadolibre.com.ar/agua-mineral-benedictino-sin-gas-bidon-6-l-x2/p/MLA30127593?pdp_filters=category:MLA413907#searchVariation=MLA30127593&position=43&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,5.157,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(+20 disponibles),Nuevo  |  +100 vendidos,No disponible,#1644774906,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Villavicencio Con Gas  Pack X12 500ml  - Zetta Bebidas,https://articulo.mercadolibre.com.ar/MLA-1121407616-agua-villavicencio-con-gas-pack-x12-500ml-zetta-bebidas-_JM#position=54&search_layout=stack&type=item&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,15.580,ZETTA BEBIDAS,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1121407616,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Con Gas Palau Hipertermal Grande X6 - 01mercado,https://www.mercadolibre.com.ar/agua-mineral-con-gas-palau-hipertermal-grande-x6-01mercado/p/MLA28679359?pdp_filters=category:MLA413907#searchVariation=MLA28679359&position=39&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,7.735,01MERCADO,Nuevo  |  +5 vendidos,No disponible,Nuevo  |  +5 vendidos,No disponible,#1591929392,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral S. Pellegrino Gasificada  con gas   botella  500 mL  ,https://www.mercadolibre.com.ar/agua-mineral-s-pellegrino-gasificada-con-gas-botella-500-ml/p/MLA17371662?pdp_filters=category:MLA413907#searchVariation=MLA17371662&position=42&search_layout=stack&type=product&tracking_id=b27f4541-db5c-41ea-8775-71febda4ee3c,3.900,BARI,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1576401742,2024-04-17 14:13:38,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Villavicencio 500ml Agua Sin Gas Pack X 48 Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=poyZFbFe9guzjLfXMA2jdcRHlTbNWjy4HlecBdjbwLlXGHInNl1e7sWyFucbDU1ElfyR3JFb6mbxjbSMn3Y0NSoVfr3xvzqkAFr22niwcOGmQxgBRoQPtUQpetps5HvG4ROMFj4PGm6HqaB7lCGziJjOBtNfwvRLw%2FeeSZ%2BcOsOY5J%2BeAv8y2zXFsCPJcr3DlHzj6zf1C9X53bKr%2BogYG4xGmq%2B5pM3FNKRdfC5KtwTPMYPhBEaW4MkDftJo4pMwCmYKTGq02PFl2Pv%2FNF3n3H3r4S1YsvYBunm24i60eD21f7Cj6KRODjXLmky1azsiAAkl08sC270m5R3iw46HtxJWbDW1mc0Rn7oyxGd12qRNweqPu9jfICSHgHLXoSRTvS%2FIdn4vWpGBUUTpGwvdbJz00amE%2B8sc%2FFYnM17T%2B852pPSkKW3u4leHfJp%2BMuLqpJSXpt6o5U1gm9lfLgWyZc8F%2B4Y8FvUspizsJxmqwJKWXTcwHy8%2BWeg%2FpNLwr79n5NAI072jj2HOWRGVr8iVK1iTDcKtgJ%2BLnHqkSuhzOzAbV0%2BD7Fa%2FwVbOIBw1jD2Fl1ig86ZhQjYOCLtMhjpC%2Bc7iKpSKOLZ5y0QEtJ6M%2BtPV%2BKnrvD9U6aWKv4PHmHJsu7KsDJah57oIsrnw3VduCFas0L%2BOfH9ljGvSxga9NueXuyquWy17KM4Y40UD1Nbyq1SlTT19jGNBrUYc%2BKrouI5%2BM%2B8d&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,52.606,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1372314629,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Villavicencio 500ml Agua Sin Gas Pack X 36 Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=iDWBsg0UU12fatrqgxV0%2BqiWlu4zlqfL%2B%2BV6Ftv1yEHJqoTN6L3XtE8xv5yn5BeDvAFzL31SjdU7QKzC%2Btpm6D%2FBsm66usdroi6%2FLZJ7cLFvyJDw0wNGH3fKEkWx38mj5h0nPUVoTx1uGmJe0vXYup2%2F3S5gm9KfO6Bt%2FRlontwnuhj8p1rkZOLl0S58ZP3JmmUl99pYT5qp1jcm3%2Fgqp%2B%2FbTnKMoEtl%2FW6RCRnDqu%2Br%2Fdl1khNNFAIcqRN2DLVUsxc7e0qKOq7nsF0Pzwz%2FQoiA7zyppr6pmSCDBzfwnPKuLla9MBGcgNlxoAQB5jRrw8tZDOvXPCcEFxob2FCUqoK9mIg59vIj%2Bs%2B9w%2Fu1ryPx3lGz7KzX26Vck5QdIfAwB5Y9NtzndtyTGHvcRyRR%2BKoeNvRVFy2XWg1But59FXYe8ACzjbepd6YpGJVtLZEMCqBePhydz8lz3G%2B3sqTDFHjQh1tdhwPGVSZob1dtr8Xg%2B3ASZ11mRt9ylWlfEbg9nMfjcYLXuDgOaVqOog7vOWAldNdxhlRtBPlblg5gXXMK%2FYB3PnRYRM%2B93JSjAq8%2BoXPzbqOpt5z0f07zx2ZjFcxRZmiPac8eLWKY3IhoREkIodGHMD%2Bt8nIkh%2BC3PUL6gAkhtX1WZSbEOG7eRCQ1YRZA9ls9v2TAcXixuC%2FMxfYmyjAyEINgqMtj5T4qRa%2BvMcJrWoSB5rT8S7bYwxcHXdalg9w%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,40.206,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1372262997,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Bidon Agua Nestle 6,3 Litros X2 Zetta Bebidas ",https://articulo.mercadolibre.com.ar/MLA-927231232-bidon-agua-nestle-63-litros-x2-zetta-bebidas-_JM#position=13&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,6.462,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#927231232,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Desmineralizada Medicinal Drogal X 5000 Ml,https://articulo.mercadolibre.com.ar/MLA-1277670614-agua-desmineralizada-medicinal-drogal-x-5000-ml-_JM#position=14&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,5.979,MUNDOIMPO,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1277670614,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Con Gas - Salvador - 473ml,https://articulo.mercadolibre.com.ar/MLA-1459960380-agua-con-gas-salvador-473ml-_JM#position=15&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,1.566,PLANTMARKET,Nuevo  |  +50 vendidos,(+10 disponibles),Nuevo  |  +50 vendidos,No disponible,#1459960380,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Natural Acqua Panna 1 L,https://www.mercadolibre.com.ar/agua-natural-acqua-panna-1-l/p/MLA19105667?pdp_filters=category:MLA413907#searchVariation=MLA19105667&position=3&search_layout=stack&type=product&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,9.900,BARI,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1384766717,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
San Pellegrino Agua Mineral Gasificada Plastico Pack X6u 1lt,https://www.mercadolibre.com.ar/san-pellegrino-agua-mineral-gasificada-plastico-pack-x6u-1lt/p/MLA24084284?pdp_filters=category:MLA413907#searchVariation=MLA24084284&position=6&search_layout=stack&type=product&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,56.710,DISTRIBUIDORA BORRACHINES,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1437224176,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua De Las Misiones Natural 500 Ml S/g  X 12 Zetta Bebidas,https://articulo.mercadolibre.com.ar/MLA-1394342849-agua-de-las-misiones-natural-500-ml-sg-x-12-zetta-bebidas-_JM#position=16&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,5.106,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1394342849,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Villavicencio Con Gas  Pack X12 500ml  - Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=OTaVoB4GFtBBBXUt9XZII5RBOS8H9Qa%2BzKyJcJ1mWuMNNhdU9U97F0iW8LADVS3MsnWQwNZKArMJOoS7VbcNovqSKJwbngnj%2BYfez2%2FWiAr69EqIClo5YZeD3DEFFjsPnvcmqNCLeBVtszjEkFnemcMPY2AjABeXsplvIe%2B93F2P2qYeXp2PLCVcQM%2FagnXX%2BuJgZkyH13spRnehc1GQjpvb9FWB0fti%2BdduDhRr0xmhStaZsMs2wzIvF4jgo8eqCc9%2BQrjDkl0XacKKW9R%2BQSYVrBr2Pp48tg52qgvWLiTdEXI2Bfpf6J3hvQ6cVs274aB0pw9xe%2FiOnvEz0LIiDMWDroAIIhui4M5KHZQSTTVUgx56GdvIUia6%2BumjPL6h4%2BzYJsjn%2FWLBXTQ7TnHcnkjKpCxpRZyNUWGexFgGE66USxICuhBNiyP%2BPEl%2F6xwIkA06ygMPiA%2BAIhQW35Op8%2F4TGm0XKRV7aGV%2F9th%2FkFizV%2FdS6DQ0UcyUBwFb53Fg4oOkGcOMnqlMbZ6ZJj8mSgCz5dHliP0lfYpXsb29OiYkPpqkneASNBrg4BSIdTznwNkInwkyd56hA4KZPOQztQabjYv5pokZr8RlPv5xbt6B8P9ZqAjPKPhcLNGznE1qZlujXAT%2BPkdelO7GUYsmzcVWYObHKKGwWPfHt7JhG8xtjSbyvJytwYkZcnr0FXzmIm%2FHSHjTVsj5Xk1eq5jWffhdJA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,15.580,ZETTA BEBIDAS,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1121407616,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Villavicencio 500ml Agua Sin Gas Pack X 12 Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=IX0xGzmjNVA0z1Dyt%2B%2BYE3%2BooXEaJn8dFKrpNEmkf5tvB138mjUapsKBPDW5%2BZ63QcUgOMGbzbI5s%2F8nGsA%2BdhGW51uIpIBstLZTBtC0tdLZTLUfc77i%2FtcphkEB8Z2qdYHML9la%2FSrSoLEDHbNL1JGxjLmBfK6sayRb%2FTiKu0bLAlxVNmN9lVnrK48KgMjOEMsJKj2qvmqSaWzM%2B5GmEkeAZBxY%2FMJqaJcatdWlhbeXdXNryri6h58TVj5N4jNIUJhpOxhZaQ6xDnWCmRM7cUifpQoXQUHZHHvaY9sYz%2B1pBrIldqPLPCpBhMuMgvfELJPTIt%2Fqgh%2BLUhGklB7b75cm5WA6fETLioDrgQBMgmdZe%2Bc57oCF8ZFX9NPx8j5VuWW9VTwUmb26uJwUFIO2SXyGcZqz8L1yF3ZoV6yZCq8%2BxXF82tT3gfVHqx8Ilr0YPX5QE29w3kDkEgVKvs8%2FySCZ1%2FudrgX4n1r02z5N4uep%2BqHiEx%2FMdkfdGEtQE8vZttodILEEqpc%2BOUbnShAsO6xyWnoZGnifvb07FGzTXs3S40llOQc6ZyBgN1ApkQG2poW3hjWbUaMPL3b1IZzhGBFq2zAWyENRqlGltQPu0f8D1TjJ1i6QULiLC%2FrP0EsGRFOCTeOQ%2F4sPIjLglKTE0Q8PDSHyDZhcy6RiONPSA5sQ93qlCtNXmRy4yaCI6OYS5Z1RpR%2Fp%2BJEgFWJIgTn8OaasSQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,13.625,ZETTA BEBIDAS,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#898613883,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral Glaciar  con gas   botella  1.5 L  ,https://www.mercadolibre.com.ar/agua-mineral-glaciar-con-gas-botella-15-l/p/MLA16168876?pdp_filters=category:MLA413907#searchVariation=MLA16168876&position=4&search_layout=stack&type=product&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,981,Cervecería y Maltería Quilmes,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1414368557,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Oferta! Agua Mineral Con Gas Slvdr Lata 473 Cm³ Reciclable,https://articulo.mercadolibre.com.ar/MLA-1409015334-oferta-agua-mineral-con-gas-slvdr-lata-473-cm-reciclable-_JM#position=17&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,949,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1409015334,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Glaciar 2l X6 Zetta Bebidas,https://articulo.mercadolibre.com.ar/MLA-872647948-agua-mineral-glaciar-2l-x6-zetta-bebidas-_JM#position=18&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,10.964,ZETTA BEBIDAS,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#872647948,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Eco De Los Andes Con Gas 500ml X12 Pérez Tienda,https://articulo.mercadolibre.com.ar/MLA-1401103244-agua-mineral-eco-de-los-andes-con-gas-500ml-x12-perez-tienda-_JM#position=21&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,7.488,PEREZ TIENDA,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1401103244,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Villavicencio 500ml Agua Sin Gas Pack X 48 Zetta Bebidas,https://articulo.mercadolibre.com.ar/MLA-1372314629-villavicencio-500ml-agua-sin-gas-pack-x-48-zetta-bebidas-_JM#position=22&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,52.606,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1372314629,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Sierra De Los Padres Con Gas 500ml X48u Zetta Bebidas,https://articulo.mercadolibre.com.ar/MLA-1371898203-agua-sierra-de-los-padres-con-gas-500ml-x48u-zetta-bebidas-_JM#position=23&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,30.600,ZETTA BEBIDAS,Nuevo  |  +25 vendidos,(+50 disponibles),Nuevo  |  +25 vendidos,No disponible,#1371898203,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua De Las Misiones 500 Ml Con Gas X12 Zetta Bebidas,https://articulo.mercadolibre.com.ar/MLA-1554911632-agua-de-las-misiones-500-ml-con-gas-x12-zetta-bebidas-_JM#position=24&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,6.552,ZETTA BEBIDAS,Nuevo  |  +50 vendidos,(+50 disponibles),Nuevo  |  +50 vendidos,No disponible,#1554911632,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Ko Sin Gas Premium 500ml Reciclable Sin Tacc,https://articulo.mercadolibre.com.ar/MLA-1371784969-agua-mineral-ko-sin-gas-premium-500ml-reciclable-sin-tacc-_JM#position=25&search_layout=stack&type=item&tracking_id=a759f4af-44c5-48d5-879d-ed27b60c5065,799,CAPSULANDIA,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1371784969,2024-04-17 14:14:36,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
