Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Arveja Amarilla Texturizada (sin Tacc) Dicomere X 350g,https://www.mercadolibre.com.ar/arveja-amarilla-texturizada-sin-tacc-dicomere-x-350g/p/MLA21088434?pdp_filters=category:MLA1423#searchVariation=MLA21088434&position=1&search_layout=stack&type=product&tracking_id=13cbf92b-10a2-40d9-b8c7-2e598fd9d811,1.953,GREENANDML,Nuevo  |  +1000 vendidos,(141 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1315400118,2024-04-03 17:14:01,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Display Vegana Laddu Bar Brownie 30 G X 12 U,https://www.mercadolibre.com.ar/barra-display-vegana-laddu-bar-brownie-30-g-x-12-u/p/MLA21213464?pdp_filters=category:MLA1423#searchVariation=MLA21213464&position=3&search_layout=stack&type=product&tracking_id=13cbf92b-10a2-40d9-b8c7-2e598fd9d811,7.820,TAP GROCERY,Nuevo  |  +5mil vendidos,(3 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1315714300,2024-04-03 17:14:01,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereal Baloncitos Chocolatados Granix Bolitas De Chocolate,https://www.mercadolibre.com.ar/cereal-baloncitos-chocolatados-granix-bolitas-de-chocolate/p/MLA19937180?pdp_filters=category:MLA1423#searchVariation=MLA19937180&position=2&search_layout=stack&type=product&tracking_id=13cbf92b-10a2-40d9-b8c7-2e598fd9d811,1.180,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(9 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1442907848,2024-04-03 17:14:01,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
 Muecas Caja X16 Barritas Cereal Chocolate Avellanas Y Coco,https://www.mercadolibre.com.ar/muecas-caja-x16-barritas-cereal-chocolate-avellanas-y-coco/p/MLA19875119?pdp_filters=category:MLA1423#searchVariation=MLA19875119&position=5&search_layout=stack&type=product&tracking_id=13cbf92b-10a2-40d9-b8c7-2e598fd9d811,10.999,PUNTONUEZ,Nuevo  |  +10mil vendidos,(19 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1640273046,2024-04-03 17:14:01,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Avellana X 1kg - s A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-avellana-x-1kg-s-a-todo-el-pais/p/MLA26444832?pdp_filters=category:MLA1423#searchVariation=MLA26444832&position=6&search_layout=stack&type=product&tracking_id=13cbf92b-10a2-40d9-b8c7-2e598fd9d811,5.590,ALIMENTOS FUENTES,Nuevo  |  +5mil vendidos,(17 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1603427794,2024-04-03 17:14:01,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas Rellenas Frutillas X 1kg - s A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-frutillas-x-1kg-s-a-todo-el-pais/p/MLA26444837?pdp_filters=category:MLA1423#searchVariation=MLA26444837&position=7&search_layout=stack&type=product&tracking_id=13cbf92b-10a2-40d9-b8c7-2e598fd9d811,5.390,ALIMENTOS FUENTES,Nuevo  |  +5mil vendidos,(10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1602992878,2024-04-03 17:14:01,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Display Barrita Cereal Arandanos Laddubar Vegano Sin Tacc,https://www.mercadolibre.com.ar/display-barrita-cereal-arandanos-laddubar-vegano-sin-tacc/p/MLA24705999?pdp_filters=category:MLA1423#searchVariation=MLA24705999&position=4&search_layout=stack&type=product&tracking_id=13cbf92b-10a2-40d9-b8c7-2e598fd9d811,4.969,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(222 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1457672246,2024-04-03 17:14:01,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Copos de Maíz Granix Tradicionales Corn Flakes,https://www.mercadolibre.com.ar/copos-de-maiz-granix-tradicionales-corn-flakes/p/MLA25374445?pdp_filters=category:MLA1423#searchVariation=MLA25374445&position=11&search_layout=stack&type=product&tracking_id=13cbf92b-10a2-40d9-b8c7-2e598fd9d811,1.768,01MERCADO,Nuevo  |  +1000 vendidos,(32 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1462638992,2024-04-03 17:14:01,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barras De Cereal Pleny Light Alfajor X 20 U. - Sin Tacc ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=DFFga2y3Aq%2Bx%2FFxVt5%2F%2FWtYC1kAGCZjgEz1OaW8P19pNsTJRG9hoglYg7qWc6eo3zAXTVSrUDJ%2FfYMibNgRh%2FJL%2BQP3iBKizY5HSSVKPFahSoQEOIJDzuJCiwwjHbJ6wcfqOcD8ayRgPrVUM7W9FNFw2gqLPzQgac7uP1GbDHFqonPiehXxoiTSen8pPu%2B92Rgc%2FUmD1tk%2FwnPENRQA9X1H5%2BkS9%2BYLFUhXWvDWSPLYNyT4Sugtc%2Bjx3DhxATs4d7AB%2FznoImmlNAraGBt1jNjSE7ZVgzlpt7BeRtrqpnKmpIGe4aGpaMnO%2BS%2Fk16FVBAKVTLLLtspX%2B9RlVRf%2F533n8mEqXyxY908Ujxu2paeU2wCVSUG1ot%2Fmv644%2BNQvJRrsrvUY8w66CabaaC5rxeo09lfDuqRSc1Fg8msLyD4yFNJpgNgNQSUIt9U5eiS%2F1sHH3V6Dkri8%2BKKyx%2Fpv1axhnz83Hj2MNSnHe1a%2Fw%2FhgjJNexcV74IfJKh8xslT2WfnZg%2B%2Fktz5r6rAyRKlsX0CgcrIsn8yo3mlHl63sLYeS1Jo4DroYAy1dSOIYdop%2FnaLfwx%2BwCOmU%2BpzxtHccTDl53YrqIJYuJuP0tWs3vCl1sPGYs97Wrr9tz8DMdjhNYJHjsSEONupTOnuQCX6G3SEYABhZy%2BjAIi%2BtkVqKQ3rrTVate1OVxYTil6sHoBwPdiWZIVEH50rUuAsVYsRM%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,15.500,PLENY.COM.AR,Nuevo  |  +100 vendidos,(17 disponibles),Nuevo  |  +100 vendidos,No disponible,#897701023,2024-04-03 17:14:01,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas De Chocolate X 1kg - Marca Lasfor,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=zrfDhH3o3zScVjY4WXZPkH9ICBuNAw269ufvpYttSc3aGehmLPJaRjp%2F047fDvrvhK8C3FXMSyzi%2FyY6TkvSdBE3AWMnPRtebBxV1edcVSQOVr%2BYE2cNYgBglkwe7W6eClEdiP36gb6nzAxLOWUwQAqzQCYen%2F%2BvAAB2c8ILPJdWE%2FvTMNAosAlGXgJiprPgkGeZ%2FhBh%2BOUk7o4iZijev%2FsvhBA2DtMSFoMuF6wpXu81J7tCQWnRKHl5GIq%2FoYkn3OYMCUQ0bC8ZPucK2nWMS2xXCbu%2BMjG2ptw%2B9geKsL%2FqBwIz%2F%2BcDoqxvcTa%2BCmHOlv0EZs0z9gaBhdgzd8dD2zEBtKtAp5YDgc3fAAtVnYc3YH7rZm27RkG5lk90I9LuwTsF4WtDIFlUCFMy2Q7VQoa1DJrPA3KoN2fYhwWpUA%2B6dxWeXaBO7Cr6iO0vhx5aGPfx%2FJvOvShFHB0rtvqe49fsf7qZMTsD1McMm%2FyR%2Fo%2FRTspBeLVcl82unh6mhuFdxP58ctJwq1DBx7ipmASl1ft5wIK40yvWSung4JEpuTbfOpPzr2E9Qo%2Bq3H9Q4O%2FY7URo14Q9oJYfMtB2yS5MypL%2FOki2mMXmoLyVpGhc0offXpqREC1hrZMtDNgw8wQ5M6wLCbSzISijr3rZ%2BpWuEZrRIZfGL1HlTaUQLCnRPrCX8x3K1Gvq1lkhtDRH20oxvEffIQ1Itsc6rTh0jaYW%2FzQ%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,7.620,POSITIVA,Nuevo  |  +25 vendidos,(9 disponibles),Nuevo  |  +25 vendidos,No disponible,#1169054699,2024-04-03 17:14:01,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
