Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Capelettini Lucchetti Lucchettinis Jamon Y Queso X 500g,https://www.mercadolibre.com.ar/capelettini-lucchetti-lucchettinis-jamon-y-queso-x-500g/p/MLA21459203?pdp_filters=category:MLA1403#searchVariation=MLA21459203&position=2&search_layout=stack&type=product&tracking_id=9f9b3e9e-d309-4660-afc6-7b9953271a72,2.665,Ecomodico,Nuevo  |  +10mil vendidos,(82 disponibles),Nuevo  |  +10mil vendidos,OFERTA DEL DÍA,#1518066486,2024-02-09 11:47:22,Alimentos y Bebidas,Almacén,Pastas,nan
Doritos Queso X 129 Gr | Snacks Pepsico Picadas Cumpleaños,https://www.mercadolibre.com.ar/doritos-queso-x-129-gr-snacks-pepsico-picadas-cumpleanos/p/MLA28051233?pdp_filters=category:MLA1403#searchVariation=MLA28051233&position=3&search_layout=stack&type=product&tracking_id=9f9b3e9e-d309-4660-afc6-7b9953271a72,1.928,PepsiCo,Nuevo  |  +500 vendidos,(329 disponibles),Nuevo  |  +500 vendidos,OFERTA DEL DÍA,#1561198532,2024-02-09 11:47:22,Alimentos y Bebidas,Almacén,Snacks,Snacks Salados
Doritos Queso X77 Gr | Snacks Pepsico Picadas Cumpleaños,https://www.mercadolibre.com.ar/doritos-queso-x77-gr-snacks-pepsico-picadas-cumpleanos/p/MLA28743500?pdp_filters=category:MLA1403#searchVariation=MLA28743500&position=4&search_layout=stack&type=product&tracking_id=9f9b3e9e-d309-4660-afc6-7b9953271a72,1.163,PepsiCo,Nuevo  |  +500 vendidos,(729 disponibles),Nuevo  |  +500 vendidos,OFERTA DEL DÍA,#1594276024,2024-02-09 11:47:22,Alimentos y Bebidas,Almacén,Snacks,Snacks Salados
Queso Rallado X 1 Kg La Quesera,https://www.mercadolibre.com.ar/queso-rallado-x-1-kg-la-quesera/p/MLA24833708?pdp_filters=category:MLA1403#searchVariation=MLA24833708&position=5&search_layout=stack&type=product&tracking_id=9f9b3e9e-d309-4660-afc6-7b9953271a72,12.751,DI7282532,Nuevo  |  +100 vendidos,(4 disponibles),Nuevo  |  +100 vendidos,No disponible,#1379232893,2024-02-09 11:47:22,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado Individual 100 Sobres De 8 G,https://www.mercadolibre.com.ar/queso-rallado-individual-100-sobres-de-8-g/p/MLA24833707?pdp_filters=category:MLA1403#searchVariation=MLA24833707&position=6&search_layout=stack&type=product&tracking_id=9f9b3e9e-d309-4660-afc6-7b9953271a72,14.800,POSTA LOCALES,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1466013720,2024-02-09 11:47:22,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado Reggianito La Serenisima 35gr Sin Tacc,https://articulo.mercadolibre.com.ar/MLA-1632849542-queso-rallado-reggianito-la-serenisima-35gr-sin-tacc-_JM#position=26&search_layout=stack&type=item&tracking_id=9f9b3e9e-d309-4660-afc6-7b9953271a72,1.445,POSITIVA.ARG,Nuevo  |  +25 vendidos,(9 disponibles),Nuevo  |  +25 vendidos,No disponible,#1632849542,2024-02-09 11:47:22,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Barra Queso Cheedar Feteado Milkaut Apta Celiacos,https://articulo.mercadolibre.com.ar/MLA-668152954-barra-queso-cheedar-feteado-milkaut-apta-celiacos-_JM#position=27&search_layout=stack&type=item&tracking_id=9f9b3e9e-d309-4660-afc6-7b9953271a72,26.540,LAJUGADA_OFICIAL,Nuevo  |  +1000 vendidos,(10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#668152954,2024-02-09 11:47:22,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado Individual (100 Unid. X 8 Gr C/una) La Quesera,https://articulo.mercadolibre.com.ar/MLA-932572679-queso-rallado-individual-100-unid-x-8-gr-cuna-la-quesera-_JM#position=28&search_layout=stack&type=item&tracking_id=9f9b3e9e-d309-4660-afc6-7b9953271a72,15.551,DI7282532,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#932572679,2024-02-09 11:47:22,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Sabor Queso Parmesano X 1 Kg (1%),https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=DuTpIgujpb7H1RvGzShUUiEuV00QGjcRVimV3Q7%2BTL%2Bm87S8AldHa5JQjH33V%2B0QxKQgsKijdxzKc1FdFHI4NW2Mm8vI1NCbs%2BlRfk130SR48H46M5tiUblcWAfTN12dn4OZKDPheVlDpFblX%2B27qzTbhjixZwrGfoBD%2BEDAFelVzRh2%2B2bbaHuTFb1BpM3GkC2bRdh20wAuz3FM%2B8AaYTb3x3Q7103CX8qviVcViHp0FQtEqYlolHOKHpbmJW%2Fja78f%2FMrbHwd93jENxC31BBrK7zUej578rnJV1fjPn%2BI%2BlYtr7z91SPQoF4AVw2qvpFtslRnuw%2FfgYZhrWPONCRtU%2FBF7STspN1ZU3iRaI6L%2BCs74MbM%2FgSF0ehFRp5Dp%2F9mHv4PZid%2Bc%2BZQOSWL66Pu6MxA%2BQHa1R8vBGJzz8pld6%2Fl2pKveQ8nQngZthQ0Qj0DmedJPgdOfu%2BLTqAJ%2F0qsuPVjk82ow6%2F7LNAQj9uvcPAFGkaCHD25tZI8J8A8QU6HD2san%2Bow4bI4iAnct%2BDqx%2FdmGmWcQjDVqsulYv9OKV63TrB%2Fh6rHKsJJ%2FMi%2FOVpuTSi7F7rL%2Bc4SnicmpaD%2BZCzEHkn7Y2XpDV7wJ8V4CY2JbCoOovHsNTqrp4CA3QPJb4ibNCCfgaLSpljGdtwPaeAaxlGy07iq6KWC5kIVIKT1evMnseg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,8.280,SABORIGALSA,Nuevo  |  +1000 vendidos,(40 disponibles),Nuevo  |  +1000 vendidos,No disponible,#788282736,2024-02-09 11:47:22,Alimentos y Bebidas,Almacén,Salsas y Condimentos,Saborizantes Salados
Vino Tinto López Cabernet. Sauv. 6u X 750ml De Bodegas Lopez,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=BmKF0X9ZgK5lRWAiOaQapD%2F1m%2Fws6%2FrAqyMFcvDFlCqRr5o7CEVvn9X%2BS2tzxL5PFxObXoL9PSAPxfUzf8dFXqRX9LgEffU3DzmEHxX8s%2BG5BHhOX73opDOzc5eeW0tJkLUBNLbiv9tCh2AwlzTwt52T4ZD%2B%2F7AJt44HxkazTRTnXu3v8bddbzKQgVRL58nhvLnPsGMy8hJV%2FMYuGuyRIkTIP2zfmvcdc6c2cwIzAqVToDsLWrPCiXYzbVkMiQ30MCzUXBoJLHytj1HxMER3Ydu5EruOeWfN7ivo1uPpUo3w4135DDjD5D5Nnzkh3tZdAKt%2B%2BaxlAmAsD%2Bi4ScqRZmDsEOu2AsGm89uKz205RKP6AT0bGM8wemvCB8FfSQUpoCq3UoJAzgLAOAElLzBGuGQjnH8d7%2BcZD2djzLC3Xwri6xCfqo%2FRwEAnZlVHCIt8uOpkPjpm2Cv%2FvanUgdv8EQLHgxmUkdzQCpizxxKzqUmFWKeJ80QrQXpw7I7FvgYophy%2Bz13olVEviLUQYOJ0jdE4zNkM2nlCLJ0ELZvTBlk0XB4c2ptzjQF0xTCM3xrF6J0YoKproEwVPweSwEnNl55PHTZ2fQkFZpnVU26toHJPcYVHDBXITH7sqjzAm1OY2iF6dxT942aS6Uqg9TrDtPTj2jLZEibaZqNQUJI5APMlBBKUs61BOMQwYrRMelUzpzxDkFKAhtJQMWZAKQ9NT853Hg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,12.845,RINCON LOPEZ,Nuevo  |  +100 vendidos,(9 disponibles),Nuevo  |  +100 vendidos,No disponible,#853729833,2024-02-09 11:47:22,Alimentos y Bebidas,Bebidas,Vinos y Espumantes,Vinos
