Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Café Illy Molido Espresso Tostado Clásico Blend 100% Arábica,https://www.mercadolibre.com.ar/cafe-illy-molido-espresso-tostado-clasico-blend-100-arabica/p/MLA19937587?pdp_filters=category:MLA1423#searchVariation=MLA19937587&position=2&search_layout=stack&type=product&tracking_id=e7b4f26e-0943-4c7c-941c-89e52a24e304,10.427,CONFECTIONERY FINE FOODS,Nuevo  |  +5mil vendidos,(15 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1286885126,2024-04-01 00:43:52,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe instantaneo sustentable Arlistán mediano,https://www.mercadolibre.com.ar/cafe-instantaneo-sustentable-arlistan-mediano/p/MLA19754817?pdp_filters=category:MLA1423#searchVariation=MLA19754817&position=3&search_layout=stack&type=product&tracking_id=e7b4f26e-0943-4c7c-941c-89e52a24e304,4.884,Mayorista Masivos,Nuevo  |  +5mil vendidos,(16 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1223901041,2024-04-01 00:43:52,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Martinez molido tostado tipo italiano fuerte 500g	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-500g/p/MLA20026019?pdp_filters=category:MLA1423#searchVariation=MLA20026019&position=4&search_layout=stack&type=product&tracking_id=e7b4f26e-0943-4c7c-941c-89e52a24e304,17.900,Cafe Martinez,Nuevo  |  +1000 vendidos,(336 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293219917,2024-04-01 00:43:52,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354?pdp_filters=category:MLA1423#searchVariation=MLA28567354&position=5&search_layout=stack&type=product&tracking_id=e7b4f26e-0943-4c7c-941c-89e52a24e304,12.490,AVFX1,Nuevo  |  +5mil vendidos,(3 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1418401439,2024-04-01 00:43:52,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
La Virginia Cafe Tostado Grano Puro Aroma X 500 Gr,https://www.mercadolibre.com.ar/la-virginia-cafe-tostado-grano-puro-aroma-x-500-gr/p/MLA19944508?pdp_filters=category:MLA1423#searchVariation=MLA19944508&position=6&search_layout=stack&type=product&tracking_id=e7b4f26e-0943-4c7c-941c-89e52a24e304,9.686,LUIS MICHELUCCI,Nuevo  |  +10mil vendidos,(176 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1399285005,2024-04-01 00:43:52,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Morenita Cafe En Granos Tostado Colombia X 500 Gr,https://www.mercadolibre.com.ar/morenita-cafe-en-granos-tostado-colombia-x-500-gr/p/MLA19958437?pdp_filters=category:MLA1423#searchVariation=MLA19958437&position=7&search_layout=stack&type=product&tracking_id=e7b4f26e-0943-4c7c-941c-89e52a24e304,12.640,Morenita,Nuevo  |  +5mil vendidos,(1398 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1443468634,2024-04-01 00:43:52,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Molido Super Cabrales 500gr Tostado,https://www.mercadolibre.com.ar/cafe-molido-super-cabrales-500gr-tostado/p/MLA20026331?pdp_filters=category:MLA1423#searchVariation=MLA20026331&position=8&search_layout=stack&type=product&tracking_id=e7b4f26e-0943-4c7c-941c-89e52a24e304,10.990,AVFX1,Nuevo  |  +5mil vendidos,(134 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1698275646,2024-04-01 00:43:52,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cápsulas Nescafé Dolce Gusto Lungo,https://www.mercadolibre.com.ar/capsulas-nescafe-dolce-gusto-lungo/p/MLA16167699?pdp_filters=category:MLA1423#searchVariation=MLA16167699&position=11&search_layout=stack&type=product&tracking_id=e7b4f26e-0943-4c7c-941c-89e52a24e304,11.349,Dolce Gusto,Nuevo  |  +100mil vendidos,(520 disponibles),Nuevo  |  +100mil vendidos,No disponible,#1678555784,2024-04-01 00:43:52,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
3x Café Illy Blend - 125gr - 100% Arábica - Molido,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=gXe4MU%2Fd61fe7qEqVLp5wrNh0EG4An13j5nPpwxbpMUkx1kS%2FIjILOi6qaXiteldao%2FCD5VniLJlLamHZwBbiTyCMjphaMe%2F9SEKYlhDjl5AJC0JoV0jkjvXQf%2Fy%2BpIXbTfGv77V4RfQP%2BwabP5Pf80fek2w35BziJZnh2IVTNpaVMwsC9DJZBC6yKcejB8VCfvSHqWYmrwewE9CnMQnyIBNsRe5RodT4LaQAcQFfivcDxJRB9XZ1lINpF3ePhMrE716VWSCoFFSrd2nnWKA1AtJrX4r5WERP2RnYO6PSE94U18L8bJf%2FD3RLxkMtHDcj%2FYmzz88bhFF6eHTd1Y%2BnKDotJ7JDZY8EhFltCTQGRw5VV9WJy5vMSTjmsZHFF2ERLomVr46GreRMEwr8tgQyA0PBOVhbThkMU4ox9HPurkPO4fEp3ihggz%2FSGhg4UDfo%2F%2BYQnFLiYUXxZRdbOWAfeIk2U9aikiS36dfkWLb5HODLKo83lza6cKdSFFu4Og0mwwm3lzI0iqf8ujYn57fI41kOifpbV7cKQ4E6ljcaGkNIaaO0qAU%2BdPAx6Uq8m4xtEeGjNfwq6mdbBZ%2BvYQJyCjRjq8JsYgREb2rtTwz1bgeLMghhrNdz3u6LAfQ6cngAGOE47dQDF8NqE8HuD8I1h16xwOb5KFWLYlJA8d%2BEUXf4ZISqD72TVRZ%2FK5QVlO%2FmezyVHWk&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,29.970,IMPORT COFFEECO,Nuevo  |  +100 vendidos,(12 disponibles),Nuevo  |  +100 vendidos,No disponible,#1369931353,2024-04-01 00:43:52,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Super Cabrales  Molido Tostado X500g - Tienda Deli,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=EBSUsHqzkfYtmt7JgB2Eh%2Bx9RMqSQzj9QPsyqAuC3hD6MSq0HBo78qSkhWy0dmSToklMzWvc6RAhT5Jbm%2BsTQNejUsx8GR3Y06%2FrgumwgaQVxNLcVHqk71cFZDWgQ0kJLRpNhIfo343fIMJyeXQwGMeAPnhxpGRTsbVQdVQM%2FTkd0F0UU22Mn%2BFvyaYAvxRNx4ad8USEdKn3BX0I2loaJi6akhLQzxCDUWcHMUVO8Xly0nK5z5eh6d5lHDEdZ2OoRMXV6y%2FEB9PqNKE8WBkUQ5hyTt8d0TeZJq9FKwLglMs9Yopp9iODV8y9d9fgRkM6NNjAYvFBWVV65Uss59TNkGdYja9YRzXOLWyPvNp94g8MniqOhU3GJaSaNNX3CaOe2UzZdkv4oz%2B4Xjp%2B69otJscflpdYIMNvDDU1Bq6js6VvdKhLS8LmyXy0bUYVlVUsbSv8Ax5KZ8N8zh3vmIKopYC7OR5NitPXYEb9aKg4mt9EQdo3QN0z5O9Xbtqnjh2mCtBuBNxx7L9uHJ4Oo23pAW92YF%2BZ3QbUAMazROFxzC2p%2FzdGC4%2BPHwQsnPNqcTVYUulXhDThD%2FjzkzWcDmbi8l9MVFljwFLB3ki7JcKwMUIGpz2ROYM3zTO0qpPN7HAp2EMZZ0jG5zVgb5QeSBMJw9Ry4vxVpG%2B5vbNo4USg92HSa0HBeT1nBzFWeysv70HgK0OW6gf3EK38uQF8eTMs&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,12.670,TIENDADELI.AR,Nuevo  |  +1000 vendidos,(42 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1105671362,2024-04-01 00:43:52,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
