Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=2&search_layout=stack&type=product&tracking_id=8284f733-f53d-454e-9b9e-1a579f1f6fbd,1.204,Mayorista Masivos,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-05-18 14:06:41,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=3&search_layout=stack&type=product&tracking_id=8284f733-f53d-454e-9b9e-1a579f1f6fbd,1.739,CAPSULANDIA,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1384625577,2024-05-18 14:06:41,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Blanca La Tikay Común Tipo A - Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1124577963-azucar-blanca-la-tikay-comun-tipo-a-mejor-precio-_JM#position=42&search_layout=stack&type=item&tracking_id=8284f733-f53d-454e-9b9e-1a579f1f6fbd,1.069,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1124577963,2024-05-18 14:06:41,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=4&search_layout=stack&type=product&tracking_id=8284f733-f53d-454e-9b9e-1a579f1f6fbd,15.035,OfiShop,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1416380231,2024-05-18 14:06:41,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Pasta De Mani Natural Mani King X 485g Sin Tacc,https://www.mercadolibre.com.ar/pasta-de-mani-natural-mani-king-x-485g-sin-tacc/p/MLA19973606?pdp_filters=category:MLA1423#searchVariation=MLA19973606&position=5&search_layout=stack&type=product&tracking_id=8284f733-f53d-454e-9b9e-1a579f1f6fbd,3.199,CAPSULANDIA,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1311935118,2024-05-18 14:06:41,Alimentos y Bebidas,Almacén,"Mermeladas, Dulces y Miel",Mantequillas de Maní,nan
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=11&search_layout=stack&type=product&tracking_id=8284f733-f53d-454e-9b9e-1a579f1f6fbd,17.390,POSTA LOCALES,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-05-18 14:06:41,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=29&search_layout=stack&type=product&tracking_id=8284f733-f53d-454e-9b9e-1a579f1f6fbd,3.450,TIENDAMAIVA,Nuevo  |  +10mil vendidos,(5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1298859515,2024-05-18 14:06:41,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Comun Tipo A Azucel X 1 Kg,https://www.mercadolibre.com.ar/azucar-comun-tipo-a-azucel-x-1-kg/p/MLA20730347?pdp_filters=category:MLA1423#searchVariation=MLA20730347&position=33&search_layout=stack&type=product&tracking_id=8284f733-f53d-454e-9b9e-1a579f1f6fbd,1.077,ARTICULOS MOHE,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1379268179,2024-05-18 14:06:41,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Ledesma Bolsa X 25kg Mataderos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=6pvm%2FOHYm35TRCSlt0ZkGQlMGEOlJOfrgZJOfVydFANLnErpdNFveklkaQBuUbNeswcRM1gNwg1qYHLAGupO0iGoFt%2BoFApArr6podbLeq%2BMjXcjBmwtOJRhMQ%2BTf7S0PrQrJTPvsUy%2BwOGplOENjDKboDttji8kieRC8CSiswL8hTsogxPZNHEJTyLXjYpLBALclg0BcQjSBcMMAMKS%2BvTL6Tz58ZK%2FAYCQ%2Bp8mw95kPbMx2xKQeg6ubnUl6%2BqM1aphwZpfkZ3QvGvpOw42dGM%2Fhrim3DjA3N3%2FlEaZbf%2FLcpmY7ArsnMcib%2BRjHNEPwomC%2FXuEK7%2BuCrsy0NkMiV1G3hB%2FBfNqez9U%2FDxRJ1vsM4Q4TNGelQN7dkonfMj%2FAdIt%2BXydwyA5d08VAcacBw96kXS76YEnblPEtpUvcpkOt0bwcVkqDRdolWwcjIAErT4YBilFviRTr%2FYa1Nu6qQJPlF2emDCJhMB0O1K25aOYUJmUN2BYGvtiujJRCUPN5LWaUIud63V4Gp%2FxegJ39E4PGdy6y8r0g6AI%2FvePg93zfv79Lzio8PkVfHYxlm%2BhdkoSEjF6%2BUpY4t8UrrqYhXO6KXMrr5tcROX%2BAfD8nOFqDNjvr34VmS2wob2mnbVtTRERDjblq1HUxDVVKYgldCf1oNLaCYLG3vCQWTJejAhUJH8KT%2BfEPfTwXFhnWA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,44.995,ROXYRO68,Nuevo  |  +500 vendidos,(+5 disponibles),Nuevo  |  +500 vendidos,No disponible,#850839035,2024-05-18 14:06:41,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Light Bsx 400 G X 24 Unidades Caja Cerrada ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ubjlD8PpNaDHYaOZ2wFz8eudiBtsJohHhBO4EkOrjHKNyl3V%2BtnEyUjTPE46232HzqkuhY2hDPh9PRfcG2GNzsL41i9DP%2FGn57fQeYoLU0plkI4eu97xA7y%2BnKHo2awn%2FI3J9N5XSM6JwasaT5%2BgIMCj4%2BfRwWh1A0WYCy%2FbIzo0yjjFOcD0hFiqk0InzOAqStu5S7vr1oHQjbib64De9yRsHSxF1M%2BAwQ%2FVz2mgZnEGBiR%2BkHyg7703X83wBvn0F4R%2BvdfwzBQzYtvl8DeoZuH9COjjAcbmabD16Na9%2BxVdOmHlJeRU%2BESr2xPwkJxhnjPwwKcXs7k88ARRlAgkCH2NGA7QXJG1ftKIijer00D4DTDdzuLRvJ9UqjYGb4%2F3NUFaWAtP0PLsBeY%2FB5hHUo1GgRdWeU9ZhNCwEDZ2qbfe1a%2BlFQrcJ%2FeTPDvaZCk3ahwuAfpTwNRpiUvREw7DM2Y2FwHX9U3tq1m7f1vzWTakep2llJAEJKc41yntKSciCoIKp4bj0xxp3vAaRuWMFMuOtJBMC5yK7gxRnO7xF0SZsas6dS0f7PJ1GT6qhTnMBYNUBCq19qCY19WN%2FMcxgPc62ZILaZZFapmXOsJOFj6x5AHAcyrYGgVE4CmFWh2ft0lHq8icjXUNyUx4APfNSGzLoooQ1nok5PyWQqDS4%2Bw8V6iITJaYWPAXFpLfS%2FC3FWb0kiJCZxuaHPNeZT9d&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,34.200,SUPLEMENTOS PARATODOS,Nuevo  |  3 vendidos,(+50 disponibles),Nuevo  |  3 vendidos,No disponible,#1422603893,2024-05-18 14:06:41,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
