Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Galletita Don Satur Bizcochos  dulce 200 g,https://www.mercadolibre.com.ar/galletita-don-satur-bizcochos-dulce-200g/p/MLA16176019?pdp_filters=category:MLA1423#searchVariation=MLA16176019&position=10&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,734,MEJORPRECIO.COM.AR,Nuevo  |  +50mil vendidos,(1288 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1141296773,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Frutigran Avena Y Pasas Galletas Granix,https://www.mercadolibre.com.ar/galletitas-frutigran-avena-y-pasas-galletas-granix/p/MLA19531303?pdp_filters=category:MLA1423#searchVariation=MLA19531303&position=13&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,1.258,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(143 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156529409,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Traviata Pack Familiar Tripack Chico,https://www.mercadolibre.com.ar/galletitas-traviata-pack-familiar-tripack-chico/p/MLA22938396?pdp_filters=category:MLA1423#searchVariation=MLA22938396&position=6&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,1.325,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(115 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1446782052,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletas De La Fortuna A Granel X 250 U,https://www.mercadolibre.com.ar/galletas-de-la-fortuna-a-granel-x-250-u/p/MLA22939864?pdp_filters=category:MLA1423#searchVariation=MLA22939864&position=3&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,17.899,LEPOTMARKET,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1378254855,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Caja Milka Oreo Bombon pack x 13 unidades - 247g,https://www.mercadolibre.com.ar/caja-milka-oreo-bombon-pack-x-13-unidades-247g/p/MLA20028578?pdp_filters=category:MLA1423#searchVariation=MLA20028578&position=5&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,3.120,OPEN25HS ML,Nuevo  |  +1000 vendidos,(912 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1368703767,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Chocolates,nan
Galletita Cachafaz Integrales  harina integral y algarroba 225 g,https://www.mercadolibre.com.ar/galletita-cachafaz-integrales-harina-integral-y-algarroba-225g/p/MLA16175889?pdp_filters=category:MLA1423#searchVariation=MLA16175889&position=8&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,1.816,VÍVET MARKET,Nuevo  |  +10mil vendidos,(113 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1159005237,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletas De Arroz Integral Grano Entero Arrocitas 3 Cereales,https://www.mercadolibre.com.ar/galletas-de-arroz-integral-grano-entero-arrocitas-3-cereales/p/MLA21237442?pdp_filters=category:MLA1423#searchVariation=MLA21237442&position=1&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,1.199,CAPSULANDIA,Nuevo  |  +1000 vendidos,(94 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1318175903,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Pepas Trio Membrillo Mermelada Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-pepas-trio-membrillo-mermelada-galletas-dulces/p/MLA19734071?pdp_filters=category:MLA1423#searchVariation=MLA19734071&position=4&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,1.337,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(1124 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1218949523,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Mauri Surtido Fauna Galletas Dulces- Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1137041029-galletitas-mauri-surtido-fauna-galletas-dulces-mejor-precio-_JM#position=43&search_layout=stack&type=item&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,1.195,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(168 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1137041029,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Cariló Molinos Del Bosque Tostadas de Arroz - Dulces - 150 g - Unidad - 1,https://www.mercadolibre.com.ar/carilo-molinos-del-bosque-tostadas-de-arroz-dulces-150-g-unidad-1/p/MLA16176261?pdp_filters=category:MLA1423#searchVariation=MLA16176261&position=42&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,1.299,CAPSULANDIA,Nuevo  |  +1000 vendidos,(125 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1138320752,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Bizcochos 9 De Oro Agridulces Galletitas,https://www.mercadolibre.com.ar/bizcochos-9-de-oro-agridulces-galletitas/p/MLA19531322?pdp_filters=category:MLA1423#searchVariation=MLA19531322&position=9&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,688,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(262 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156522788,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Fibra Diet Nature Sin Azucar Gullon X 170 Gr,https://www.mercadolibre.com.ar/galletitas-fibra-diet-nature-sin-azucar-gullon-x-170-gr/p/MLA21697480?pdp_filters=category:MLA1423#searchVariation=MLA21697480&position=7&search_layout=stack&type=product&tracking_id=fe4b8361-abf2-46c2-85e0-95e0b041f321,1.755,POSITANO DISTRIBUIDORA,Nuevo  |  +5mil vendidos,(159 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1394299565,2024-02-09 11:49:55,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
