Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Galletita Don Satur Bizcochos  dulce 200 g,https://www.mercadolibre.com.ar/galletita-don-satur-bizcochos-dulce-200g/p/MLA16176019?pdp_filters=category:MLA1423#searchVariation=MLA16176019&position=3&search_layout=stack&type=product&tracking_id=2b0c3025-48d2-43d4-bbeb-4bc7cb371d37,792,MEJORPRECIO.COM.AR,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1141296773,2024-04-16 13:26:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Pepas Trio Membrillo Mermelada Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-pepas-trio-membrillo-mermelada-galletas-dulces/p/MLA19734071?pdp_filters=category:MLA1423#searchVariation=MLA19734071&position=6&search_layout=stack&type=product&tracking_id=2b0c3025-48d2-43d4-bbeb-4bc7cb371d37,1.237,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1218949523,2024-04-16 13:26:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Toddy Chips Chocolate Galletas - Mejor Precio,https://www.mercadolibre.com.ar/galletitas-toddy-chips-chocolate-galletas-mejor-precio/p/MLA19860519?pdp_filters=category:MLA1423#searchVariation=MLA19860519&position=11&search_layout=stack&type=product&tracking_id=2b0c3025-48d2-43d4-bbeb-4bc7cb371d37,1.770,OPEN25HS ,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1405856275,2024-04-16 13:26:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletita Cachafaz Integrales  harina integral y algarroba 225 g,https://www.mercadolibre.com.ar/galletita-cachafaz-integrales-harina-integral-y-algarroba-225g/p/MLA16175889?pdp_filters=category:MLA1423#searchVariation=MLA16175889&position=16&search_layout=stack&type=product&tracking_id=2b0c3025-48d2-43d4-bbeb-4bc7cb371d37,1.909,OPEN25HS ,Nuevo  |  +10mil vendidos,(+10 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1663521858,2024-04-16 13:26:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Caja Milka Oreo Bombon pack x 13 unidades - 247g,https://www.mercadolibre.com.ar/caja-milka-oreo-bombon-pack-x-13-unidades-247g/p/MLA20028578?pdp_filters=category:MLA1423#searchVariation=MLA20028578&position=14&search_layout=stack&type=product&tracking_id=2b0c3025-48d2-43d4-bbeb-4bc7cb371d37,4.095,OPEN25HS ,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,OFERTA DEL DÍA,#1368703767,2024-04-16 13:26:01,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Chocolates,nan
Galletita Chocolinas 250 g,https://www.mercadolibre.com.ar/galletita-chocolinas-250g/p/MLA16176041?pdp_filters=category:MLA1423#searchVariation=MLA16176041&position=21&search_layout=stack&type=product&tracking_id=2b0c3025-48d2-43d4-bbeb-4bc7cb371d37,1.525,TAP GROCERY,Nuevo  |  +50mil vendidos,(+20 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1224439902,2024-04-16 13:26:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Bizcochos 9 De Oro Agridulces Galletitas,https://www.mercadolibre.com.ar/bizcochos-9-de-oro-agridulces-galletitas/p/MLA19531322?pdp_filters=category:MLA1423#searchVariation=MLA19531322&position=1&search_layout=stack&type=product&tracking_id=2b0c3025-48d2-43d4-bbeb-4bc7cb371d37,818,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156522788,2024-04-16 13:26:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Frutigran Avena Y Pasas Galletas Granix,https://www.mercadolibre.com.ar/galletitas-frutigran-avena-y-pasas-galletas-granix/p/MLA19531303?pdp_filters=category:MLA1423#searchVariation=MLA19531303&position=4&search_layout=stack&type=product&tracking_id=2b0c3025-48d2-43d4-bbeb-4bc7cb371d37,1.216,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,OFERTA DEL DÍA,#1156529409,2024-04-16 13:26:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
10 Cajas Galletas De La Fortuna X12 Uni. Marca Family,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=TayvWVtwLSJEpx0PbW6UhkGGOD90qcV3YuX3tRARLHjJ5oLPHtbN61GXtw6yTnLq%2Fd8h2GOo%2B7oCCjwryvLlNS784vOV6G%2F7PXaGFpFSHvzCzSg7uWP879ggiXEWhX5CUqSVghf%2BS84aLi9V%2BivZdCuUEkpzg7HduwEinLvGxo7S1f6ZCwqgwZM7pPTz%2FI7kromz1EIqmIezl2o6E18MkFa7PfSnmNaH1Ei%2FMoLjytOKU89SEBeVQ5%2BNztrF7w6O2P1EKT8rKkanyUzCX%2BjGfR2sWluHlN0KD%2FHFK64Pulzh8H7l0gnAD9EKlZleRTjCnhkQnQMNT5pg4DpcaYWYtwcLu2hrFW0j%2ByU96gANdsKm0blbEVA9y5k99ip9wmTjV%2FnBmJPud8cFHktZxfX3zxzv5HPSpkzgK8lfR9Foh45uESh%2BVgQsnSKVRV8YQUxvgXoU1QBbhtLT3fNvsscNKWkRtpMtrQCRv5ohkuK7V8bLcAITf68dP6p56pvkJX3So7aQj3PBRJrWBXRXN0C0FxPiYLaDlMAQjMK5MGqbV3n%2FdSg0cm4y5VXy3%2FFHLdOj7z7Qiov5Ms75YtBzWcOVlPIbf9s2AXRNTY8wMG2VGqloZr3NOIFJapE4qQ39nRI5ppTkPB%2BQOZmwHXT51lY3EGLIeBDKCIfX4y3Mx8KpQlyHqKDIdQnJx6k902dtBaY9NTeskuSdW02lu804IQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,14.125,ASIA ORIENTAL,Nuevo  |  +100 vendidos,(2 disponibles),Nuevo  |  +100 vendidos,No disponible,#832092395,2024-04-16 13:26:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletas De Arroz Yamani Integral X24 Con Sal Sin Tacc,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=nEEPjn0rPBYdmNR%2BJaa7SXyM3XyeOpVxelCoHDtCGz3%2FMLpAUbnXvcXYWa%2BMkgA8jOZpXMlmA6jAsuv7Jiz2DuXSB4W3iB%2FBg%2FbVGzpnjtFGFDqdehpNYSE1OZYro2F4UHluZbZ2QygtU34IHPL2ZpwHm0bjwfouLZ1Ls5TjCwr29Vu4hA4RGbuXU8mFr5mdVQdI4i%2FhlawM0%2BRnXQbzMZh9JVniyN6JUgmLKibDKWdIq6f4angZq6b3bhJrtuEbtJMmEZWWr6xcTssTezuu%2BLWBsj96ueRAntFQWOAvXFY%2FlhXhzefpdr%2BUxveO5%2FnTwqJErzivM4XsDJqzJBwi1JptugOk1E2aRP91aw2WGzG08jPQIpxMOZJ27XvbOrXKdeXLZNEmq1yH0MKNgf3N3Grh1Dr7KFlTIcZC0DZxwHem048gbH8k%2BWpoM0XPJv5Q0q9bbDN3kb%2BFEbuyOOPQR6o5nTEz2LAoD0eG3p6jTrHNE%2FFRVsHD6lxmazNEUzOSwibONDYwSoK0Hc%2ByMHBja6j%2FocEJ0DCW9rTVfR5gQSg1YIUcO1DM11CTxWkCGeS6H5GjS%2BC9vXjbZ%2B2it2ufc6qJcUHIA1mOIvxaa6jlnkndCP8hk2kOkgU7b1aCdYmebbmYxcp5tKLUziEsGe8ofi%2B%2BCAPcy1HEDdsLoySiXnv%2Bg%2FfjiQ6i2DEeEypQwX7TLev%2BlRyFH6idmqPzPDNYXZvEkw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,20.341,EDIETETICS,Nuevo  |  +5 vendidos,(+5 disponibles),Nuevo  |  +5 vendidos,No disponible,#1455961200,2024-04-16 13:26:01,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
