Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Aceite de girasol Natura botellasin TACC 1.5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-15-l/p/MLA16010049?pdp_filters=category:MLA114008#searchVariation=MLA16010049&position=2&search_layout=stack&type=product&tracking_id=45f91417-b591-43f3-bbba-4e80c6e55b40,3.783,Mayorista Masivos,Nuevo  |  +50mil vendidos,(502 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1109481795,2024-01-28 18:26:18,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Girasol Natura - Botella - 900 mL,https://www.mercadolibre.com.ar/girasol-natura-botella-900-ml/p/MLA16010013?pdp_filters=category:MLA114008#searchVariation=MLA16010013&position=3&search_layout=stack&type=product&tracking_id=45f91417-b591-43f3-bbba-4e80c6e55b40,2.299,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(163 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1213325201,2024-01-28 18:26:18,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Lira botella900 ml ,https://www.mercadolibre.com.ar/aceite-de-girasol-lira-botella900-ml/p/MLA16010038?pdp_filters=category:MLA114008#searchVariation=MLA16010038&position=4&search_layout=stack&type=product&tracking_id=45f91417-b591-43f3-bbba-4e80c6e55b40,2.479,TAP GROCERY,Nuevo  |  +10mil vendidos,(283 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1147082775,2024-01-28 18:26:18,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Oliva Green Olive Sabor Extra Virgen Intenso X5lts,https://www.mercadolibre.com.ar/oliva-green-olive-sabor-extra-virgen-intenso-x5lts/p/MLA28836598?pdp_filters=category:MLA114008#searchVariation=MLA28836598&position=6&search_layout=stack&type=product&tracking_id=45f91417-b591-43f3-bbba-4e80c6e55b40,26.230,GREEN.OLIVE,Nuevo  |  +1000 vendidos,(75 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1398954615,2024-01-28 18:26:18,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botellasin TACC 5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-5-l/p/MLA16010012?pdp_filters=category:MLA114008#searchVariation=MLA16010012&position=1&search_layout=stack&type=product&tracking_id=45f91417-b591-43f3-bbba-4e80c6e55b40,11.085,COMPRAR MARKET,Nuevo  |  +10mil vendidos,(31 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1389047487,2024-01-28 18:26:18,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botella3 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botella3-l/p/MLA16010002?pdp_filters=category:MLA114008#searchVariation=MLA16010002&position=7&search_layout=stack&type=product&tracking_id=45f91417-b591-43f3-bbba-4e80c6e55b40,7.913,ECOMODICO,Nuevo  |  +10mil vendidos,(298 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1131990047,2024-01-28 18:26:18,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Natura Girasol Bid. 5l,https://www.mercadolibre.com.ar/aceite-natura-girasol-bid-5l/p/MLA21393491?pdp_filters=category:MLA114008#searchVariation=MLA21393491&position=12&search_layout=stack&type=product&tracking_id=45f91417-b591-43f3-bbba-4e80c6e55b40,12.995,ROXYRO68,Nuevo  |  +1000 vendidos,(9 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1510666850,2024-01-28 18:26:18,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Girasol Plus Cocinero Vitamina E Omega 9 1,5l",https://www.mercadolibre.com.ar/aceite-girasol-plus-cocinero-vitamina-e-omega-9-15l/p/MLA19538642?pdp_filters=category:MLA114008#searchVariation=MLA19538642&position=13&search_layout=stack&type=product&tracking_id=45f91417-b591-43f3-bbba-4e80c6e55b40,4.209,TAP GROCERY,Nuevo  |  +10mil vendidos,(80 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1157686873,2024-01-28 18:26:18,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Pack 6 Un. Aceite De Girasol Alto Oleico Granix X 750 Ml,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=JPCZpdc%2BeigBF5FukrQMMuAgzmh6OFCfwnpv3OLotqQr6HlfNYgfO6A%2FbWhWvqkAlmAuRUklR5brMblwoFNlYYmIzxDfrv0%2BaljL1pYHoYD91UPPoK74kV5uqmeSYRQIiftyTRCPp6ak2ElzFUsaGJZr3rkC7kRgqjvkQ6EKTuTvkemmzKyD5vrj6FdPs0Ry2BWe4Kn6JWV09Xdy4BNqeqkWjXdhBoznWglRFLVMFv4wy0fIHyUQNAVCbYz71%2FvrGXEUc86G0Xfg8a7lsbgINqZmiz8%2BdqFnXLhthNpKqDKFUf%2FzLWQz1r9mnUoUw0974flyj066UKMfv5uqOhkFQLWgo%2B%2FcSgG01vljHGJfTzqS6ybjiH4wDXb%2F%2FrAtDxsfnjNLrth3cdCKxvVjV5JhRbLsRtMWAOagV5V9aBVDol4NEIwlUZPENaVpaStAxj%2FdCVb3uNS0DEprR9X1GcvqF5q%2BzAMQTI%2B6mm1YqCf04qq2DfTF%2FeGzGfJgWDJUOFAirReTu9IZZKr3Szdnof22hv5j1pf4hpK9p5NcxohXZmn9PR7MRS8bE7ZiOAs8I8Bno5nSeZDGC1eLFJz1NS5IUR4U3pn8fAXTTy0%2F9gsm49DKV%2F1DdPK%2BqJA9r4l%2Fqd1mfGpUw0UUvqRCWzY%2F2wIvsK7a3CnfltP73HXWTDITzybPfaTz9f0ufNx%2BS5NMHBDAftRHHz2e%2BJND6G96XtVBXrvY&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,22.914,LEONVEGANO,Nuevo  |  +50 vendidos,(19 disponibles),Nuevo  |  +50 vendidos,No disponible,#1101065749,2024-01-28 18:26:18,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite De Puro Girasol Alto Oleico Granix X 750 Ml X 6u,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=K4Rf32BfErdnBt8fmkXOh1SEMed2dxhdVOt8S7npuC09Kz2Su2Eq6idhsZojQtVlm77BJRiNK0NFxqR8vDWziDuBYNLoysdNz9olDpndpqQqTDDodnKoer7lxv4KcZRZPg9aIRPiDEXxxMLnA2rYWPCRSu35bQFUOOy%2FZnZpNa7hf5NdG0r%2BfMON1%2BbQ6IAwjXA8JrUgnqVrRFy1LxYs6U2qs7o6TVTu0TnHQBAR85jc4Tv36JR3SG%2FduZV8cs6Cu9OlJ9KpLRh7xjwyroeLWhBSIp9zdDjPFEDYmS8UhdUEtZXigNvmzwEak06dclzmK2CNt6x9R2sT4pui99j%2FV9nmex5Eu%2BeSOg3KH6FJWQn1yJoRF53nb4IRnMKCoPCm2rzgOXYMTld%2FcjReCX%2B03QUflVEdQlGH9P%2BLuzrsQ23EoAkOYQkEM0ZIwInm%2F4NWjZM1c1nXWLeQgE3OWKsAFoUusNbVQ4iUh84p0T%2Fk8Rr4g4CJPH1m2VOjJtUT4u4ymXxqXBkZGcRNCwH%2BJHQxtE4NiII9QrYYk7QL3CpsBKmke4R4Jz%2FANmv0CRjb6XidZy4TJWCGwlkdVDNdY11ZFHWf5O3rheZj8%2BAHsCBAvlAJhigp27cSKaHHW%2BfI4HWD11RYaPvHqq1SPIhSJ3umaI5wurt0YGMqxSBFovuFHYzxeg96rhsnVy23U12Rwvi4U7PRLwUOEipmdCJKFdjFWQhGsJc%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,22.966,POSITIVA.ARG,Nuevo  |  +5 vendidos,(2 disponibles),Nuevo  |  +5 vendidos,No disponible,#1169118237,2024-01-28 18:26:18,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
