Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Aceite de girasol Natura botellasin TACC 1.5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-15-l/p/MLA16010049?pdp_filters=category:MLA114008#searchVariation=MLA16010049&position=1&search_layout=stack&type=product&tracking_id=7add623c-5ecc-4dc5-9b1f-3638c68ab4d0,3.725,Mayorista Masivos,Nuevo  |  +50mil vendidos,(591 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1109481795,2024-01-26 17:37:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Girasol Natura - Botella - 900 mL,https://www.mercadolibre.com.ar/girasol-natura-botella-900-ml/p/MLA16010013?pdp_filters=category:MLA114008#searchVariation=MLA16010013&position=2&search_layout=stack&type=product&tracking_id=7add623c-5ecc-4dc5-9b1f-3638c68ab4d0,2.261,Mayorista Masivos,Nuevo  |  +10mil vendidos,(412 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1123869889,2024-01-26 17:37:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Lira botella900 ml ,https://www.mercadolibre.com.ar/aceite-de-girasol-lira-botella900-ml/p/MLA16010038?pdp_filters=category:MLA114008#searchVariation=MLA16010038&position=3&search_layout=stack&type=product&tracking_id=7add623c-5ecc-4dc5-9b1f-3638c68ab4d0,2.479,TAP GROCERY,Nuevo  |  +10mil vendidos,(285 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1147082775,2024-01-26 17:37:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botella3 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botella3-l/p/MLA16010002?pdp_filters=category:MLA114008#searchVariation=MLA16010002&position=5&search_layout=stack&type=product&tracking_id=7add623c-5ecc-4dc5-9b1f-3638c68ab4d0,7.913,ECOMODICO,Nuevo  |  +10mil vendidos,(298 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1131990047,2024-01-26 17:37:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Oliva Green Olive Sabor Extra Virgen Intenso X5lts,https://www.mercadolibre.com.ar/oliva-green-olive-sabor-extra-virgen-intenso-x5lts/p/MLA28836598?pdp_filters=category:MLA114008#searchVariation=MLA28836598&position=8&search_layout=stack&type=product&tracking_id=7add623c-5ecc-4dc5-9b1f-3638c68ab4d0,26.230,GREEN.OLIVE,Nuevo  |  +1000 vendidos,(93 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1398954615,2024-01-26 17:37:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Natura Girasol Bid. 5l,https://www.mercadolibre.com.ar/aceite-natura-girasol-bid-5l/p/MLA21393491?pdp_filters=category:MLA114008#searchVariation=MLA21393491&position=4&search_layout=stack&type=product&tracking_id=7add623c-5ecc-4dc5-9b1f-3638c68ab4d0,12.995,ROXYRO68,Nuevo  |  +1000 vendidos,(9 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1510666850,2024-01-26 17:37:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botellasin TACC 5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-5-l/p/MLA16010012?pdp_filters=category:MLA114008#searchVariation=MLA16010012&position=7&search_layout=stack&type=product&tracking_id=7add623c-5ecc-4dc5-9b1f-3638c68ab4d0,11.085,COMPRAR MARKET,Nuevo  |  +10mil vendidos,(32 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1389047487,2024-01-26 17:37:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Cañuelas De Girasol 1.5 Litros,https://www.mercadolibre.com.ar/aceite-canuelas-de-girasol-15-litros/p/MLA19838682?pdp_filters=category:MLA114008#searchVariation=MLA19838682&position=6&search_layout=stack&type=product&tracking_id=7add623c-5ecc-4dc5-9b1f-3638c68ab4d0,3.499,CAPSULANDIA,Nuevo  |  +5mil vendidos,(111 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1394168923,2024-01-26 17:37:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Pack 6 Un. Aceite De Girasol Alto Oleico Granix X 750 Ml,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=uzEh07AVes%2FLLK1hjfkEDV1dQd57VKt%2F%2FAK%2Fr2TDrbmJduyrxke4hgHfl3jaW%2BsX72kkaxaJWYaLeEEspEWwWUYewNClpe8HtptwSm7unctlLlHgAyPV%2BmT7FtvTMvV9Y1MwDwiblbfRw3ToCqS1oSSLYWPISsC7CbwLXtyWa%2FlAw8gEJfyf5ZNhhKSzcgOa5f1D07VIQJ1sml2Kj61H674tq8UcHqXj4ca0fbl6lXkyDhiv8Yid0ZWuibNdWouf9vVpIWRJ11%2F0cH26Y6I2A6eNqOX70ylSmhSFWJl4zjwwPqg6N1NIsZKy91xLwJqOfISuCwNeD%2F3vMGS9kBXymayXRpndRmJBE%2B6nIIV1Gkvmw3AOiO8Xthj7qXijJNenS%2Bak%2BCv3E%2BRJZk9utk%2BMP%2F3a8kXjvq2rPvB7g13mMvuGKgTQXLlLU0vyCsxF0ytcOv7stBIj3HY2qHcFCuG0UXG3FaVWe%2BbQuM%2BVm1mBZvlNAQWEH0P9Tmer41BNWl7RX59yjVHuMzOraJPDZLdbP04JHoDtagfqnAV313TFcKvFd%2Fx2G%2FHJd%2Bi0XZsrcjPSYCOzhWn2lhC2XRbAxiWaBoyAqloeLbciIpnTV%2FXGZ8pPi20n6L6Im8H9Lxp%2FKYtFTFzATb4JDaUQlRFiUS3189foeLxHXPaMYKKvwKyRWuqF9z7MZtKeRLq3haWMYNaWo8d9HkX7Q4lEobXQouaN%2B%2Bk%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,22.914,LEONVEGANO,Nuevo  |  +50 vendidos,(19 disponibles),Nuevo  |  +50 vendidos,No disponible,#1101065749,2024-01-26 17:37:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite De Puro Girasol Alto Oleico Granix X 750 Ml X 6u,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=vcyxygYywDT9CwgdywsbTE5XrUPJNN908%2FIPh%2Froi%2Bz%2FTrp1%2FoFLg%2FMxkf5wPC3eZ9KM0mivxfQXlrLR0Oo%2F5AHqvGMJkWRoZ%2FWkZ6mLnFSre4xTaclrctnCC31eGs3gCrJO4%2FJJjKZBYNc%2F%2BoU%2BgzLagsB1WcIzLqZN%2F8ERG86wiHFuIJRLojw0%2FegXu2XLBofnCPmfgQSzchKNqdh6aDnshGPGrg8vpJYaQKKEmtpWG%2BsnBrNxkjPLFtsrooxCPla1EtrlbDt30LVHzc08lBV1KG1oMao9ffauP%2FvlUD5R4t%2FUJpJr0wYD5jbBL4oyLMo4o%2FOmusYnB9%2FaoRyAJFrvKQAyLROwlEwOtA4HHir%2FcZMhxtGgbX7e140fhfVTuJJSW5fvZyJvmrXsxnZPRIJkSxpD%2FXyHjx3lNbr0OR467T9Cmu7ZnrCiEQfw%2BM3Uv4L0ZFlC24bQmSUF1uRIHzqVAJDX092KJrc134ingcESRBBaZDi8Zwy%2BUbpT5VcWwzXPMMrCz3unO3r7v4JQkw8ifZcB74iDpSNKQsgG7HjUPTzVljyqTo04C11UNoWCCsLu4dXam9hFgPgLqxax%2F97koQaea33cbIpIDpgCdaZblWLudqUCiewg5%2Bk2ppcwqjIc%2BFac5V6unMKPfBS9vesZPqmxpGhKFeJLBB4r%2BeccSHqoH9GOypHy3COBnJn1DP8SV7oVQqSphmeympz2Blgv8oqY&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,22.966,No disponible,Nuevo  |  +5 vendidos,No disponible,Nuevo  |  +5 vendidos,No disponible,#1169118237,2024-01-26 17:37:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
