Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te En Saquitos La Virginia Clasico X 100 Sobres,https://www.mercadolibre.com.ar/te-en-saquitos-la-virginia-clasico-x-100-sobres/p/MLA19835209#searchVariation=MLA19835209&position=1&search_layout=stack&type=product&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,2.831,Ecomodico,Nuevo  |  +5mil vendidos,(155 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1635338952,2024-02-26 10:58:01,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Jengibre Heredia X 25 Saquitos,https://www.mercadolibre.com.ar/te-jengibre-heredia-x-25-saquitos/p/MLA19775507#searchVariation=MLA19775507&position=2&search_layout=stack&type=product&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,1.784,GREENANDML,Nuevo  |  +1000 vendidos,(18 disponibles),Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1360962220,2024-02-26 10:58:01,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Capsulas Nespresso Recargables Ecologicas X 12 - Caffettino ,https://www.mercadolibre.com.ar/capsulas-nespresso-recargables-ecologicas-x-12-caffettino/p/MLA19815010#searchVariation=MLA19815010&position=7&search_layout=stack&type=product&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,21.150,BLIP,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1262820502,2024-02-26 10:58:01,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=35&search_layout=stack&type=item&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,8.850,TEES FACTORY,Nuevo  |  +100mil vendidos,(838 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-02-26 10:58:01,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Suplemento Keto Plus Diet - Dieta Avanzada !!! 60 Cápsulas Sabor Neutro,https://www.mercadolibre.com.ar/suplemento-keto-plus-diet-dieta-avanzada-60-capsulas-sabor-neutro/p/MLA25908710#searchVariation=MLA25908710&position=5&search_layout=stack&type=product&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,7.997,TIENDASUPRALIFE_SUPLEMENTSTORE,Nuevo  |  +1000 vendidos,(51 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384152713,2024-02-26 10:58:01,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=4&search_layout=stack&type=product&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,7.500,MORASHOP,Nuevo  |  +10mil vendidos,(372 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1511639362,2024-02-26 10:58:01,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mate Pampa Xl Boca Juniors + Bombilla Térmico Xeneize Cabj Color Azul,https://www.mercadolibre.com.ar/mate-pampa-xl-boca-juniors-bombilla-termico-xeneize-cabj-color-azul/p/MLA29500138#searchVariation=MLA29500138&position=6&search_layout=stack&type=product&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,29.322,SILMAR BAZAR,Nuevo  |  +100 vendidos,(39 disponibles),Nuevo  |  +100 vendidos,No disponible,#1402975247,2024-02-26 10:58:01,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Mates
Hibiscus Para Infusiones. Flor De Jamaica. 100grs ,https://articulo.mercadolibre.com.ar/MLA-871863001-hibiscus-para-infusiones-flor-de-jamaica-100grs-_JM#position=36&search_layout=stack&type=item&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,6.990,TIENDA-SANA,Nuevo  |  +1000 vendidos,(18 disponibles),Nuevo  |  +1000 vendidos,No disponible,#871863001,2024-02-26 10:58:01,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=3&search_layout=stack&type=product&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,2.379,CAPSULANDIA,Nuevo  |  +1000 vendidos,(117 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1167986225,2024-02-26 10:58:01,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Té Té Guaraní plan 30 días en saquitos Natural 180 g 60 u,https://www.mercadolibre.com.ar/te-te-guarani-plan-30-dias-en-saquitos-natural-180g-60u/p/MLA21722196#searchVariation=MLA21722196&position=9&search_layout=stack&type=product&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,11.699,LEPOTMARKET,Nuevo  |  +5mil vendidos,(3 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1344524922,2024-02-26 10:58:01,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Blanco En Hebras Delhi Tea Premium 40g,https://www.mercadolibre.com.ar/te-blanco-en-hebras-delhi-tea-premium-40g/p/MLA26709695#searchVariation=MLA26709695&position=16&search_layout=stack&type=product&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,5.700,MR.TÉ,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#1388714949,2024-02-26 10:58:01,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mate Imperial Uruguayo De Acero Inoxidable Deluxe + Bombilla,https://articulo.mercadolibre.com.ar/MLA-1298860341-mate-imperial-uruguayo-de-acero-inoxidable-deluxe-bombilla-_JM#position=37&search_layout=stack&type=item&tracking_id=c9569728-4146-45c7-abc1-3f1602457b7b,24.990,The Mate Spot,Nuevo  |  +1000 vendidos,(98 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1298860341,2024-02-26 10:58:01,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Mates
