Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=2&search_layout=stack&type=product&tracking_id=92781b1d-f425-432d-94cd-02a6c5e9ce45,6.897,BLIP,Nuevo  |  +10mil vendidos,(90 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1428864924,2024-02-09 11:36:54,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=3&search_layout=stack&type=product&tracking_id=92781b1d-f425-432d-94cd-02a6c5e9ce45,2.379,CAPSULANDIA,Nuevo  |  +1000 vendidos,(108 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1167986225,2024-02-09 11:36:54,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Nespresso 4 Capsulas Recargables Cafe Caffettino Ret.,https://www.mercadolibre.com.ar/nespresso-4-capsulas-recargables-cafe-caffettino-ret/p/MLA23532308#searchVariation=MLA23532308&position=4&search_layout=stack&type=product&tracking_id=92781b1d-f425-432d-94cd-02a6c5e9ce45,9.599,CAPSULANDIA,Nuevo  |  +10mil vendidos,(95 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1382515171,2024-02-09 11:36:54,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=32&search_layout=stack&type=item&tracking_id=92781b1d-f425-432d-94cd-02a6c5e9ce45,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(299 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-02-09 11:36:54,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=5&search_layout=stack&type=product&tracking_id=92781b1d-f425-432d-94cd-02a6c5e9ce45,10.344,Soy tu farmacia,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1290994547,2024-02-09 11:36:54,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Ripped X Ena Sport Quemador De Grasas - Descenso De Peso Sabor Sin Sabor,https://www.mercadolibre.com.ar/ripped-x-ena-sport-quemador-de-grasas-descenso-de-peso-sabor-sin-sabor/p/MLA19544985#searchVariation=MLA19544985&position=7&search_layout=stack&type=product&tracking_id=92781b1d-f425-432d-94cd-02a6c5e9ce45,7.056,ARMY ARGENTINA,Nuevo  |  +10mil vendidos,(7 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1214057099,2024-02-09 11:36:54,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Suplemento Keto Plus Diet - Dieta Avanzada !!! 60 Cápsulas Sabor Neutro,https://www.mercadolibre.com.ar/suplemento-keto-plus-diet-dieta-avanzada-60-capsulas-sabor-neutro/p/MLA25908710#searchVariation=MLA25908710&position=6&search_layout=stack&type=product&tracking_id=92781b1d-f425-432d-94cd-02a6c5e9ce45,6.997,TIENDASUPRALIFE_SUPLEMENTSTORE,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1384152713,2024-02-09 11:36:54,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Hibiscus Para Infusiones. Flor De Jamaica. 100grs ,https://articulo.mercadolibre.com.ar/MLA-871863001-hibiscus-para-infusiones-flor-de-jamaica-100grs-_JM#position=33&search_layout=stack&type=item&tracking_id=92781b1d-f425-432d-94cd-02a6c5e9ce45,6.800,TIENDA-SANA,Nuevo  |  +1000 vendidos,(49 disponibles),Nuevo  |  +1000 vendidos,No disponible,#871863001,2024-02-09 11:36:54,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Llh7kWPiDiQ1vCWSMglekF2PTa%2BT14lGDLyikocT8tPLN2PtqAHu9%2Fh2I64yXAfxKyqzlTenGiP2purKs2DrnBqT0LCPTb2j1biF6lQfCqmJCLq8ddn52rOua%2FGkQKDJbdA1plws3Jw21zPHa3JD5%2FgP3M5hSmC5v6HMO9rebhifU%2FOsIGLh0iUS03%2F90BgczoEKYNQHXAS%2FIZiLqYBYdUP78BIrLy2Mcz0lNi6D21sbJA0O0ZBqOoyLO1dJZQSTbyWTqZ0UAfY81yY5BWrg5MayPZ3IcTqUfihWAV5VjEHrm4M%2FEusbkISK17d45tEII64yaIT%2FNbOdUNBeCUEjfX2eNLGKGtOiGuViEANJpBS9Ma%2FWeiNtUC5LUqj%2F6jAYE%2BqBymRhRmmJ%2BJGd8cbAhhRRK%2FjlSt%2B637GzfipNSv5vOEKmAET1N2b9d3Iwapjuv9gwPiEc3zcMsplBAzAk50Pw9wmZ7OpvL2R194X0slsCPBooWPHzu9X9AX4aVS%2BvukbaNRfPmR2Fno0yx3psZPl7LXcFakOhd%2FICgB%2FJ%2FP5QfiODevn4fZv7XbVNLwHwLmxS6XNe7MCWz97b7ehf9SMTS415jGRGjQc7jbrBXkDY%2F8A6CInB8tqtOrmJf%2B08yZdEdovOEks1q0orMqtz15w7gPg4i3acbVq41rd%2Bl1OkkTXKTD54aI8EsFUpYgpm4Bs%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(308 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-02-09 11:36:54,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Te Inti Zen Collection Nueva Caja Deco - Elegi Tu Preferida!,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=0r5qxCNdZDWtbnNvqcp3cyl6GH7SEZakEZeC9%2Bd0%2BZ09bqCJy1IWPkou8W9SSmc3Wmi96%2BFG7HTH7X6aDQEVn0QBLFqs8xe0W5KeJY8xUpYaDvLrUYwGLwtbG3HUQX23Lzxbs7Lg5lefztnqQI76oR%2B7fgEBbyek1ateZPy2f2TaunTmxctBCknG3GGUYWSXtbsE3VQpDo26eP3AXXQd2Ga9R3ecqI7Kwfa5fNfGgnFjORP7d4xlOX8a4IFNaT%2F0rYh82rRbRBAFGr4bE2WPQYCuhE0nh4c%2BPOGTufjVzWXl%2BWxvIUbMj0go2Jo1uC6Zs%2FAdSqipL4hrv5ZsljaZV35mDZaLQWQU5ZIOeM5kxoK48IbeM%2BFrTE5CGu704HEDKbV6eoe6HPS8tPKamLhurlmQEGwh%2FnT%2FsdK1Q8J6cfBR4Dw18HylhYojw97wY%2BR1clf3cYvclrU%2Bep5UviCmjpPqUlxcsqIe0xLcYdCByfa%2FdLYI219bE1QxKhmCuwLESuhE4bpZs2RaGnCCxCi0o3ADT8gLGGmilGd1gPL1nlOZccSKcXxbsqb13RTrYWNnnvhQD0sX%2B8spLer3HoNLGQIhJG%2BY%2FH8M3CCVFzXWyhaNPs9OuW9k0Lo9tSUeeG3%2Fcq4fmaMI6FTARQuolUXIpLf7jBpiLCiT9PwGzSB5uNnjA6gBBvWyUkUHlHdblAfXioZavsIligTD17j125gT7bNBguhsswF4Cibmdp18dBp4G71pXJD8nj2%2BJb39yh2z61Te8Vs8xOQE%2BixqbnAnua0IC17LhJeKkYV5NsTyxhsDlckNP0Y%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,11.745,TIENDA.ANDALHUE,Nuevo  |  +500 vendidos,(24 disponibles),Nuevo  |  +500 vendidos,No disponible,#1299074314,2024-02-09 11:36:54,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
