Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=2&search_layout=stack&type=product&tracking_id=13075f84-b885-4112-aee4-75ac342bc2f2,7.500,MORASHOP,Nuevo  |  +10mil vendidos,(137 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1511639362,2024-03-27 15:30:43,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te En Saquitos La Virginia Clasico X 100 Sobres,https://www.mercadolibre.com.ar/te-en-saquitos-la-virginia-clasico-x-100-sobres/p/MLA19835209#searchVariation=MLA19835209&position=3&search_layout=stack&type=product&tracking_id=13075f84-b885-4112-aee4-75ac342bc2f2,2.832,Ecomodico,Nuevo  |  +5mil vendidos,(107 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1635338952,2024-03-27 15:30:43,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Organikal Superfoods Matcha Jengibre Y Limon X 50g,https://www.mercadolibre.com.ar/organikal-superfoods-matcha-jengibre-y-limon-x-50g/p/MLA19972700#searchVariation=MLA19972700&position=4&search_layout=stack&type=product&tracking_id=13075f84-b885-4112-aee4-75ac342bc2f2,7.254,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(33 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1391211235,2024-03-27 15:30:43,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mochila Matera Austral Bolso Porta Termo Hasta 1.9lts Madu Color Negro,https://www.mercadolibre.com.ar/mochila-matera-austral-bolso-porta-termo-hasta-19lts-madu-color-negro/p/MLA29472219#searchVariation=MLA29472219&position=5&search_layout=stack&type=product&tracking_id=13075f84-b885-4112-aee4-75ac342bc2f2,19.507,TIENDA MADU,Nuevo  |  +500 vendidos,(112 disponibles),Nuevo  |  +500 vendidos,No disponible,#1620307424,2024-03-27 15:30:43,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Bolsos Materos
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=6&search_layout=stack&type=product&tracking_id=13075f84-b885-4112-aee4-75ac342bc2f2,2.801,CAPSULANDIA,Nuevo  |  +1000 vendidos,(133 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1167986225,2024-03-27 15:30:43,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Infusión Saint Gottard Frutos Del Bosque X 20 Saquitos,https://www.mercadolibre.com.ar/infusion-saint-gottard-frutos-del-bosque-x-20-saquitos/p/MLA20722766#searchVariation=MLA20722766&position=7&search_layout=stack&type=product&tracking_id=13075f84-b885-4112-aee4-75ac342bc2f2,4.493,TAP GROCERY,Nuevo  |  +1000 vendidos,(11 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1321871741,2024-03-27 15:30:43,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Cafetera Aluminio Hudson Gris Estilo Italiana 9 Tazas,https://www.mercadolibre.com.ar/cafetera-aluminio-hudson-gris-estilo-italiana-9-tazas/p/MLA24434695#searchVariation=MLA24434695&position=8&search_layout=stack&type=product&tracking_id=13075f84-b885-4112-aee4-75ac342bc2f2,44.381,FOREVERFUNOK,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1642494278,2024-03-27 15:30:43,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Cafeteras,nan
Te English Breakfast Dilmah - 10 Saquitos Origen Sri. Lanka,https://www.mercadolibre.com.ar/te-english-breakfast-dilmah-10-saquitos-origen-sri-lanka/p/MLA19543798#searchVariation=MLA19543798&position=9&search_layout=stack&type=product&tracking_id=13075f84-b885-4112-aee4-75ac342bc2f2,3.386,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(7 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1160932254,2024-03-27 15:30:43,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus Te Infusiones Flor Jamaica Premium Kaia Botanicos,https://www.mercadolibre.com.ar/hibiscus-te-infusiones-flor-jamaica-premium-kaia-botanicos/p/MLA27830865#searchVariation=MLA27830865&position=10&search_layout=stack&type=product&tracking_id=13075f84-b885-4112-aee4-75ac342bc2f2,2.821,SAWER.DISTRIBUIDORA,Nuevo  |  +500 vendidos,(55 disponibles),Nuevo  |  +500 vendidos,No disponible,#1683802188,2024-03-27 15:30:43,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Capsulas Recargables Caffettino x 4Uni Compatibles Nespresso,https://www.mercadolibre.com.ar/capsulas-recargables-caffettino-x-4uni-compatibles-nespresso/p/MLA23532308#searchVariation=MLA23532308&position=11&search_layout=stack&type=product&tracking_id=13075f84-b885-4112-aee4-75ac342bc2f2,10.500,HB ASADORES,Nuevo  |  +10mil vendidos,(46 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1372409771,2024-03-27 15:30:43,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
